station_id,station_name,as_of,status_updated_at,status_observed_at,status_age_minutes,observation_age_minutes,freshness_flag,lat,lng,total_chargers,available_count,observed_count,observation_coverage,observed_available,static_candidate_ready,recheck_required,availability_guaranteed,data_quality_flags,request_vehicle_model,request_current_soc_percent,request_eta_minutes,request_route_distance_km,arrival_soc_percent,soc_risk_level,is_operating_now,schema_version
KP002797,남산휴먼시아2단지,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.863593,128.580412,4,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP002861,성서삼성한국형,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:20:16.999999998+00:00,2026-07-28 07:22:13.000000002+00:00,23.438222366666665,21.50488903333333,CHECK_REQUIRED,35.8501524568,128.478993202,2,1,2,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP002898,수성아이파크,2026-07-28T16:43:43.293342+09:00,2026-07-28 03:50:07.999999998+00:00,2026-07-28 03:50:55.999999998+00:00,233.58822236666668,232.78822236666667,CHECK_REQUIRED,35.8134204659,128.618211422,1,0,1,1.0,False,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP002973,성서무지개타운,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8593210392,128.511986427,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003004,앞산청구제네스,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.825421,128.547772,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003010,lh옥포천년나무2단지,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:00:28.000000002+00:00,2026-07-28 07:02:10.000000003+00:00,43.254889033333335,41.55488903333333,CHECK_REQUIRED,35.7804234895,128.43936908,4,2,4,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003014,동서변그린빌아파트,2026-07-28T16:43:43.293342+09:00,2026-07-27 23:50:16.000000002+00:00,2026-07-27 23:59:37.000000002+00:00,473.45488903333336,464.1048890333333,CHECK_REQUIRED,35.917286,128.603377,2,2,2,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003157,칠곡그린빌4단지,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.93816,128.566805,3,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003158,칠곡부영5단지아파트,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:30:22.999999998+00:00,2026-07-28 07:32:16.999999998+00:00,13.338222366666669,11.438222366666668,AGING,35.93597938633,128.5628321087,2,2,2,1.0,True,False,False,False,AGING|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003173,월성동서타운,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.82844,128.531701,3,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003174,화원태왕리더스,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.805565,128.497922,3,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003196,천일맨션,2026-07-28T16:43:43.293342+09:00,2026-07-27 22:10:09+00:00,2026-07-27 22:19:09+00:00,573.5715557,564.5715557,CHECK_REQUIRED,35.868431,128.703306,1,1,1,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003197,칠곡네스빌,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.945262,128.559881,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003222,협화문화아파트,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.887701,128.648807,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003223,현대전원맨션,2026-07-28T16:43:43.293342+09:00,2026-07-27 22:40:16.000000002+00:00,2026-07-27 22:49:16.999999998+00:00,543.4548890333333,534.4382223666667,CHECK_REQUIRED,35.918511,128.54898,3,3,3,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003224,오페라코오롱하늘채,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.880958,128.59745,2,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003239,강변동서마을관리사무소,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:50:19.000000002+00:00,2026-07-28 06:52:09+00:00,53.40488903333333,51.5715557,CHECK_REQUIRED,35.872725,128.679762,5,4,5,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003268,대성주유소,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8816453456,128.5899248515,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP003278,대구혁신센텀힐즈,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8732498239,128.7466860115,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003291,시지1차태왕하이츠,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.83933123155,128.7110146804,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003311,신천자이아파트,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.87677545325,128.6126759047,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003327,삼일펠리체,2026-07-28T16:43:43.293342+09:00,2026-07-28 01:40:07.999999998+00:00,2026-07-28 01:49:55.000000002+00:00,363.5882223666667,353.8048890333333,CHECK_REQUIRED,35.0,128.0,2,2,2,1.0,True,False,True,False,CHECK_REQUIRED|COORDINATE_EXCLUDED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003343,월배역라온프라이빗,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:10:24+00:00,2026-07-28 07:12:12.000000001+00:00,33.3215557,31.5215557,CHECK_REQUIRED,35.81762928725,128.5286990256,1,1,1,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003358,칠곡현대아파트,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.0,128.0,2,0,0,0.0,False,False,True,False,UNOBSERVED|COORDINATE_EXCLUDED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003423,유통단지 전자상가,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.90552693166,128.60505991816,2,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP003424,대성하이웨이주유소,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8675128696,128.6237944801,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP003444,대성유니드 주유소,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8548928444,128.5378203423,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP003475,두류공원 초급속 EV충전소,2026-07-28T16:43:43.293342+09:00,2026-07-28 01:30:21+00:00,2026-07-28 01:39:54+00:00,373.3715557,363.8215557,CHECK_REQUIRED,35.851561,128.558186,8,4,6,0.75,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003631,만촌태왕아너스,2026-07-28T16:43:43.293342+09:00,2026-07-27 22:30:27+00:00,2026-07-27 22:39:13.000000002+00:00,553.2715556999999,544.5048890333334,CHECK_REQUIRED,35.85649726862,128.6485425241,2,1,1,0.5,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003696,혁신도시서한이다음4차,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.87880044729,128.753163225,5,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003697,칠곡현대1차아파트,2026-07-28T16:43:43.293342+09:00,2026-07-23 17:40:16.999999998+00:00,2026-07-23 17:47:07.000000002+00:00,6603.438222366666,6596.604889033333,CHECK_REQUIRED,35.931235,128.549993,1,1,1,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003698,중리롯데캐슬,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.867102,128.54783,13,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP003772,학산근린공원삼거리주차장,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.832327247798,128.5385782094,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP003774,배실공원주차장,2026-07-28T16:43:43.293342+09:00,2026-07-19 09:30:22.999999998+00:00,2026-07-19 09:31:31.999999998+00:00,12853.338222366669,12852.188222366667,CHECK_REQUIRED,35.861976304081,128.5064988665,2,1,1,0.5,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003775,노변공영주차장,2026-07-28T16:43:43.293342+09:00,2026-07-24 07:20:16.999999998+00:00,2026-07-24 07:28:27+00:00,5783.438222366666,5775.2715557,CHECK_REQUIRED,35.839198988229,128.6942758244,2,2,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003776,양지로공영주차장,2026-07-28T16:43:43.293342+09:00,2026-07-27 10:20:10.999999998+00:00,2026-07-27 10:25:37.000000002+00:00,1283.5382223666668,1278.1048890333334,CHECK_REQUIRED,35.850942490651,128.5788880599,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003777,HC홈센타홀딩스 주차장,2026-07-28T16:43:43.293342+09:00,2026-07-27 23:50:22.000000002+00:00,2026-07-27 23:59:37.000000002+00:00,473.3548890333333,464.1048890333333,CHECK_REQUIRED,35.898379,128.593377,3,1,1,0.3333333333333333,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003779,한일우호관,2026-07-28T16:43:43.293342+09:00,2026-07-24 02:00:30+00:00,2026-07-24 02:07:28.000000002+00:00,6103.2215557,6096.254889033333,CHECK_REQUIRED,35.723358458896,128.6471482016,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003780,달서구노인종합복지관,2026-07-28T16:43:43.293342+09:00,2026-07-28 00:30:25.999999998+00:00,2026-07-28 00:39:42+00:00,433.2882223666667,424.0215557,CHECK_REQUIRED,35.833430625158,128.5417838845,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003782,성당동1공영주차장,2026-07-28T16:43:43.293342+09:00,2026-07-27 11:30:16.999999998+00:00,2026-07-27 11:35:51+00:00,1213.4382223666669,1207.8715557,CHECK_REQUIRED,35.843083931052,128.5514336717,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003783,송현2동공영주차장,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.832505431318,128.5475093954,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP003784,한국농어촌공사 경북지역본부 주차장,2026-07-28T16:43:43.293342+09:00,2026-07-22 06:20:07.999999998+00:00,2026-07-22 06:20:24+00:00,8723.588222366667,8723.3215557,CHECK_REQUIRED,35.931128,128.557756,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003786,유통단지 섬유제품관,2026-07-28T16:43:43.293342+09:00,2026-07-27 01:30:43.999999998+00:00,2026-07-27 01:33:42+00:00,1812.9882223666668,1810.0215557,CHECK_REQUIRED,35.90598,128.609314,2,2,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003788,롯데아울렛 이시아폴리스점,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.921649286493,128.637341905,2,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP003789,남부순환도로,2026-07-28T16:43:43.293342+09:00,2026-07-27 09:00:19.999999998+00:00,2026-07-27 09:05:13.000000002+00:00,1363.3882223666667,1358.5048890333337,CHECK_REQUIRED,35.810166158068,128.6149481507,2,1,1,0.5,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003790,칠곡홈플러스(추가분),2026-07-28T16:43:43.293342+09:00,2026-07-18 12:50:19.000000002+00:00,2026-07-18 12:51:18+00:00,14093.404889033332,14092.4215557,CHECK_REQUIRED,35.944876238423,128.5560423157,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP003870,송현월성아파트,2026-07-28T16:43:43.293342+09:00,2026-07-27 20:10:18+00:00,2026-07-27 20:18:52.999999998+00:00,693.4215557,684.8382223666666,CHECK_REQUIRED,35.8258014,128.5425403,3,3,3,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP003871,동화해오름타운,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.86763,128.7264,3,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP004005,대구서부경찰서,2026-07-28T16:43:43.293342+09:00,2026-07-27 08:00:24+00:00,2026-07-27 08:05:03+00:00,1423.3215557,1418.6715557,CHECK_REQUIRED,35.871816522959,128.5584402695,2,1,1,0.5,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004007,수성대학교,2026-07-28T16:43:43.293342+09:00,2026-07-28 01:30:30+00:00,2026-07-28 01:39:54+00:00,373.2215557,363.8215557,CHECK_REQUIRED,35.853753,128.647624,2,1,2,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
KP004009,동북지방통계청,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:10:16.000000002+00:00,2026-07-28 07:12:12.000000001+00:00,33.45488903333333,31.5215557,CHECK_REQUIRED,35.944501754855,128.5576446176,2,2,2,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
KP004010,축산물도매시장,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.915943155337,128.6105101753,1,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP004011,투섬플레이스 대구칠곡학정점,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:30:13.000000002+00:00,2026-07-28 07:32:16.999999998+00:00,13.504889033333336,11.438222366666668,AGING,35.957485725503,128.566578111,2,2,2,1.0,True,False,False,False,AGING|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
KP004014,네이처파크 스파벨리,2026-07-28T16:43:43.293342+09:00,2026-07-27 03:10:10.999999998+00:00,2026-07-27 03:13:58.000000002+00:00,1713.5382223666668,1709.7548890333337,CHECK_REQUIRED,35.787978,128.636201,1,1,1,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
KP004018,MS카오디오,2026-07-28T16:43:43.293342+09:00,2026-07-26 02:00:16.000000002+00:00,2026-07-26 02:08:22.000000002+00:00,3223.454889033333,3215.354889033333,CHECK_REQUIRED,35.860875,128.643081,1,1,1,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
KP004022,중리롯데캐슬 종합상가,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.865455524349,128.547726401,2,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP004024,명곡미래빌1단지,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.79914344933,128.4978588279,8,0,0,0.0,False,False,True,False,UNOBSERVED|ACCESS_RESTRICTED|STATUS_MISSING,,,,,,,UNKNOWN,station_feature_v1
KP004025,청구청탑맨션,2026-07-28T16:43:43.293342+09:00,2026-07-26 19:50:06+00:00,2026-07-26 19:52:42+00:00,2153.6215557,2151.0215557,CHECK_REQUIRED,35.80731569179,128.5085356328,2,2,2,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP004028,대곡역그린빌아파트,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:00:37.999999998+00:00,2026-07-28 06:01:37.000000002+00:00,103.08822236666668,102.10488903333334,CHECK_REQUIRED,35.80320973717,128.5104215353,2,1,2,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,UNKNOWN,station_feature_v1
KP004412,산업용재관,2026-07-28T16:43:43.293342+09:00,2026-07-27 05:30:16.000000002+00:00,2026-07-27 05:34:37.999999998+00:00,1573.4548890333333,1569.0882223666667,CHECK_REQUIRED,35.903274,128.60575,2,2,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004413,한국생산기술연구소(달성),2026-07-28T16:43:43.293342+09:00,2026-07-23 05:40:21+00:00,2026-07-23 05:48:04.000000002+00:00,7323.3715557,7315.654889033333,CHECK_REQUIRED,35.69157,128.47115,2,1,1,0.5,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004416,달서시장 공영주차장,2026-07-28T16:43:43.293342+09:00,2026-07-26 03:50:22.999999998+00:00,2026-07-26 03:58:39+00:00,3113.3382223666663,3105.0715557,CHECK_REQUIRED,35.84086,128.54375,2,0,1,0.5,False,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004433,한국폴리텍대학 달성캠퍼스,2026-07-28T16:43:43.293342+09:00,2026-07-22 01:50:07.999999998+00:00,2026-07-22 01:59:31.999999998+00:00,8993.588222366667,8984.188222366667,CHECK_REQUIRED,35.72241,128.45463,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004512,군위군농업기술센터,2026-07-28T16:43:43.293342+09:00,2026-07-27 07:50:16.999999998+00:00,2026-07-27 07:55:01.999999998+00:00,1433.4382223666669,1428.6882223666669,CHECK_REQUIRED,36.181756013,128.59287946,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004798,대구보호관찰소,2026-07-28T16:43:43.293342+09:00,2026-07-28 01:50:07.000000002+00:00,2026-07-28 01:59:55.999999998+00:00,353.60488903333334,343.7882223666667,CHECK_REQUIRED,35.888347587,128.63765895,2,1,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004799,대구범어더리브스퀘어,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:20:16.999999998+00:00,2026-07-28 06:21:39+00:00,83.43822236666666,82.0715557,CHECK_REQUIRED,35.864175187,128.61887746,2,2,2,1.0,True,False,True,False,CHECK_REQUIRED|ACCESS_RESTRICTED,,,,,,,Y,station_feature_v1
KP004800,대구경북과학기술원,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:10:16.999999998+00:00,2026-07-28 06:11:37.999999998+00:00,93.43822236666666,92.08822236666668,CHECK_REQUIRED,35.704463971,128.45836771,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004804,효성파머스마켓 칠곡점,2026-07-28T16:43:43.293342+09:00,2026-07-26 23:40:28.000000002+00:00,2026-07-26 23:43:28.000000002+00:00,1923.2548890333333,1920.2548890333333,CHECK_REQUIRED,35.941601832,128.5694421,3,2,2,0.6666666666666666,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004805,대구복합스포츠타운,2026-07-28T16:43:43.293342+09:00,2026-07-27 09:10:19.999999998+00:00,2026-07-27 09:15:13.999999998+00:00,1353.3882223666667,1348.4882223666668,CHECK_REQUIRED,35.88297688,128.58804465,3,3,3,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004806,강북실버타운,2026-07-28T16:43:43.293342+09:00,2026-07-26 23:50:12.000000001+00:00,2026-07-26 23:53:30+00:00,1913.5215557,1910.2215557,CHECK_REQUIRED,35.942574829,128.55041603,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004851,계명대학교 성서캠퍼스(동영관),2026-07-28T16:43:43.293342+09:00,2026-07-28 01:30:30+00:00,2026-07-28 01:39:54+00:00,373.2215557,363.8215557,CHECK_REQUIRED,35.8532412,128.484469,2,1,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004852,계명대학교 성서캠퍼스(공학관),2026-07-28T16:43:43.293342+09:00,2026-07-26 04:20:19.999999998+00:00,2026-07-26 04:28:43.000000002+00:00,3083.3882223666665,3075.0048890333333,CHECK_REQUIRED,35.857331,128.4906876,2,1,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004856,대구교도소,2026-07-28T16:43:43.293342+09:00,2026-07-28 01:40:13.000000002+00:00,2026-07-28 01:49:55.000000002+00:00,363.50488903333337,353.8048890333333,CHECK_REQUIRED,35.891008959,128.42475082,3,1,1,0.3333333333333333,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004857,계명대학교 대명캠퍼스,2026-07-28T16:43:43.293342+09:00,2026-07-28 02:00:13.999999998+00:00,2026-07-28 02:09:58.000000002+00:00,343.48822236666666,333.75488903333337,CHECK_REQUIRED,35.85552072,128.5793718,2,2,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP004863,중구보건소,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.877879698,128.58331865,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP004864,대구축산물프라자 침산점,2026-07-28T16:43:43.293342+09:00,2026-07-28 07:30:19.000000002+00:00,2026-07-28 07:32:16.999999998+00:00,13.404889033333337,11.438222366666668,AGING,35.8888,128.585,2,2,2,1.0,True,True,False,False,AGING,,,,,,,Y,station_feature_v1
KP005260,비슬산 유스호스텔,2026-07-28T16:43:43.293342+09:00,2026-07-23 05:00:25.000000002+00:00,2026-07-23 05:07:54+00:00,7363.304889033333,7355.821555699999,CHECK_REQUIRED,35.6922,128.5059,2,2,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005266,중구 청라국민체육센터 지상,2026-07-28T16:43:43.293342+09:00,2026-07-27 12:00:33+00:00,2026-07-27 12:06:03+00:00,1183.1715557,1177.6715557,CHECK_REQUIRED,35.8572,128.6027,2,2,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005267,중구 청라국민체육센터 지하,2026-07-28T16:43:43.293342+09:00,2026-07-28 06:40:10.000000003+00:00,2026-07-28 06:42:04.000000002+00:00,63.55488903333333,61.65488903333333,CHECK_REQUIRED,35.8571,128.6031,2,2,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005271,대구경북건설지사,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8726,128.6012,2,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP005311,현풍휴게소(대구방면),2026-07-28T16:43:43.293342+09:00,2026-07-28 07:10:16.999999998+00:00,2026-07-28 07:12:12.000000001+00:00,33.438222366666665,31.5215557,CHECK_REQUIRED,35.7018,128.4381,2,2,2,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005312,현풍휴게소(창원방면),2026-07-28T16:43:43.293342+09:00,2026-07-23 06:10:09+00:00,2026-07-23 06:18:25.000000002+00:00,7293.571555699999,7285.304889033333,CHECK_REQUIRED,35.7017,128.4353,2,1,1,0.5,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005376,군위한전 전기차충전소 급속 100kw,2026-07-28T16:43:43.293342+09:00,2026-07-28 05:30:13.000000002+00:00,2026-07-28 05:31:34.000000002+00:00,133.50488903333334,132.15488903333332,CHECK_REQUIRED,36.2382,128.5663,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005545,한국산업인력공단,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.8361,128.5065,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP005644,동대구지사(공용),2026-07-28T16:43:43.293342+09:00,2026-07-28 06:00:12.000000001+00:00,2026-07-28 06:01:37.000000002+00:00,103.5215557,102.10488903333334,CHECK_REQUIRED,35.87,128.64,5,2,5,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005723,한전달성전력지사,2026-07-28T16:43:43.293342+09:00,2026-07-21 04:50:16.000000002+00:00,2026-07-21 04:51:49.999999998+00:00,10253.454889033334,10251.888222366666,CHECK_REQUIRED,35.8100532,128.5104903,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005769,성서용산시장공영주차장,2026-07-28T16:43:43.293342+09:00,2026-07-27 07:10:13.000000002+00:00,2026-07-27 07:14:54+00:00,1473.5048890333337,1468.8215557,CHECK_REQUIRED,35.85612,128.5218,1,1,1,1.0,True,True,True,False,CHECK_REQUIRED,,,,,,,Y,station_feature_v1
KP005822,(전주거치형)비슬로길 노상주차장,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.7277,128.4349,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
KP005831,(전주거치형)논공중앙로34길노상주차장,2026-07-28T16:43:43.293342+09:00,,,,,UNOBSERVED,35.7287,128.454,1,0,0,0.0,False,False,True,False,UNOBSERVED|STATUS_MISSING,,,,,,,Y,station_feature_v1
