statId,statNm,lat,lng,available_count,total_chargers,availability_ratio_observed,reliability_grade,reliability_grade_effective,observation_age_minutes,as_of_ts,recommend_public_default,parking_is_mock,traffic_is_mock
HY000896,대구 동아아울렛 강북점,35.933001,128.5489561,7,9,1.0,CHECK_REQUIRED,CHECK_REQUIRED,905.2333333333332,2026-08-09T07:23:21+09:00,True,False,False
HY000912,대구 동아백화점 수성점,35.8210722,128.6403608,10,10,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2481.1,2026-08-09T07:23:21+09:00,True,False,False
HY000978,호텔인터불고 대구,35.8742105,128.6592368,3,4,0.75,CHECK_REQUIRED,CHECK_REQUIRED,614.75,2026-08-09T07:23:21+09:00,True,False,False
HY000979,호텔인터불고 대구,35.8735883,128.6592654,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,5722.05,2026-08-09T07:23:21+09:00,True,False,False
HY001080,대구 경창산업,35.6829872,128.4642897,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2380.833333333333,2026-08-09T07:23:21+09:00,True,False,False
HY001434,기아 대구 서비스센터,35.89080165,128.5567345,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2400.883333333333,2026-08-09T07:23:21+09:00,True,False,False
IN053002,삼성화재범어사옥,35.8664,128.6263,0,9,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053003,옥포허브시티,35.7834,128.4352,0,17,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053009,한국가스공사본사,35.8871,128.7299,0,14,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053010,한국로봇산업진흥원,35.8945,128.5704,9,9,1.0,CHECK_REQUIRED,CHECK_REQUIRED,3496.233333333333,2026-08-09T07:23:21+09:00,True,False,False
IN053012,월성화성타운,35.8253,128.5338,0,4,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053020,신세계백화점대구점,35.8795,128.6327,0,53,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053023,이마트반야월점,35.8706,128.7274,0,8,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053025,이마트칠성점,35.8851,128.5899,0,11,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053026,이마트월배점,35.817,128.5239,0,10,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053027,이마트만촌점,35.8711,128.6369,0,9,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053028,이마트T비산점,35.8898,128.556,0,4,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053030,롯데택배대구황금대리점,35.8773,128.7067,0,6,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053033,호텔라온제나,35.8535,128.6226,0,5,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053036,대곡한라하우젠트,35.8088,128.5139,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,3496.233333333333,2026-08-09T07:23:21+09:00,True,False,False
IN053040,대실역청아람1단지아파트,35.8607,128.4604,2,17,0.4,CHECK_REQUIRED,CHECK_REQUIRED,27232.366666666665,2026-08-09T07:23:21+09:00,True,False,False
IN053041,신천청아람아파트,35.8741,128.6221,1,13,0.5,CHECK_REQUIRED,CHECK_REQUIRED,31112.533333333333,2026-08-09T07:23:21+09:00,True,False,False
IN053042,보성1차대덕맨션,35.8338,128.5972,0,12,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053043,파동남광타운,35.8139,128.6173,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,360.3333333333333,2026-08-09T07:23:21+09:00,True,False,False
IN053044,신동아파밀리에아파트,35.8111,128.5096,4,12,0.3333333333333333,CHECK_REQUIRED,CHECK_REQUIRED,80.1,2026-08-09T07:23:21+09:00,True,False,False
IN053045,주식회사유앤지,35.8974,128.5894,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053046,동대구화물터미널,35.8729,128.6866,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053053,한국가스공사숙소동,35.8806,128.7391,0,9,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053055,신성서화성파크드림,35.8748,128.4963,0,22,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053056,시지천마타운,35.8366,128.7072,0,12,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053057,오페라코오롱하늘채,35.881,128.597,0,16,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053060,이마트만촌점E,35.8711,128.6367,0,3,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053069,극동스타클래스남산,35.8602,128.5846,18,26,0.72,HIGH,HIGH,0.0,2026-08-09T07:23:21+09:00,True,False,False
IN053072,시지삼주한라협화타운아파트,35.8384,128.7072,15,29,0.5172413793103449,HIGH,HIGH,0.0,2026-08-09T07:23:21+09:00,True,False,False
IN053073,남산롯데캐슬센트럴스카이,35.8637,128.5844,11,25,0.4583333333333333,CHECK_REQUIRED,CHECK_REQUIRED,240.21666666666667,2026-08-09T07:23:21+09:00,True,False,False
IN053074,반월당서한포레스트,35.8627,128.5922,12,25,0.48,HIGH,HIGH,0.0,2026-08-09T07:23:21+09:00,True,False,False
IN053076,죽곡푸르지오2단지,35.8512,128.4658,0,21,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053077,영남네오빌비스타,35.8422,128.533,0,6,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053078,칠곡관음타운,35.9312,128.5436,0,16,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053079,신성서진흥더블파크,35.8727,128.5007,0,18,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053081,복현2차서한타운,35.9006,128.6242,0,13,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053082,유천포스코더샵,35.8137,128.5082,11,21,0.5789473684210527,CHECK_REQUIRED,CHECK_REQUIRED,40.06666666666667,2026-08-09T07:23:21+09:00,True,False,False
IN053083,이천뜨란채2단지,35.8479,128.6047,0,8,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053084,율하역엘크루아파트,35.8726,128.6906,2,9,0.2222222222222222,CHECK_REQUIRED,CHECK_REQUIRED,20.016666666666666,2026-08-09T07:23:21+09:00,True,False,False
IN053085,북죽곡현대엠코타운,35.8737,128.4784,0,31,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053086,에코폴리스동화아이위시3차,35.87,128.4897,0,39,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
IN053087,동화해오름타운아파트,35.8677,128.7273,0,14,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
JA270004,롯데백화점 상인점,35.8188921,128.53937,9,10,0.9,CHECK_REQUIRED,CHECK_REQUIRED,714.85,2026-08-09T07:23:21+09:00,True,False,False
JA270005,롯데마트 율하점,35.8677994,128.6937415,21,23,0.9545454545454546,CHECK_REQUIRED,CHECK_REQUIRED,380.35,2026-08-09T07:23:21+09:00,True,False,False
JA270006,롯데백화점 대구점 지상 4층,35.8754831,128.5962573,7,9,0.7777777777777778,CHECK_REQUIRED,CHECK_REQUIRED,674.8,2026-08-09T07:23:21+09:00,True,False,False
JA270007,롯데백화점 대구점 지상 3층,35.8754317,128.5962314,2,4,0.5,CHECK_REQUIRED,CHECK_REQUIRED,784.9833333333333,2026-08-09T07:23:21+09:00,True,False,False
JA270008,롯데아울렛 이시아폴리스점 A주차장,35.9204947,128.6390768,17,23,0.8947368421052632,CHECK_REQUIRED,CHECK_REQUIRED,734.8666666666667,2026-08-09T07:23:21+09:00,True,False,False
JA270009,롯데슈퍼 수성점,35.8452214,128.6123853,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,310.26666666666665,2026-08-09T07:23:21+09:00,True,False,False
JA270010,대구가정법원,35.853641,128.5280508,3,4,0.75,CHECK_REQUIRED,CHECK_REQUIRED,564.7,2026-08-09T07:23:21+09:00,True,False,False
JA270011,대구영남대학교의료원,35.8480279,128.5873917,31,37,0.8857142857142857,CHECK_REQUIRED,CHECK_REQUIRED,420.4,2026-08-09T07:23:21+09:00,True,False,False
JA270012,대구한의대 한방병원,35.8729968,128.744718,11,15,0.7857142857142857,CHECK_REQUIRED,CHECK_REQUIRED,1165.5333333333333,2026-08-09T07:23:21+09:00,True,False,False
KE000211,대구산격거평103동,35.9052694,128.6035287,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KE000230,대구SD아이프라임강북102동,35.9509709,128.5519915,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,240.21666666666667,2026-08-09T07:23:21+09:00,True,False,False
KE000244,대구신서혁신LH천년나무606동,35.8815136,128.7159769,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1555.9833333333331,2026-08-09T07:23:21+09:00,True,False,False
KE000245,대구신서혁신LH천년나무601동,35.8815136,128.7159769,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,300.26666666666665,2026-08-09T07:23:21+09:00,True,False,False
KE000246,대구신서혁신LH천년나무607동,35.8815136,128.7159769,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,484.53333333333336,2026-08-09T07:23:21+09:00,True,False,False
KE000354,대구침산태왕리더스102동,35.8892394,128.5840687,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,494.55,2026-08-09T07:23:21+09:00,True,False,False
KE000359,대구다사주공201동,35.8661004,128.4561501,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,3041.9166666666665,2026-08-09T07:23:21+09:00,True,False,False
KE000360,대구다사주공102동,35.8661004,128.4561501,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,260.2333333333333,2026-08-09T07:23:21+09:00,True,False,False
KE000375,대구칠곡우방하이츠102동,35.9459251,128.5574231,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,454.51666666666665,2026-08-09T07:23:21+09:00,True,False,False
KE000385,대구금호LH천년나무102동,35.8980854,128.5146469,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,120.11666666666666,2026-08-09T07:23:21+09:00,True,False,False
KE000386,대구금호LH천년나무104동,35.8985721,128.5154462,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,915.2333333333332,2026-08-09T07:23:21+09:00,True,False,False
KE000387,대구금호LH천년나무106동,35.8980313,128.5163896,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,350.31666666666666,2026-08-09T07:23:21+09:00,True,False,False
KE000419,대구수성롯데캐슬더퍼스트103동,35.8551147,128.6092801,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,150.16666666666666,2026-08-09T07:23:21+09:00,True,False,False
KE000420,대구수성롯데캐슬더퍼스트203동,35.8556328,128.6091422,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,200.2,2026-08-09T07:23:21+09:00,True,False,False
KE000540,대구신천역더뷰파크301동,35.8733213,128.6141239,2,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2781.5,2026-08-09T07:23:21+09:00,True,False,False
KE000548,대구동구진로이스트타운,35.8829358,128.6348721,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,120.11666666666666,2026-08-09T07:23:21+09:00,True,False,False
KE000602,대구화성리버파크1단지106동,35.9223394,128.5974287,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,16359.666666666666,2026-08-09T07:23:21+09:00,True,False,False
KE001011,대구두산동행정복지센터,35.8353136,128.6175259,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,220.21666666666667,2026-08-09T07:23:21+09:00,True,False,False
KE001046,대구북구훼미리,35.9011367,128.5902749,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,12338.266666666666,2026-08-09T07:23:21+09:00,True,False,False
KE001051,대구수성황금2동행정복지센터,35.8471947,128.6237245,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,370.3333333333333,2026-08-09T07:23:21+09:00,True,False,False
KE001052,대구수성범어4동행정복지센터,35.8561882,128.6381714,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,410.4,2026-08-09T07:23:21+09:00,True,False,False
KE001062,대구북구케이병원,35.9277028,128.5471789,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,390.35,2026-08-09T07:23:21+09:00,True,False,False
KE001135,대구동구아마레호텔,35.4647179,129.1388544,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1175.5333333333333,2026-08-09T07:23:21+09:00,True,False,False
KE001196,대구성서MEGASTAR,35.8544435,128.5077714,2,3,1.0,NORMAL,NORMAL,10.016666666666667,2026-08-09T07:23:21+09:00,True,False,False
KE001252,한국전기안전공사 대구경북지역본부,35.8837242,128.6342922,6,7,0.8571428571428571,CHECK_REQUIRED,CHECK_REQUIRED,724.85,2026-08-09T07:23:21+09:00,True,False,False
KE001333,파동행정복지센터,35.8134323,128.6173914,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,905.2333333333332,2026-08-09T07:23:21+09:00,True,False,False
KE001402,경찰대구중앙파출소,35.8696324,128.5887755,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,995.3333333333334,2026-08-09T07:23:21+09:00,True,False,False
KE001516,경찰대구안심지구대,35.8722507,128.7128358,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,30.03333333333333,2026-08-09T07:23:21+09:00,True,False,False
KE001517,경찰대구서부경찰서,35.8715578,128.5581529,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,554.6666666666666,2026-08-09T07:23:21+09:00,True,False,False
KE001518,경찰대구구지파출소,35.6594305,128.4133802,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,5451.65,2026-08-09T07:23:21+09:00,True,False,False
KL001672,대구 삼성생명,35.8662996,128.5928006,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,754.9166666666666,2026-08-09T07:23:21+09:00,True,False,False
KL001745,가고파바비큐식당,36.0337071,128.640221,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,644.7833333333333,2026-08-09T07:23:21+09:00,True,False,False
KL001763,김태희손국수식당,35.7466648,128.4888163,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,30.03333333333333,2026-08-09T07:23:21+09:00,True,False,False
KL001809,대구종합유통단지 의류관,35.9052132,128.6103554,4,4,1.0,CHECK_REQUIRED,CHECK_REQUIRED,774.9333333333333,2026-08-09T07:23:21+09:00,True,False,False
KL001847,대구유통단지 전기재료관,35.9049725,128.6077226,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1285.7166666666667,2026-08-09T07:23:21+09:00,True,False,False
KL001924,강북이진캐스빌,35.9164979,128.5440539,0,5,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KL001990,범어동일하이빌아파트,35.854178,128.6283929,2,3,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,444.51666666666665,2026-08-09T07:23:21+09:00,True,False,False
KL002459,범어월드메르디앙웨스턴카운티,35.86368,128.62063,10,11,0.9090909090909092,NORMAL,HIGH,0.0,2026-08-09T07:23:21+09:00,True,False,False
KL002465,칠곡2차보성서한타운,35.93271,128.55639,20,22,0.9090909090909092,CHECK_REQUIRED,CHECK_REQUIRED,20.016666666666666,2026-08-09T07:23:21+09:00,True,False,False
KL002550,한국산업관리공단,35.87994,128.72955,4,4,1.0,CHECK_REQUIRED,CHECK_REQUIRED,150.16666666666666,2026-08-09T07:23:21+09:00,True,False,False
KL002700,(주)지원엠케이,35.87095,128.59042,0,1,0.0,CHECK_REQUIRED,CHECK_REQUIRED,2280.733333333333,2026-08-09T07:23:21+09:00,True,False,False
KL002703,도남자동차검사정비,35.94886,128.57571,1,1,1.0,NORMAL,HIGH,0.0,2026-08-09T07:23:21+09:00,True,False,False
KP000230,롯데역사(주) 대구점,35.87570569559,128.5968015716,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,925.25,2026-08-09T07:23:21+09:00,True,False,False
KP000231,3호선 칠곡차량기지,35.965812,128.562402,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,825.05,2026-08-09T07:23:21+09:00,True,False,False
KP000232,대구스타디움 버스주차장,35.830065,128.690246,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,925.25,2026-08-09T07:23:21+09:00,True,False,False
KP000233,대구미술관 외환들 주차장,35.829091,128.676938,2,2,1.0,HIGH,HIGH,0.0,2026-08-09T07:23:21+09:00,True,False,False
KP000234,시민안전테마파크,35.989458,128.691964,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2260.6833333333334,2026-08-09T07:23:21+09:00,True,False,False
KP000235,방촌천 복개주차장,35.884793,128.657818,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,484.53333333333336,2026-08-09T07:23:21+09:00,True,False,False
KP000236,수성패밀리파크,35.871403,128.67304,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,724.85,2026-08-09T07:23:21+09:00,True,False,False
KP000237,수성구민운동장,35.849549,128.630437,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,300.26666666666665,2026-08-09T07:23:21+09:00,True,False,False
KP000238,두류공원 테니스장,35.851282,128.560784,3,3,1.0,HIGH,HIGH,0.0,2026-08-09T07:23:21+09:00,True,False,False
KP000239,대구수목원 제3주차장,35.801439,128.5204,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP000240,달성종합스포츠파크,35.703927,128.441856,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1345.7666666666669,2026-08-09T07:23:21+09:00,True,False,False
KP000241,화원명곡공원,35.79617,128.505142,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP000401,대구유통단지 전자관,35.907463,128.607092,0,4,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP000402,LH대구경북본부,35.808063,128.543686,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2320.7833333333333,2026-08-09T07:23:21+09:00,True,False,False
KP002172,이마트 감삼점,35.8455070387,128.5363640405,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP002173,홈플러스 남대구점,35.8386903425,128.5698545725,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP002174,홈플러스 내당점,35.8603220891,128.5637319974,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP002180,홈플러스 상인점,35.818514,128.533451,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP002181,가창체육공원,35.7663370177,128.6504433672,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2140.3166666666666,2026-08-09T07:23:21+09:00,True,False,False
KP002182,대구공항,35.8998045183,128.6369117035,3,5,0.6,CHECK_REQUIRED,CHECK_REQUIRED,40.06666666666667,2026-08-09T07:23:21+09:00,True,False,False
KP002183,대구축협 축산물프라자,35.8748584168,128.676819936,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,350.31666666666666,2026-08-09T07:23:21+09:00,True,False,False
KP002184,이마트 반야월점,35.870853759,128.7274335489,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1145.5,2026-08-09T07:23:21+09:00,True,False,False
KP002186,홈플러스 동촌점,35.8861746554,128.6556599676,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP002187,경북대학교 학생주차장,35.8890985,128.6143216,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2090.233333333333,2026-08-09T07:23:21+09:00,True,False,False
KP002188,대구오토월드,35.8968092032,128.5735488513,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2210.5666666666666,2026-08-09T07:23:21+09:00,True,False,False
KP002189,대백프라자,35.8557152446,128.6063607921,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,120.11666666666666,2026-08-09T07:23:21+09:00,True,False,False
KP002190,이마트 칠성점,35.8852264892,128.5897882634,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,734.8666666666667,2026-08-09T07:23:21+09:00,True,False,False
KP002192,홈플러스 칠곡점,35.9448492727,128.5559675379,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP002514,달성유통센터,35.7992906113,128.4871823276,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1105.4666666666667,2026-08-09T07:23:21+09:00,True,False,False
KP003268,대성주유소,35.8816453456,128.5899248515,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP003423,유통단지 전자상가,35.90552693166,128.60505991816,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP003424,대성하이웨이주유소,35.8675128696,128.6237944801,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP003444,대성유니드 주유소,35.8548928444,128.5378203423,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP003475,두류공원 초급속 EV충전소,35.851561,128.558186,4,8,0.6666666666666666,CHECK_REQUIRED,CHECK_REQUIRED,370.3333333333333,2026-08-09T07:23:21+09:00,True,False,False
KP003772,학산근린공원삼거리주차장,35.832327247798,128.5385782094,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP003774,배실공원주차장,35.861976304081,128.5064988665,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,9675.1,2026-08-09T07:23:21+09:00,True,False,False
KP003775,노변공영주차장,35.839198988229,128.6942758244,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,3656.55,2026-08-09T07:23:21+09:00,True,False,False
KP003776,양지로공영주차장,35.850942490651,128.5788880599,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,17997.733333333334,2026-08-09T07:23:21+09:00,True,False,False
KP003777,HC홈센타홀딩스 주차장,35.898379,128.593377,2,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1175.5333333333333,2026-08-09T07:23:21+09:00,True,False,False
KP003779,한일우호관,35.723358458896,128.6471482016,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2080.2166666666667,2026-08-09T07:23:21+09:00,True,False,False
KP003780,달서구노인종합복지관,35.833430625158,128.5417838845,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,17143.65,2026-08-09T07:23:21+09:00,True,False,False
KP003782,성당동1공영주차장,35.843083931052,128.5514336717,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2040.1333333333332,2026-08-09T07:23:21+09:00,True,False,False
KP003783,송현2동공영주차장,35.832505431318,128.5475093954,0,1,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP003784,한국농어촌공사 경북지역본부 주차장,35.931128,128.557756,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,25442.95,2026-08-09T07:23:21+09:00,True,False,False
KP003786,유통단지 섬유제품관,35.90598,128.609314,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,14218.483333333334,2026-08-09T07:23:21+09:00,True,False,False
KP003788,롯데아울렛 이시아폴리스점,35.921649286493,128.637341905,0,2,,CHECK_REQUIRED,CHECK_REQUIRED,,2026-08-09T07:23:21+09:00,True,False,False
KP003789,남부순환도로,35.810166158068,128.6149481507,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2461.083333333333,2026-08-09T07:23:21+09:00,True,False,False
KP003790,칠곡홈플러스(추가분),35.944876238423,128.5560423157,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,855.0833333333334,2026-08-09T07:23:21+09:00,True,False,False
KP004005,대구서부경찰서,35.871816522959,128.5584402695,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2260.6833333333334,2026-08-09T07:23:21+09:00,True,False,False
KP004412,산업용재관,35.903274,128.60575,1,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,26770.233333333334,2026-08-09T07:23:21+09:00,True,False,False
KP004413,한국생산기술연구소(달성),35.69157,128.47115,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2180.5333333333333,2026-08-09T07:23:21+09:00,True,False,False
KP004416,달서시장 공영주차장,35.84086,128.54375,0,2,0.0,CHECK_REQUIRED,CHECK_REQUIRED,19824.7,2026-08-09T07:23:21+09:00,True,False,False
KP004433,한국폴리텍대학 달성캠퍼스,35.72241,128.45463,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,25703.816666666666,2026-08-09T07:23:21+09:00,True,False,False
KP004512,군위군농업기술센터,36.181756013,128.59287946,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1015.35,2026-08-09T07:23:21+09:00,True,False,False
KP004798,대구보호관찰소,35.888347587,128.63765895,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,794.9833333333333,2026-08-09T07:23:21+09:00,True,False,False
KP004800,대구경북과학기술원,35.704463971,128.45836771,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,2270.7166666666667,2026-08-09T07:23:21+09:00,True,False,False
KP004804,효성파머스마켓 칠곡점,35.941601832,128.5694421,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,5461.666666666667,2026-08-09T07:23:21+09:00,True,False,False
KP004805,대구복합스포츠타운,35.88297688,128.58804465,3,3,1.0,CHECK_REQUIRED,CHECK_REQUIRED,320.3,2026-08-09T07:23:21+09:00,True,False,False
KP004806,강북실버타운,35.942574829,128.55041603,1,1,1.0,CHECK_REQUIRED,CHECK_REQUIRED,5341.533333333334,2026-08-09T07:23:21+09:00,True,False,False
KP004851,계명대학교 성서캠퍼스(동영관),35.8532412,128.484469,2,2,1.0,CHECK_REQUIRED,CHECK_REQUIRED,1265.65,2026-08-09T07:23:21+09:00,True,False,False
KP004852,계명대학교 성서캠퍼스(공학관),35.857331,128.4906876,1,2,0.5,CHECK_REQUIRED,CHECK_REQUIRED,6385.366666666667,2026-08-09T07:23:21+09:00,True,False,False
KP004856,대구교도소,35.891008959,128.42475082,0,3,0.0,CHECK_REQUIRED,CHECK_REQUIRED,584.7166666666667,2026-08-09T07:23:21+09:00,True,False,False
