statId,statNm,matched_id,matched_name,distance_m,radius_m,matched,remaining_spaces,total_spaces,occupancy_rate,congestion_status,has_realtime,parking_lat,parking_lng,parking_source
KP001637,대곡사계절타운,,,,1000.0,False,,,,,False,,,team5_pis
KP001639,대곡주공9단지아람마을,,,,1000.0,False,,,,,False,,,team5_pis
KP001640,대구월배2차IPARK,,,,1000.0,False,,,,,False,,,team5_pis
KP001641,동방현대타운,,,,1000.0,False,,,,,False,,,team5_pis
KP001642,동서장관빌라,153-2-000059,임시 공영주차장(공한지),524.2,1000.0,True,,,,,False,35.831702,128.56159,team5_pis
KP001643,롯데캐슬레이크,,,,1000.0,False,,,,,False,,,team5_pis
KP001644,미리샘마을,,,,1000.0,False,,,,,False,,,team5_pis
KP001645,보성은하타운,,,,1000.0,False,,,,,False,,,team5_pis
KP001647,상인보성맨션,,,,1000.0,False,,,,,False,,,team5_pis
KP001650,상인푸르지오,,,,1000.0,False,,,,,False,,,team5_pis
KP001651,성서1차영남우방타운,,,,1000.0,False,,,,,False,,,team5_pis
KP001652,성서2차영남우방타운,,,,1000.0,False,,,,,False,,,team5_pis
KP001653,성서우방타운,,,,1000.0,False,,,,,False,,,team5_pis
KP001654,성서청남타운,,,,1000.0,False,,,,,False,,,team5_pis
KP001655,월배1차아이파크,,,,1000.0,False,,,,,False,,,team5_pis
KP001656,월배힐스테이트,,,,1000.0,False,,,,,False,,,team5_pis
KP001657,제일풍경채더퍼스트,,,,1000.0,False,,,,,False,,,team5_pis
KP001658,진천역대우이안 아파트,,,,1000.0,False,,,,,False,,,team5_pis
KP001659,진천코오롱하늘채,,,,1000.0,False,,,,,False,,,team5_pis
KP001660,테크노폴리스반도유보라,,,,1000.0,False,,,,,False,,,team5_pis
KP001661,테크노폴리스서한이다음,,,,1000.0,False,,,,,False,,,team5_pis
KP001662,테크노폴리스진아리채,,,,1000.0,False,,,,,False,,,team5_pis
KP001663,호반베르디움더클래스,,,,1000.0,False,,,,,False,,,team5_pis
KP001664,화원태왕타운,,,,1000.0,False,,,,,False,,,team5_pis
KP001666,e편한세상범어,151-2-000094,신천동 835-1 공한지주차장,235.3,1000.0,True,,,,,False,35.869097685,128.61753834,team5_pis
KP001667,각산태영데시앙,151-2-000077,서호동6-1 공한지 주차장,374.3,1000.0,True,,,,,False,35.872028,128.709938,team5_pis
KP001668,각산푸르지오2단지,151-2-000072,동호동 53-3 공한지 주차장,463.0,1000.0,True,,,,,False,35.87188,128.712021,team5_pis
KP001669,범물우방미진하이츠,,,,1000.0,False,,,,,False,,,team5_pis
KP001670,범어동일하이빌,,,,1000.0,False,,,,,False,,,team5_pis
KP001671,범어롯데캐슬,,,,1000.0,False,,,,,False,,,team5_pis
KP001672,사월화성파크드림2단지,,,,1000.0,False,,,,,False,,,team5_pis
KP001673,수성롯데캐슬,150-2-000008,김광석길 공영주차장,828.8,1000.0,True,,,,,False,35.859307,128.606405,team5_pis
KP001674,시지4차태왕레전드,,,,1000.0,False,,,,,False,,,team5_pis
KP001675,시지5차월드하이츠,,,,1000.0,False,,,,,False,,,team5_pis
KP001676,시지우방하이츠,,,,1000.0,False,,,,,False,,,team5_pis
KP001677,시지한신휴플러스,,,,1000.0,False,,,,,False,,,team5_pis
KP001678,신암뜨란채,151-1-000112,아양로7길 (2),119.1,1000.0,True,,,,,False,35.883059,128.616821,team5_pis
KP001679,아이프라임시지,,,,1000.0,False,,,,,False,,,team5_pis
KP001681,웰리치시지,,,,1000.0,False,,,,,False,,,team5_pis
KP001682,율하휴먼시아12단지,151-1-000123,율하1 공영주차장,141.5,1000.0,True,,,,,False,35.862952,128.696919,team5_pis
KP001683,이시아폴리스더샵3차,151-2-000101,봉무동 1548-1 공한지주차장,327.1,1000.0,True,,,,,False,35.920691417,128.636546666,team5_pis
KP001684,태왕메트로시티,151-1-000156,한전동대구지점앞 주차장,223.1,1000.0,True,,,,,False,35.878094,128.641828,team5_pis
KP001687,신성미소시티주상복합 아파트,150-1-000112,남산지구대 민원노상무료,137.0,1000.0,True,,,,,False,35.866019,128.58751,team5_pis
KP001953,강변코오롱,153-2-000056,공한지 무료주차장,249.3,1000.0,True,,,,,False,35.842763,128.602951,team5_pis
KP001959,대곡한라하우젠트,,,,1000.0,False,,,,,False,,,team5_pis
KP001960,성서우방유쉘 아파트,,,,1000.0,False,,,,,False,,,team5_pis
KP001961,월성동삼성래미안 아파트,,,,1000.0,False,,,,,False,,,team5_pis
KP001962,월성코오롱하늘채1단지,,,,1000.0,False,,,,,False,,,team5_pis
KP001963,제일풍경채센트럴,,,,1000.0,False,,,,,False,,,team5_pis
KP001964,진천역대성스카이렉스,,,,1000.0,False,,,,,False,,,team5_pis
KP001965,협성휴포레월성,,,,1000.0,False,,,,,False,,,team5_pis
KP001966,대구혁신LH이노힐즈,151-1-000165,혁신이노힐즈아파트 앞,111.8,1000.0,True,,,,,False,35.876274113,128.749246394,team5_pis
KP001967,신천휴먼시아5단지,151-1-000092,신천LH 아파트 앞,266.8,1000.0,True,,,,,False,35.874334,128.61445,team5_pis
KP001968,우방한가람타운,153-1-000079,용두방천1길,296.3,1000.0,True,,,,,False,35.853712,128.60703,team5_pis
KP002172,이마트 감삼점,,,,1000.0,False,,,,,False,,,team5_pis
KP002173,홈플러스 남대구점,153-1-000068,안지랑로17길,176.8,1000.0,True,,,,,False,35.837174,128.570443,team5_pis
KP002174,홈플러스 내당점,152-1-000018,내당보성 홍실아파트 남측,234.5,1000.0,True,,,,,False,35.862117,128.562365,team5_pis
KP002180,홈플러스 상인점,,,,1000.0,False,,,,,False,,,team5_pis
KP002181,가창체육공원,,,,1000.0,False,,,,,False,,,team5_pis
KP002182,대구공항,151-1-000060,방천로 (3),203.7,1000.0,True,,,,,False,35.898005,128.636491,team5_pis
KP002183,대구축협 축산물프라자,151-2-000065,용계동 공영주차장(공한지주차장),227.1,1000.0,True,,,,,False,35.876729,128.675808,team5_pis
KP002184,이마트 반야월점,151-1-000119,안심로73길,295.4,1000.0,True,,,,,False,35.86991,128.724369,team5_pis
KP002186,홈플러스 동촌점,151-1-000040,동촌로25길 (1),49.8,1000.0,True,,,,,False,35.886023,128.65618,team5_pis
KP002187,경북대학교 학생주차장,154-1-000017,경대로19길,280.2,1000.0,True,,,,,False,35.889468,128.617398,team5_pis
KP002188,대구오토월드,154-1-000108,대구오토월드동측,124.4,1000.0,True,,,,,False,35.897909,128.573804,team5_pis
KP002189,대백프라자,150-1-000129,대백프라자 주변 노상유료,52.5,1000.0,True,,,,,False,35.855877,128.605813,team5_pis
KP002190,이마트 칠성점,154-1-000251,침산2차동아무지개아파트동측,196.1,1000.0,True,,,,,False,35.886516,128.591273,team5_pis
KP002192,홈플러스 칠곡점,154-1-000140,동암로7길(3),273.0,1000.0,True,,,,,False,35.94727,128.555464,team5_pis
KP002319,월성화성타운,,,,1000.0,False,,,,,False,,,team5_pis
KP002320,영조아름다운나날1단지,151-1-000194,금강로,422.5,1000.0,True,,,,,False,35.867108,128.724249,team5_pis
KP002321,지산화성파크드림,,,,1000.0,False,,,,,False,,,team5_pis
KP002322,태왕그린힐즈,151-1-000148,팔공2차보성타운 앞,190.7,1000.0,True,,,,,False,35.941134,128.641339,team5_pis
KP002323,대한동아침산1차무지개아파트,154-1-000206,옥산로17길,234.9,1000.0,True,,,,,False,35.888692,128.586386,team5_pis
KP002324,매천화성파크드림,154-1-000142,매천동로17길,294.9,1000.0,True,,,,,False,35.907065,128.540916,team5_pis
KP002325,칠곡관음타운,154-1-000226,칠곡서한맨션주변,446.6,1000.0,True,,,,,False,35.934831,128.545716,team5_pis
KP002416,북죽곡엠코타운더솔레뉴,,,,1000.0,False,,,,,False,,,team5_pis
KP002417,진천역AK그랑폴리스,,,,1000.0,False,,,,,False,,,team5_pis
KP002418,한빛타운,,,,1000.0,False,,,,,False,,,team5_pis
KP002419,삼덕청아람리슈빌,150-1-000144,경대병원 노상유료1,55.5,1000.0,True,,,,,False,35.866206,128.605989,team5_pis
KP002514,달성유통센터,,,,1000.0,False,,,,,False,,,team5_pis
KP002633,진로이스트타운,151-1-000105,아양로40길,116.6,1000.0,True,,,,,False,35.884598,128.635665,team5_pis
KP002663,복현명문세가2단지,154-1-000136,동북로57길,221.8,1000.0,True,,,,,False,35.895117,128.623991,team5_pis
KP002736,삼정그린빌아파트,152-1-000006,광장타운2차 북측,474.8,1000.0,True,,,,,False,35.85649,128.54995,team5_pis
KP002737,침산동화타운,154-1-000196,오봉로18길,165.1,1000.0,True,,,,,False,35.894748,128.580906,team5_pis
KP002757,용산동서우방타운,,,,1000.0,False,,,,,False,,,team5_pis
KP002769,대실역e-편한세상,,,,1000.0,False,,,,,False,,,team5_pis
KP002797,남산휴먼시아2단지,150-1-000165,남산그린타운 부근(남산로17길) 노상무료,297.6,1000.0,True,,,,,False,35.861612,128.578192,team5_pis
KP002861,성서삼성한국형,,,,1000.0,False,,,,,False,,,team5_pis
KP002898,수성아이파크,,,,1000.0,False,,,,,False,,,team5_pis
KP002973,성서무지개타운,,,,1000.0,False,,,,,False,,,team5_pis
KP003004,앞산청구제네스,,,,1000.0,False,,,,,False,,,team5_pis
KP003010,lh옥포천년나무2단지,,,,1000.0,False,,,,,False,,,team5_pis
KP003014,동서변그린빌아파트,154-1-000295,화성리버파크1단지동측,741.3,1000.0,True,,,,,False,35.922594,128.598396,team5_pis
KP003157,칠곡그린빌4단지,154-1-000084,구암로(2),784.9,1000.0,True,,,,,False,35.931545,128.563764,team5_pis
KP003158,칠곡부영5단지아파트,154-1-000084,구암로(2),500.2,1000.0,True,,,,,False,35.931545,128.563764,team5_pis
KP003173,월성동서타운,,,,1000.0,False,,,,,False,,,team5_pis
KP003174,화원태왕리더스,,,,1000.0,False,,,,,False,,,team5_pis
KP003196,천일맨션,151-1-000127,율하동로20길 (1),44.6,1000.0,True,,,,,False,35.868101,128.703024,team5_pis
KP003197,칠곡네스빌,154-1-000140,동암로7길(3),456.0,1000.0,True,,,,,False,35.94727,128.555464,team5_pis
KP003222,협화문화아파트,151-1-000036,동촌로10길,64.4,1000.0,True,,,,,False,35.888214,128.648476,team5_pis
KP003223,현대전원맨션,154-1-000147,부광어린이집 남측,319.1,1000.0,True,,,,,False,35.921375,128.549202,team5_pis
KP003224,오페라코오롱하늘채,154-1-000246,칠성로17길(2),25.5,1000.0,True,,,,,False,35.880827,128.597682,team5_pis
KP003239,강변동서마을관리사무소,151-1-000098,신평로16길,556.5,1000.0,True,,,,,False,35.877719,128.679359,team5_pis
KP003268,대성주유소,154-1-000294,호암로,245.9,1000.0,True,,,,,False,35.882835,128.592226,team5_pis
KP003278,대구혁신센텀힐즈,151-2-000078,대림동 889 공한지 주차장,131.4,1000.0,True,,,,,False,35.873095,128.748132,team5_pis
KP003291,시지1차태왕하이츠,,,,1000.0,False,,,,,False,,,team5_pis
KP003311,신천자이아파트,151-1-000081,신암그린타운 앞,235.7,1000.0,True,,,,,False,35.878788,128.611855,team5_pis
KP003343,월배역라온프라이빗,,,,1000.0,False,,,,,False,,,team5_pis
KP003423,유통단지 전자상가,154-1-000219,유통단지로3길,398.0,1000.0,True,,,,,False,35.909076,128.604485,team5_pis
KP003424,대성하이웨이주유소,151-1-000002,강동로(2),109.8,1000.0,True,,,,,False,35.868418,128.623307,team5_pis
KP003444,대성유니드 주유소,152-1-000078,서남중학교 주변,466.4,1000.0,True,,,,,False,35.857601,128.541772,team5_pis
KP003475,두류공원 초급속 EV충전소,152-1-000017,내당동삼익맨션 남측,883.3,1000.0,True,,,,,False,35.859338,128.556191,team5_pis
KP003631,만촌태왕아너스,,,,1000.0,False,,,,,False,,,team5_pis
KP003696,혁신도시서한이다음4차,151-2-000076,사복동 844-2 공한지 주차장,346.2,1000.0,True,,,,,False,35.876105,128.751241,team5_pis
KP003697,칠곡현대1차아파트,154-1-000231,칠곡현대아파트남측서측,77.4,1000.0,True,,,,,False,35.93118,128.549136,team5_pis
KP003698,중리롯데캐슬,152-1-000093,슈퍼섬유융합소재센터 남측,233.0,1000.0,True,,,,,False,35.867179,128.545246,team5_pis
KP003772,학산근린공원삼거리주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP003774,배실공원주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP003775,노변공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP003776,양지로공영주차장,153-2-000003,양지로 공영주차장,4.7,1000.0,True,,,,,False,35.850983,128.578903,team5_pis
KP003777,HC홈센타홀딩스 주차장,154-1-000188,연암로31길,167.5,1000.0,True,,,,,False,35.8979,128.59514,team5_pis
KP003779,한일우호관,,,,1000.0,False,,,,,False,,,team5_pis
KP003780,달서구노인종합복지관,,,,1000.0,False,,,,,False,,,team5_pis
KP003782,성당동1공영주차장,150-1-000171,대명천로(2),579.4,1000.0,True,,,,,False,35.838174,128.553587,team5_pis
KP003783,송현2동공영주차장,150-1-000171,대명천로(2),835.1,1000.0,True,,,,,False,35.838174,128.553587,team5_pis
KP003784,한국농어촌공사 경북지역본부 주차장,154-1-000083,한국농어촌공사앞,117.9,1000.0,True,,,,,False,35.931737,128.556684,team5_pis
KP003786,유통단지 섬유제품관,154-1-000218,유통단지로21길,391.3,1000.0,True,,,,,False,35.909255,128.610903,team5_pis
KP003788,롯데아울렛 이시아폴리스점,151-2-000101,봉무동 1548-1 공한지주차장,128.3,1000.0,True,,,,,False,35.920691417,128.636546666,team5_pis
KP003789,남부순환도로,,,,1000.0,False,,,,,False,,,team5_pis
KP003790,칠곡홈플러스(추가분),154-1-000140,동암로7길(3),271.2,1000.0,True,,,,,False,35.94727,128.555464,team5_pis
KP003870,송현월성아파트,,,,1000.0,False,,,,,False,,,team5_pis
KP003871,동화해오름타운,151-1-000194,금강로,202.3,1000.0,True,,,,,False,35.867108,128.724249,team5_pis
KP004005,대구서부경찰서,152-1-000044,대구광역시립서부도서관 서측,121.0,1000.0,True,,,,,False,35.872257,128.557212,team5_pis
KP004007,수성대학교,,,,1000.0,False,,,,,False,,,team5_pis
KP004009,동북지방통계청,154-1-000140,동암로7길(3),365.1,1000.0,True,,,,,False,35.94727,128.555464,team5_pis
KP004010,축산물도매시장,154-1-000011,검단공단로,665.4,1000.0,True,,,,,False,35.910635,128.613922,team5_pis
KP004011,투섬플레이스 대구칠곡학정점,154-1-000293,호국로176길(1),987.2,1000.0,True,,,,,False,35.96506,128.560857,team5_pis
KP004014,네이처파크 스파벨리,,,,1000.0,False,,,,,False,,,team5_pis
KP004018,MS카오디오,,,,1000.0,False,,,,,False,,,team5_pis
KP004022,중리롯데캐슬 종합상가,152-1-000093,슈퍼섬유융합소재센터 남측,294.4,1000.0,True,,,,,False,35.867179,128.545246,team5_pis
KP004024,명곡미래빌1단지,,,,1000.0,False,,,,,False,,,team5_pis
KP004025,청구청탑맨션,,,,1000.0,False,,,,,False,,,team5_pis
KP004028,대곡역그린빌아파트,,,,1000.0,False,,,,,False,,,team5_pis
KP004412,산업용재관,154-1-000152,북구산격동1485도로(2),310.3,1000.0,True,,,,,False,35.900648,128.606915,team5_pis
KP004413,한국생산기술연구소(달성),,,,1000.0,False,,,,,False,,,team5_pis
KP004416,달서시장 공영주차장,150-1-000171,대명천로(2),935.7,1000.0,True,,,,,False,35.838174,128.553587,team5_pis
KP004433,한국폴리텍대학 달성캠퍼스,,,,1000.0,False,,,,,False,,,team5_pis
KP004512,군위군농업기술센터,,,,1000.0,False,,,,,False,,,team5_pis
KP004798,대구보호관찰소,151-1-000109,아양로49길 (2),50.5,1000.0,True,,,,,False,35.888453,128.638204,team5_pis
KP004799,대구범어더리브스퀘어,151-1-000006,국채보상로171길,542.8,1000.0,True,,,,,False,35.868089,128.622478,team5_pis
KP004800,대구경북과학기술원,,,,1000.0,False,,,,,False,,,team5_pis
KP004804,효성파머스마켓 칠곡점,,,,1000.0,False,,,,,False,,,team5_pis
KP004805,대구복합스포츠타운,154-1-000105,대구시민운동장북측,23.8,1000.0,True,,,,,False,35.883134,128.587865,team5_pis
KP004806,강북실버타운,154-1-000227,칠곡중앙대로(1),37.0,1000.0,True,,,,,False,35.942476,128.550809,team5_pis
KP004851,계명대학교 성서캠퍼스(동영관),,,,1000.0,False,,,,,False,,,team5_pis
KP004852,계명대학교 성서캠퍼스(공학관),,,,1000.0,False,,,,,False,,,team5_pis
KP004856,대구교도소,,,,1000.0,False,,,,,False,,,team5_pis
KP004857,계명대학교 대명캠퍼스,150-1-000108,남산4동행정복지센터 부근 노상유료,312.8,1000.0,True,,,,,False,35.8583,128.57991,team5_pis
KP004863,중구보건소,154-1-000232,칠성남로(1),278.6,1000.0,True,,,,,False,35.880025,128.581721,team5_pis
KP004864,대구축산물프라자 침산점,154-1-000206,옥산로17길,125.4,1000.0,True,,,,,False,35.888692,128.586386,team5_pis
KP005260,비슬산 유스호스텔,,,,1000.0,False,,,,,False,,,team5_pis
KP005266,중구 청라국민체육센터 지상,150-1-000153,대봉로 노상유료1,127.5,1000.0,True,,,,,False,35.856132,128.602185,team5_pis
KP005267,중구 청라국민체육센터 지하,150-1-000153,대봉로 노상유료1,135.6,1000.0,True,,,,,False,35.856132,128.602185,team5_pis
KP005271,대구경북건설지사,150-1-000173,대구광역시청 부근 노상무료,125.7,1000.0,True,,,,,False,35.871631949,128.601920721,team5_pis
KP005311,현풍휴게소(대구방면),,,,1000.0,False,,,,,False,,,team5_pis
KP005312,현풍휴게소(창원방면),,,,1000.0,False,,,,,False,,,team5_pis
KP005376,군위한전 전기차충전소 급속 100kw,,,,1000.0,False,,,,,False,,,team5_pis
KP005545,한국산업인력공단,,,,1000.0,False,,,,,False,,,team5_pis
KP005644,동대구지사(공용),151-2-000087,효목마을 공영주차장,469.8,1000.0,True,,,,,False,35.874112,128.638802,team5_pis
KP005723,한전달성전력지사,,,,1000.0,False,,,,,False,,,team5_pis
KP005769,성서용산시장공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP005822,(전주거치형)비슬로길 노상주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP005831,(전주거치형)논공중앙로34길노상주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP005832,(전주거치형)논공중앙로 노상주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP005833,(전주거치형)논공로15길 노상주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP005834,(전주거치형)금강로16길 노상주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP005872,세천로 1길 공영주차장,,,,1000.0,False,,,,,False,,,team5_pis
KP005873,비산동 노상주차장,152-2-000004,공한지주차장(임시무료공영주차장),168.4,1000.0,True,,,,,False,35.885145,128.570043,team5_pis
KP006964,효령면행복복지센터,,,,1000.0,False,,,,,False,,,team5_pis
KP008088,남대구지사(공용),,,,1000.0,False,,,,,False,,,team5_pis
KP010445,대구공항일반주차장,151-2-000046,공항1 공영주차장,161.5,1000.0,True,4,79,94.94,만차(점유 90%초과),True,35.897553,128.638481,team5_pis
KP010627,대구복합스포츠타운 P1주차장,154-1-000104,대구시체육복지센터앞,35.8,1000.0,True,19,31,38.71,여유(점유 50%미만),True,35.880013,128.587734,team5_pis
KRC10088,광명사상보급회,,,,1000.0,False,,,,,False,,,team5_pis
KRC10171,하지스퀘어,153-1-000046,두류공원로9길,113.4,1000.0,True,,,,,False,35.84088,128.572307,team5_pis
KRC10237,그린파크사우나,154-1-000140,동암로7길(3),802.5,1000.0,True,,,,,False,35.94727,128.555464,team5_pis
L3004597,기아오토큐 수성종합서비스 (급),153-2-000025,고산골 공영주차장,514.9,1000.0,True,,,,,False,35.829817,128.603536,team5_pis
L3004610,기아오토큐 서대구점 (급),154-1-000288,팔달북로3길(1),161.9,1000.0,True,,,,,False,35.891317,128.556101,team5_pis
LD270002,LGL 동대구SUB터미널,151-2-000012,율암동 공영주차장,625.9,1000.0,True,,,,,False,35.879976,128.70133,team5_pis
LI000046,로젠택배 남대구A지점,,,,1000.0,False,,,,,False,,,team5_pis
LI000058,로젠택배 북대구지점,152-1-000103,염색공단중앙로 23길,793.9,1000.0,True,,,,,False,35.888139,128.544961,team5_pis
LI000059,로젠택배 서대구지점,152-1-000103,염색공단중앙로 23길,793.2,1000.0,True,,,,,False,35.888139,128.544961,team5_pis
LI000076,로젠택배 남대구B지점,,,,1000.0,False,,,,,False,,,team5_pis
LU000034,브라운도트호텔대구성서점,,,,1000.0,False,,,,,False,,,team5_pis
LU000035,브라운도트호텔 대구혁신점,151-2-000102,각산동 1020 공한지 주차장,338.0,1000.0,True,,,,,False,35.891054812,128.708561256,team5_pis
LU000083,리아카데미 대구국제학교,151-2-000029,봉무공원 제2주차장,92.8,1000.0,True,,,,,False,35.920865,128.64549,team5_pis
LU000118,(주)알파엠앤씨,153-2-000063,임시 공영주차장,685.7,1000.0,True,,,,,False,35.832363,128.60458,team5_pis
LU000119,두리의료재단,154-1-000293,호국로176길(1),845.8,1000.0,True,,,,,False,35.96506,128.560857,team5_pis
LU000120,엘비디씨,154-1-000139,동암로7길(2),897.0,1000.0,True,,,,,False,35.949223,128.556527,team5_pis
LU000200,스위스요양병원,151-1-000179,화랑로9길 (1),259.4,1000.0,True,,,,,False,35.871098,128.631866,team5_pis
LU000228,KMI TOP점,150-2-000018,노외(공한지),127.8,1000.0,True,,,,,False,35.862815,128.593818,team5_pis
LU000231,연경그루시티,151-2-000096,지묘동 1351 공한지주차장,627.1,1000.0,True,,,,,False,35.944443404,128.628727852,team5_pis
LU000302,801하우스,,,,1000.0,False,,,,,False,,,team5_pis
LU000335,강창하이츠,,,,1000.0,False,,,,,False,,,team5_pis
LU000361,국민건강보험공단 달성지사,,,,1000.0,False,,,,,False,,,team5_pis
LU000437,디에이치정밀,,,,1000.0,False,,,,,False,,,team5_pis
LU000458,매호청구하이츠빌아파트,,,,1000.0,False,,,,,False,,,team5_pis
LU000479,범물삼주타운,,,,1000.0,False,,,,,False,,,team5_pis
LU000561,수성하이츠,150-1-000159,삼덕동행정복지센터 앞 노상무료,621.9,1000.0,True,,,,,False,35.865443,128.608852,team5_pis
LU000568,시지5차월드하이츠,,,,1000.0,False,,,,,False,,,team5_pis
LU000587,아이작큐브,152-1-000087,서대구로4길,267.8,1000.0,True,,,,,False,35.860318,128.559326,team5_pis
LU000636,웨딩메르디앙(무진산업개발),154-1-000254,침산남로39길,287.2,1000.0,True,,,,,False,35.887713,128.59713,team5_pis
LU000677,정화우방팔레스,153-1-000082,용두방천4길 (2),436.1,1000.0,True,,,,,False,35.838624,128.605354,team5_pis
LU000684,㈜한국하이테크,,,,1000.0,False,,,,,False,,,team5_pis
LU000742,한실들마을 2차,,,,1000.0,False,,,,,False,,,team5_pis
LU000769,화원이진캐슬,,,,1000.0,False,,,,,False,,,team5_pis
LU000799,대구강북경찰서,154-1-000140,동암로7길(3),967.6,1000.0,True,,,,,False,35.94727,128.555464,team5_pis
LU000904,각산푸르지오1단지,151-1-000010,대구동부경찰서 (1),279.0,1000.0,True,,,,,False,35.873693,128.719986,team5_pis
LU000912,대현신화맨션,154-1-000022,경대로5길,60.4,1000.0,True,,,,,False,35.884674,128.61034,team5_pis
LU001022,뉴웰시티,151-2-000035,서원연경공원 주차장,200.8,1000.0,True,,,,,False,35.942039,128.629965,team5_pis
LU001036,힐스테이트다사역오피스텔,,,,1000.0,False,,,,,False,,,team5_pis
LU001061,보성홍실2차,152-1-000018,내당보성 홍실아파트 남측,245.1,1000.0,True,,,,,False,35.862117,128.562365,team5_pis
LU001081,비산루카스서대구주차장,152-2-000019,달서복개천 공영주차장,121.6,1000.0,True,,,,,False,35.883185,128.559284,team5_pis
LU001220,강창하이츠,,,,1000.0,False,,,,,False,,,team5_pis
LU001249,센트럴시티오피스텔,150-2-000016,약령시 서편공영주차장,111.8,1000.0,True,,,,,False,35.868917765,128.588312053,team5_pis
LU001276,초이스우드,151-2-000102,각산동 1020 공한지 주차장,650.0,1000.0,True,,,,,False,35.891054812,128.708561256,team5_pis
LU001290,LG유플러스 대구신천,151-1-000007,현대아울렛앞 노상공영,65.2,1000.0,True,,,,,False,35.86975,128.627247,team5_pis
LU001508,상인삼미타운,,,,1000.0,False,,,,,False,,,team5_pis
LU001561,대구파티마병원,151-2-000067,신암동 614-22 공한지 주차장,246.7,1000.0,True,,,,,False,35.885668,128.624558,team5_pis
LU001601,논공주공아파트,,,,1000.0,False,,,,,False,,,team5_pis
LU001641,낙원아파트,,,,1000.0,False,,,,,False,,,team5_pis
LU001682,남대영기념관,153-2-000005,앞산 카페거리 공영주차장,269.2,1000.0,True,,,,,False,35.836391,128.579387,team5_pis
LU001780,건강관리협회경북지부,154-1-000284,팔달북로(1),194.1,1000.0,True,,,,,False,35.893357,128.555647,team5_pis
LU001804,불로서한이다음아파트,151-1-000058,방천로 (1),247.4,1000.0,True,,,,,False,35.899864,128.632796,team5_pis
LU001877,대구보건대학교,154-1-000230,칠곡중앙대로69길,211.3,1000.0,True,,,,,False,35.927126,128.546342,team5_pis
LU001878,계명대학교 대구동산병원,150-1-000104,달성공원로4길 노상무료,211.3,1000.0,True,,,,,False,35.871525,128.580866,team5_pis
LU001880,네오시티프라자,154-1-000273,태전근린공원동측,121.7,1000.0,True,,,,,False,35.93181,128.547654,team5_pis
LU001998,수성헤센더테라스,,,,1000.0,False,,,,,False,,,team5_pis
LU002093,대구율하숲,150-2-000032,율하동 1177 공한지주차장,232.9,1000.0,True,,,,,False,35.866272611,128.690980069,team5_pis
LU002099,산격에덴아파트,154-1-000113,대불로5길,58.6,1000.0,True,,,,,False,35.902246,128.611672,team5_pis
LU002120,화원삼주타운,,,,1000.0,False,,,,,False,,,team5_pis
LU002133,서정SM빌딩,,,,1000.0,False,,,,,False,,,team5_pis
LU002217,홍실1차아파트,152-1-000018,내당보성 홍실아파트 남측,13.0,1000.0,True,,,,,False,35.862117,128.562365,team5_pis
LU002226,진천청구타운,,,,1000.0,False,,,,,False,,,team5_pis
LU002230,호반써밋 대구두산,,,,1000.0,False,,,,,False,,,team5_pis
LU002259,힐스테이트 범어센트럴,151-1-000001,강동로(1),250.8,1000.0,True,,,,,False,35.868262,128.622976,team5_pis
LU002303,수성알파시티동화아이위시,,,,1000.0,False,,,,,False,,,team5_pis
LU002345,진천우방맨션,,,,1000.0,False,,,,,False,,,team5_pis
LU002360,달성이코노마트,,,,1000.0,False,,,,,False,,,team5_pis
LU002365,북구이코노마트,154-1-000142,매천동로17길,831.9,1000.0,True,,,,,False,35.907065,128.540916,team5_pis
LU002373,송림,150-1-000118,달구벌대로414길 노상무료,103.5,1000.0,True,,,,,False,35.865562465,128.589734111,team5_pis
LU002386,주식회사유정홀딩스,150-1-000171,대명천로(2),536.2,1000.0,True,,,,,False,35.838174,128.553587,team5_pis
LU002424,코마텍,,,,1000.0,False,,,,,False,,,team5_pis
LU002435,세한건설,,,,1000.0,False,,,,,False,,,team5_pis
LU002484,황남,,,,1000.0,False,,,,,False,,,team5_pis
LU002488,신암보성2차,151-1-000009,대구관광 고등학교 앞,114.9,1000.0,True,,,,,False,35.890329,128.63257,team5_pis
LU002535,파티마홈,,,,1000.0,False,,,,,False,,,team5_pis
LU002588,우방청자아파트,,,,1000.0,False,,,,,False,,,team5_pis
LU002597,지산청구타운아파트,,,,1000.0,False,,,,,False,,,team5_pis
LU002687,아름다운나날2단지아파트,151-2-000083,안심3동 공영주차장,233.1,1000.0,True,,,,,False,35.865991,128.724194,team5_pis
LU002753,상인동화아이위시,,,,1000.0,False,,,,,False,,,team5_pis
LU002810,태왕아너스베스트,,,,1000.0,False,,,,,False,,,team5_pis
LU002824,범물용지2단지아파트,,,,1000.0,False,,,,,False,,,team5_pis
LU002867,진천달맞이맨션,,,,1000.0,False,,,,,False,,,team5_pis
LU002878,대구트럼프스타,,,,1000.0,False,,,,,False,,,team5_pis
