statId,statNm,matched_id,matched_name,distance_m,radius_m,matched,traffic_source
LU001022,뉴웰시티,,,,1000,False,utic
LU001036,힐스테이트다사역오피스텔,,,,1000,False,utic
LU001061,보성홍실2차,,,,1000,False,utic
LU001081,비산루카스서대구주차장,,,,1000,False,utic
LU001220,강창하이츠,,,,1000,False,utic
LU001249,센트럴시티오피스텔,,,,1000,False,utic
LU001276,초이스우드,,,,1000,False,utic
LU001290,LG유플러스 대구신천,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,775.0,1000,True,utic
LU001508,상인삼미타운,,,,1000,False,utic
LU001561,대구파티마병원,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,892.0,1000,True,utic
LU001601,논공주공아파트,,,,1000,False,utic
LU001641,낙원아파트,,,,1000,False,utic
LU001682,남대영기념관,,,,1000,False,utic
LU001780,건강관리협회경북지부,,,,1000,False,utic
LU001804,불로서한이다음아파트,,,,1000,False,utic
LU001877,대구보건대학교,,,,1000,False,utic
LU001878,계명대학교 대구동산병원,,,,1000,False,utic
LU001880,네오시티프라자,,,,1000,False,utic
LU001998,수성헤센더테라스,,,,1000,False,utic
LU002093,대구율하숲,,,,1000,False,utic
LU002099,산격에덴아파트,,,,1000,False,utic
LU002120,화원삼주타운,,,,1000,False,utic
LU002133,서정SM빌딩,,,,1000,False,utic
LU002217,홍실1차아파트,,,,1000,False,utic
LU002226,진천청구타운,,,,1000,False,utic
LU002230,호반써밋 대구두산,,,,1000,False,utic
LU002259,힐스테이트 범어센트럴,,,,1000,False,utic
LU002303,수성알파시티동화아이위시,,,,1000,False,utic
LU002345,진천우방맨션,,,,1000,False,utic
LU002360,달성이코노마트,,,,1000,False,utic
LU002365,북구이코노마트,,,,1000,False,utic
LU002373,송림,,,,1000,False,utic
LU002386,주식회사유정홀딩스,,,,1000,False,utic
LU002424,코마텍,,,,1000,False,utic
LU002435,세한건설,,,,1000,False,utic
LU002484,황남,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,173.0,1000,True,utic
LU002488,신암보성2차,,,,1000,False,utic
LU002535,파티마홈,,,,1000,False,utic
LU002588,우방청자아파트,,,,1000,False,utic
LU002597,지산청구타운아파트,,,,1000,False,utic
LU002687,아름다운나날2단지아파트,,,,1000,False,utic
LU002753,상인동화아이위시,,,,1000,False,utic
LU002810,태왕아너스베스트,,,,1000,False,utic
LU002824,범물용지2단지아파트,,,,1000,False,utic
LU002867,진천달맞이맨션,,,,1000,False,utic
LU002878,대구트럼프스타,,,,1000,False,utic
LU002944,수성롯데캐슬더퍼스트,,,,1000,False,utic
LU003018,주건축물제1동,,,,1000,False,utic
LU003020,신세계식자재마트,,,,1000,False,utic
LU003071,대구혁신LH4단지,,,,1000,False,utic
LU003073,한실들마을 2차,,,,1000,False,utic
LU003121,대구복합건축자재관,,,,1000,False,utic
LU003123,대구제일안과병원,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,219.8,1000,True,utic
LU003127,상인동서타운,,,,1000,False,utic
LU003143,대구메가맥스타워,,,,1000,False,utic
LU003147,세강개발,,,,1000,False,utic
LU003165,지산현대아파트,,,,1000,False,utic
LU003182,지산5단지,,,,1000,False,utic
LU003218,주식회사청명건설,,,,1000,False,utic
LU003223,디에스라이프,,,,1000,False,utic
LU003352,칠곡2차영남타운,,,,1000,False,utic
LU003353,시지2차태왕하이츠,,,,1000,False,utic
LU003361,월성삼성래미안,,,,1000,False,utic
LU003376,만촌우방하이츠,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,972.1,1000,True,utic
LU003389,대구동성로주차장,,,,1000,False,utic
LU003423,상인보성타운아파트,,,,1000,False,utic
LU003428,대구가톨릭병원,,,,1000,False,utic
LU003552,침산동화타운,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,788.4,1000,True,utic
LU003557,침산옥석타운,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,474.3,1000,True,utic
LU003594,안심역아이센스,,,,1000,False,utic
LU003646,침산청구타운,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,138.4,1000,True,utic
LU003650,태전우방타운,,,,1000,False,utic
LU003651,광장산업개발,,,,1000,False,utic
LU003668,지산리더스,,,,1000,False,utic
LU003669,범물신화맨션,,,,1000,False,utic
LU003670,범물보성타운,,,,1000,False,utic
LU003675,신서녹원맨션,,,,1000,False,utic
LU003683,동산맨션,,,,1000,False,utic
LU003719,오송골프클럽,,,,1000,False,utic
LU003732,대구비슬산게르마늄스파,,,,1000,False,utic
LU003738,상인장미3단지,,,,1000,False,utic
LU003743,대구지산에덴타운,,,,1000,False,utic
LU003746,상인현대동방타운,,,,1000,False,utic
LU003747,화원태왕타운,,,,1000,False,utic
LU003750,비둘기아파트,,,,1000,False,utic
LU003800,대구지산화성파크드림,,,,1000,False,utic
LU003848,대구성서6주공아파트,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,869.6,1000,True,utic
LU003877,범어에일린의뜰,,,,1000,False,utic
LU003878,3차가든하이츠,,,,1000,False,utic
LU003901,범물삼주타운,,,,1000,False,utic
LU003904,부영e그린타운,,,,1000,False,utic
LU003907,삼우1차수성타운,,,,1000,False,utic
LU003911,시지두성타운,,,,1000,False,utic
LU003915,신천가람타운,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,658.7,1000,True,utic
LU003923,지산협화맨션,,,,1000,False,utic
LU003926,침산동서타운,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,328.1,1000,True,utic
LU003962,유니버시아드선수촌2단지,,,,1000,False,utic
LU003963,대명동파크맨션,,,,1000,False,utic
LU003964,복현광명아파트,,,,1000,False,utic
LU003965,침산삼주아파트,,,,1000,False,utic
LU003966,침산2지구아파트,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,275.8,1000,True,utic
LU004017,진로이스트타운,,,,1000,False,utic
LU004019,신천역센트럴리버파크,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,939.0,1000,True,utic
LU004020,진천역AK그랑폴리스,,,,1000,False,utic
LU004027,힐스테이트범어센트럴,,,,1000,False,utic
LU004073,화성리버파크2단지,,,,1000,False,utic
LU004079,대구지산화성맨션,,,,1000,False,utic
LU004085,대구서현교회,,,,1000,False,utic
LU004135,명곡미래빌4단지,,,,1000,False,utic
LU004142,동신점보아파트,,,,1000,False,utic
LU004153,대구월촌화성타운,,,,1000,False,utic
LU004175,캐슬골드파크,,,,1000,False,utic
LU004183,신혼연립주택,,,,1000,False,utic
LU004184,방촌우방맨션,,,,1000,False,utic
LU004185,방촌동강변아파트,,,,1000,False,utic
LU004186,본리동한신아파트,,,,1000,False,utic
LU004191,유니버시아드선수촌1단지,,,,1000,False,utic
LU004213,대구대곡역화성파크드림,,,,1000,False,utic
LU004272,각산성지아파트,,,,1000,False,utic
LU004309,성서청남타운,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,936.2,1000,True,utic
LU100024,대구보성산호아파트,,,,1000,False,utic
LU100057,칠곡현대아파트,,,,1000,False,utic
LU100059,오페라센텀파크 서한이다음,,,,1000,False,utic
LU100067,대구칠곡동화골든빌,,,,1000,False,utic
LU100094,대구마고플레인아양,,,,1000,False,utic
LU100103,대구구병원,,,,1000,False,utic
LU100144,동촌강나루타운,,,,1000,False,utic
LU100145,아름다운나날3단지,,,,1000,False,utic
LU100146,동대구2차비스타동원,,,,1000,False,utic
LU100148,오케이포인트마트연경점,,,,1000,False,utic
LU100149,대구두성3차아파트,,,,1000,False,utic
LU100150,장원맨션,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,958.3,1000,True,utic
LU100151,강창훼밀리타운,,,,1000,False,utic
LU100152,대구학산아파트,,,,1000,False,utic
LU100153,달성테크노폴리스진아리채,,,,1000,False,utic
LU100191,각산역더뉴클래스3차,,,,1000,False,utic
LU100230,수성알파시티청아람,,,,1000,False,utic
LU100306,동서변그린빌아파트,,,,1000,False,utic
LU100310,범어궁전맨션,,,,1000,False,utic
LU100316,가든하이츠1단지,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,941.4,1000,True,utic
LU100345,성당포스코더샵,,,,1000,False,utic
LU100348,앞산청구제네스,,,,1000,False,utic
LU100349,제림빌리지,,,,1000,False,utic
LU100350,퀸벨호텔,,,,1000,False,utic
LU100498,서한청산맨션,,,,1000,False,utic
LU100499,월성주공1단지,,,,1000,False,utic
LU100685,대구시티요양병원,,,,1000,False,utic
LU100689,대구테크노타임스퀘어,,,,1000,False,utic
LU100748,대구팔공3차보성타운,,,,1000,False,utic
LU100755,대구화원이진캐스빌,,,,1000,False,utic
LU100804,우방강촌2차아파트,,,,1000,False,utic
LU100903,하이프라자 서대구본점,,,,1000,False,utic
LU100907,하이프라자 북대구본점,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,479.6,1000,True,utic
LU100925,대구제림하이츠,,,,1000,False,utic
LU100941,동인태왕아너스라플란드아파트,,,,1000,False,utic
LU100945,중리롯데캐슬아파트,,,,1000,False,utic
LU100946,봉무청구새들아파트,,,,1000,False,utic
LU100964,진천현대1차아파트,,,,1000,False,utic
LU100966,대구달서SK뷰아파트,,,,1000,False,utic
LU100967,우방청솔맨션,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,613.8,1000,True,utic
LU100968,대구부띠끄시티오피스텔,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,160.8,1000,True,utic
LU100986,율하휴먼시아7단지,,,,1000,False,utic
LU100988,대구도남엘에이치1단지,,,,1000,False,utic
LU100989,대구신서혁신엘에이치천년나무6단지,,,,1000,False,utic
LU100990,대구안심주공3단지,,,,1000,False,utic
LU100991,대구금호엘에이치천년나무5단지,,,,1000,False,utic
LU100992,대구안심주공4단지,,,,1000,False,utic
LU100993,대구복현행복주택,,,,1000,False,utic
LU101005,방촌청구제네스,,,,1000,False,utic
LU101007,지산영남맨션,,,,1000,False,utic
LU101011,방촌2차영남네오빌,,,,1000,False,utic
LU101015,수성영남타운,,,,1000,False,utic
LU101018,성화한빛아파트,,,,1000,False,utic
LU101019,상인역이편한세상2단지,,,,1000,False,utic
LU101020,범어화성파크리젠시,,,,1000,False,utic
LU101021,수성우방팔레스아파트,,,,1000,False,utic
LU101022,상인역이편한세상1단지,,,,1000,False,utic
LU101024,죽전역해링턴플레이스더베스트,,,,1000,False,utic
LU101042,연경대광로제비앙더퍼스트,,,,1000,False,utic
LU101043,달성파크푸르지오힐스테이트,,,,1000,False,utic
LU101076,대실역리슈빌3단지,,,,1000,False,utic
LU101077,보성산호아파트,,,,1000,False,utic
LU101079,월성자이아파트,,,,1000,False,utic
LU101114,두산위브2001아파트,,,,1000,False,utic
LU101118,대구보성강남타운아파트,,,,1000,False,utic
LU101135,대구칠곡현대아파트,,,,1000,False,utic
LU101138,청구호반맨션,,,,1000,False,utic
LU101139,대구혁신도시서원프레시빌,,,,1000,False,utic
LU101149,대구읍내행복주택,,,,1000,False,utic
LU101150,율하휴먼시아5단지,,,,1000,False,utic
LU101151,안심주공1단지,,,,1000,False,utic
LU101179,수성대백인터빌,,,,1000,False,utic
LU101180,아이프라임시지,,,,1000,False,utic
LU101181,신천두산위브,,,,1000,False,utic
LU101191,대구성서주공3단지,,,,1000,False,utic
LU101192,본동주공아파트,,,,1000,False,utic
LU101193,한실들마을주공5단지,,,,1000,False,utic
LU101194,달성용계주공,,,,1000,False,utic
LU101195,대구테크노폴리스엘에이치천년나무2단지,,,,1000,False,utic
LU101196,대구본리2단지,,,,1000,False,utic
LU101198,대구서재휴먼시아,,,,1000,False,utic
LU101199,대구성서주공1단지,,,,1000,False,utic
LU101200,대구가람마을주공1단지,,,,1000,False,utic
LU101201,대구명곡미래빌2단지,,,,1000,False,utic
LU101202,대구대곡LH천년나무1단지,,,,1000,False,utic
LU101203,대구월성주공2단지,,,,1000,False,utic
LU101227,대구신서혁신LH천년나무10단지,,,,1000,False,utic
LU101237,대구황금3주공,,,,1000,False,utic
LU101255,대구부띠끄시티테라스3차오피스텔,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,149.5,1000,True,utic
LU101259,대구산격주공,,,,1000,False,utic
LU101260,대구칠곡그린빌5단지,,,,1000,False,utic
LU101273,대구율하리버파크,,,,1000,False,utic
LU101282,동대구역센트럴시티자이,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,494.0,1000,True,utic
LU101288,대구수성자이르네,,,,1000,False,utic
LU101290,삼덕청아람리슈빌,,,,1000,False,utic
LU101311,신서롯데캐슬레전드,,,,1000,False,utic
LU101314,두성2차파크아파트,,,,1000,False,utic
LU101315,복현우방타운,,,,1000,False,utic
LU101316,대구수성범어유림노르웨이숲,,,,1000,False,utic
LU101318,각산역더뉴클래스2차,,,,1000,False,utic
LU101320,우방백자아파트,,,,1000,False,utic
LU101324,고성아파트,,,,1000,False,utic
LU101327,백작맨션,,,,1000,False,utic
LU101331,대구월배2차아이파크,,,,1000,False,utic
LU101332,안심역서원프레시빌,,,,1000,False,utic
LU101333,비산우방맨션,,,,1000,False,utic
LU101335,제림은탑맨션,,,,1000,False,utic
LU101423,까치아파트,,,,1000,False,utic
LU101483,화원동화아이위시,,,,1000,False,utic
LU101490,대구혁신도시서한이다음3차,,,,1000,False,utic
LU101492,대구혁신엘에이치이노힐즈,,,,1000,False,utic
LU101535,빌리브헤리티지,,,,1000,False,utic
LU101541,대명역센트럴엘리프,,,,1000,False,utic
LU101542,빌리브클라쎄아파트,,,,1000,False,utic
LU101543,대구더샵디어엘로,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,909.7,1000,True,utic
LU101552,죽전역태왕아너스,,,,1000,False,utic
LU101555,대구오페라스위첸,,,,1000,False,utic
LU101563,앞산삼정그린코아트라이시티,,,,1000,False,utic
LU101611,대구혁신 포레힐스,,,,1000,False,utic
LU101612,범물청아타운,,,,1000,False,utic
LU101613,수성범물인앤인아파트,,,,1000,False,utic
LU101626,용산동서우방타운,,,,1000,False,utic
LU101627,진천역센텀리움,,,,1000,False,utic
LU101629,동대구역우방아이유쉘,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,259.0,1000,True,utic
LU101632,대구힐스테이트죽전역,,,,1000,False,utic
LU101678,캐슬골드파크B,,,,1000,False,utic
MO271701,더메종,,,,1000,False,utic
MO910154,대구남산병원,,,,1000,False,utic
NH270001,군위축산농협 로컬푸드직매장,,,,1000,False,utic
NS850022,대구 중구청 관리공영주차장 급속충전소,,,,1000,False,utic
NT000038,대구 로즈모텔,,,,1000,False,utic
NT000053,대구 팔공산심천랜드 온천,,,,1000,False,utic
NT000088,대구달성 네이처빌리지,,,,1000,False,utic
NT100021,대구 오페라클레시아 오피스텔,,,,1000,False,utic
NT100092,대구 국가산단영무예다음,,,,1000,False,utic
NT100105,대구 정주차장,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,552.9,1000,True,utic
NT100108,대구 굿모닝주차장(골든플라자),,,,1000,False,utic
NT100145,대구 천내평광타운2차,,,,1000,False,utic
NT100174,대구 청우쇼핑월드주차장,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,590.4,1000,True,utic
NT100233,칠곡목련아파트,,,,1000,False,utic
NT100237,대구 미광스포렉스별관,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,224.2,1000,True,utic
NT100238,수성 아크로타워센터,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,79.5,1000,True,utic
NT100239,대구 모아미래도에듀퍼스트,,,,1000,False,utic
NT100399,대구 예그린아파트,,,,1000,False,utic
NT100469,대구 홈스파월드,,,,1000,False,utic
NT100521,대구 상일빌딩,,,,1000,False,utic
NT100595,대구 경북지방병무청,,,,1000,False,utic
NT100596,대구 중앙신체검사소,,,,1000,False,utic
NT100656,대구 비엘타워,,,,1000,False,utic
NT100842,대구 동산맨션,,,,1000,False,utic
NT100890,대구 달성농수산물유통센터,,,,1000,False,utic
NT100893,대구 비젼스퀘어,,,,1000,False,utic
NT100925,탑마트 현풍점,,,,1000,False,utic
NT101228,대구 공항공사 항로시설본부,,,,1000,False,utic
NT101295,대구 수성마이더스센트럴타워,,,,1000,False,utic
NT101300,대구 가톨릭대학교 유스티노캠퍼스,,,,1000,False,utic
NT101301,대구 성요셉요양병원,,,,1000,False,utic
NT101302,대구 아이프라임신매아파트,,,,1000,False,utic
NT101390,대구 위너프라자3,,,,1000,False,utic
NT101499,대구 수메디컬빌딩,,,,1000,False,utic
NT101503,대구 위너프라자1,,,,1000,False,utic
NT101504,대구 위너프라자2,,,,1000,False,utic
NT101508,대구 미광스포렉스본관,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,222.3,1000,True,utic
NT101554,대구 칠곡가톨릭병원,,,,1000,False,utic
NT101559,대구 연경그랜드타워,,,,1000,False,utic
NT101614,대구 성서메가타운,L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,354.9,1000,True,utic
NT101674,대구 현대해상사옥,,,,1000,False,utic
NT101785,대구 KB손해보험빌딩,,,,1000,False,utic
NT101834,NC아울렛 대구엑스코점,,,,1000,False,utic
NT101931,대구 용산파크자이상가,,,,1000,False,utic
NT101991,대구 내당동화타운아파트,,,,1000,False,utic
NT102057,대구 국가산단디에트르더센트럴,,,,1000,False,utic
NT102179,대구 앞산리슈빌앤리마크1단지,,,,1000,False,utic
NT102180,대구 앞산리슈빌앤리마크2단지,,,,1000,False,utic
NT102272,대구 W병원신관,,,,1000,False,utic
NT102386,대구 범어화성파크드림아파트,,,,1000,False,utic
NT300021,대구 신서혁신LH천년나무6단지아파트,,,,1000,False,utic
NT300050,대구 수성효성해링턴플레이스,,,,1000,False,utic
NUNR0042,국가산단 서한이다움 아파트,,,,1000,False,utic
NX000017,경찰특공대 주차장,,,,1000,False,utic
NX000018,대구 동부경찰서,,,,1000,False,utic
NX000019,대구 남부경찰서,,,,1000,False,utic
NX000020,대구 달서경찰서,,,,1000,False,utic
NX000023,대구 경찰청,,,,1000,False,utic
NX000024,대구 경찰청 민원 주차장,,,,1000,False,utic
PC000017,대구 복현현대맨션,,,,1000,False,utic
PC000025,대구 카페하늘민들레,,,,1000,False,utic
PC000027,대구 더아셀,,,,1000,False,utic
PC000034,대구 황토시골집,,,,1000,False,utic
PC000078,스파밸리(대구),,,,1000,False,utic
PC000100,삼송1957(대구),,,,1000,False,utic
PC000120,테크노더원 빌딩(대구),,,,1000,False,utic
PC000132,럭셔리프렌즈스크린골프(대구),,,,1000,False,utic
PC000159,프리미어힐(대구),,,,1000,False,utic
PC000164,대성에너지(주) 본사(대구),,,,1000,False,utic
PC000165,대성에너지(주) 서부지사(대구),,,,1000,False,utic
PC000166,대성에너지(주) 검사동(대구),,,,1000,False,utic
PC000206,보강병원(대구),,,,1000,False,utic
PC000220,e편한세상 남산(대구),,,,1000,False,utic
PC000226,화원파크뷰 우방아이유쉘(대구),,,,1000,False,utic
PC000227,상인장미맨션4단지아파트(대구),,,,1000,False,utic
PC000228,강북이진캐스빌(대구),,,,1000,False,utic
PC000229,두류센트레빌더시티(대구),,,,1000,False,utic
PC000235,영진전문대학교(대구),,,,1000,False,utic
PC000264,시지대성유니드아파트(대구),,,,1000,False,utic
PC000270,창산타워(대구),,,,1000,False,utic
PC000294,침산삼정그린코아(대구),,,,1000,False,utic
PC000296,골프존파크 산격한울KK(대구),,,,1000,False,utic
PC000305,칠곡동화타운아파트(대구),,,,1000,False,utic
PC000306,진천역화성파크리젠시(대구),,,,1000,False,utic
PC000307,달성우신미가뷰아파트(대구),,,,1000,False,utic
PC000330,대구 메리어트호텔,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,162.8,1000,True,utic
PC000331,상인요양병원(대구),,,,1000,False,utic
PC000442,대구대학교 대명동캠퍼스,,,,1000,False,utic
PC000466,호반써밋이스텔라(대구),,,,1000,False,utic
PC000530,산격양우내안애아파트(대구),,,,1000,False,utic
PC000537,복현서한타운(대구),,,,1000,False,utic
PC000548,경북대학교 대구캠퍼스,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,843.3,1000,True,utic
PC000550,경북대학교 IT융합산업빌딩(대구),,,,1000,False,utic
PC000551,경북대학교 의생명과학관(대구),,,,1000,False,utic
PC000552,경북대학교 의과대학(대구),,,,1000,False,utic
PC000553,경북대학교 치과대학(대구),,,,1000,False,utic
PC000554,경북대학교 군위농대실습장(대구),,,,1000,False,utic
PC000603,비에스메디타워(대구),,,,1000,False,utic
PC000610,월성보성타운1단지아파트(대구),,,,1000,False,utic
PC000623,다사한일유앤아이아파트(대구),,,,1000,False,utic
PC000629,교대역 월드메르디앙아파트(대구),,,,1000,False,utic
PC000631,대봉교역 태왕아너스(대구),,,,1000,False,utic
PC000632,월배 힐스테이트아파트(대구),,,,1000,False,utic
PC000634,국가산단 서한이다음아파트(대구),,,,1000,False,utic
PC000640,청라 센트럴파크(대구),,,,1000,False,utic
PC000654,강북화성파크드림아파트(대구),,,,1000,False,utic
PC000655,고산노변타운아파트(대구),,,,1000,False,utic
PC000704,죽전역해링턴플레이스더원(대구),,,,1000,False,utic
PC000724,산격거평아파트(대구),,,,1000,False,utic
PC000830,호텔수성(대구),,,,1000,False,utic
PC000833,수성아트피아(대구),,,,1000,False,utic
PC001094,대구용산자이아파트,,,,1000,False,utic
PC001102,대구역 서희스타힐스아파트,,,,1000,False,utic
PC001105,E편한세상복현(대구),,,,1000,False,utic
PC001106,복현아이파크(대구),,,,1000,False,utic
PC001117,더샵리비테르2차아파트(대구),,,,1000,False,utic
PC001118,다사역 삼정그린코아더베스트(대구),,,,1000,False,utic
PC001124,힐스테이트황금엘포레(대구),,,,1000,False,utic
PC001128,대구테크노폴리스 호반베르디움,,,,1000,False,utic
PC001130,대구혁신에듀포레아파트,,,,1000,False,utic
PC001131,대구백화점 프라자점,,,,1000,False,utic
PC001132,신천자이아파트(대구),L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,579.2,1000,True,utic
PC001144,신성미소시티아파트(대구),,,,1000,False,utic
PC001162,월드프라자1(대구),,,,1000,False,utic
PC001205,칠곡동서영남타운아파트(대구),,,,1000,False,utic
PC001247,이월드(대구),,,,1000,False,utic
PC001250,칠곡2차한라타운(대구),,,,1000,False,utic
PC001251,율하시티프라디움아파트(대구),,,,1000,False,utic
PC001255,경북대학교 사범대학 부속고등학교(대구),,,,1000,False,utic
PC001268,칠곡미래타운(대구),,,,1000,False,utic
PC001277,연경우방아이유쉘더포레스트(대구),,,,1000,False,utic
PC001278,큰고개웰그린아파트(대구),L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,879.1,1000,True,utic
PC001280,성서1차영남우방타운(대구),L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,581.4,1000,True,utic
PC001284,예미지 더 센트럴(대구),,,,1000,False,utic
PC001285,대봉교역 금호어울림 에듀리버(대구),,,,1000,False,utic
PC001286,대구역센트럴자이,,,,1000,False,utic
PC001294,아진연구소(대구),,,,1000,False,utic
PC001310,진천역대우이안아파트(대구),,,,1000,False,utic
PC001314,신서신일해피트리(대구),,,,1000,False,utic
PC001315,아리아나호텔(대구),,,,1000,False,utic
PC001316,복현대백맨션(대구),,,,1000,False,utic
PC001321,월드피아(대구),,,,1000,False,utic
PC001327,대구혁신센텀힐즈,,,,1000,False,utic
PC001338,수성효성해링턴플레이스(대구),,,,1000,False,utic
PC001339,메디스퀘어(대구),,,,1000,False,utic
PC001340,수성태왕하이츠리버뷰(대구),,,,1000,False,utic
PC001341,파라곤프레스티지(대구),,,,1000,False,utic
PC001344,대구혁신도시서한이다음2차아파트,,,,1000,False,utic
PC001345,범어태왕아너스(대구),,,,1000,False,utic
PC001346,용산롯데캐슬그랜드(대구),,,,1000,False,utic
PC001347,성서우방유쉘아파트(대구),,,,1000,False,utic
PC001487,수성뷰웰리버파크(대구),,,,1000,False,utic
PC001513,경북대학교병원(대구),,,,1000,False,utic
PC001520,율하우방아이유쉘(대구),,,,1000,False,utic
PC001544,이지스(대구),,,,1000,False,utic
PC001547,동원골프연습장(대구),,,,1000,False,utic
PC001562,달서코아루더리브(대구),,,,1000,False,utic
PC001566,매호한일유앤아이아파트(대구),,,,1000,False,utic
PC001576,명곡미래빌1단지(대구),,,,1000,False,utic
PC001577,대실역 e편한세상(대구),,,,1000,False,utic
PC001739,세천한라비발디아파트(대구),,,,1000,False,utic
PC001754,수성레이크푸르지오(대구),,,,1000,False,utic
PC001755,수성범어W아파트(대구),,,,1000,False,utic
PC001756,죽전역코오롱하늘채(대구),,,,1000,False,utic
PC001758,산새마을주공7단지(대구),,,,1000,False,utic
PC001762,힐스테이트 다사역(대구),,,,1000,False,utic
PC001802,시지라온프라이빗(대구),,,,1000,False,utic
PC001827,하나리움퀸즈파크(대구),,,,1000,False,utic
PC001830,대구안심뉴타운시티프라디움,,,,1000,False,utic
PC001831,만촌역 해링턴플레이스(대구),L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,225.0,1000,True,utic
PC001839,하담프라자(대구),,,,1000,False,utic
PC001965,대구광역시 교육청,,,,1000,False,utic
PC001966,대구광역시 동부교육지원청,,,,1000,False,utic
PI000126,대구광역시 롯데시네마(대구상인점),,,,1000,False,utic
PI000129,대구광역시 이마트TR(비산점),,,,1000,False,utic
PI000131,대구광역시 이마트(월배점),,,,1000,False,utic
PI000132,대구광역시 이마트(만촌점),,,,1000,False,utic
PI000133,대구광역시 이마트(성서점),L93171039525,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,73.1,1000,True,utic
PI000235,대구시 달성소방서,,,,1000,False,utic
PI000236,대구시 강서소방서,,,,1000,False,utic
PI000237,대구시 서부소방서,,,,1000,False,utic
PI000239,대구시 동부소방서,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,220.7,1000,True,utic
PI000241,대구시 북부소방서,,,,1000,False,utic
PI000253,대구시 대구시설공단,,,,1000,False,utic
PI000645,대구시 대구시설공단(신천둔치관리소),,,,1000,False,utic
PI000700,대구시 중구 캐주얼하우스소노,,,,1000,False,utic
PI001681,힐스테이트 데시앙 도남4단지아파트,,,,1000,False,utic
