statId,parking_matched_id,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h
PI530316,152-1-000007,,,
PI530318,153-1-000011,,,
PI530319,155-2-000060,2.4743582965269675,8.0,7.0
PI530320,154-2-000071,,,
PI530321,154-1-000151,,,
PI530322,154-1-000125,,,
PI530328,156-3-000001,,,
PI530330,154-1-000152,,,
PI530331,153-1-000012,,,
PI530332,156-2-000072,0.4948716593053938,1.0,7.0
PI530333,155-4-000025,,,
PI540344,361-2-000035,,,
PI645107,156-2-000094,,,
PI645291,157-1-000123,,,
PI645405,156-1-000040,,,
PI645420,154-3-000002,,,
PI690005,155-2-000049,1.178030178747903,-1.0,7.0
PI690013,156-4-000011,,,
PI700098,156-1-000001,,,
PI700099,156-2-000012,,,
PI700380,156-4-000014,,,
PI700382,155-4-000002,,,
PI700385,150-1-000165,,,
PI700390,155-1-000167,,,
PI700392,154-1-000231,,,
PI700393,156-2-000071,2.2946254863155757,-6.0,7.0
PI700394,154-2-000069,,,
PI700396,154-1-000140,,,
PI700403,155-1-000145,,,
PI700409,151-2-000065,,,
PI700593,152-1-000069,,,
PI700594,152-1-000123,,,
PI700612,156-2-000068,,,
PI700618,157-1-000139,,,
PI700627,156-2-000031,3.010186786529356,-8.0,7.0
PI700651,154-2-000039,0.8806305718527111,2.0,7.0
PI700653,151-2-000100,,,
PI700664,155-2-000010,0.9258200997725508,-2.0,7.0
PI700681,156-1-000003,,,
PI700984,151-2-000094,,,
PI700992,155-1-000076,,,
PI700995,153-1-000020,,,
PI701108,154-1-000139,,,
PI701109,157-1-000048,,,
PI701148,157-1-000076,,,
PI701151,156-1-000065,,,
PI701152,155-2-000073,,,
PI701155,154-1-000115,,,
PI701156,156-2-000094,,,
PI701157,156-2-000056,,,
PI701164,157-1-000002,,,
PI707292,157-1-000076,,,
PI708782,151-2-000033,,,
PI708859,151-1-000006,,,
PI709193,156-2-000031,3.010186786529356,-8.0,7.0
PI709238,153-2-000012,,,
PI709297,151-1-000194,,,
PI709403,157-4-000007,,,
PI709888,152-2-000001,,,
PI709889,155-1-000105,1.979486637221571,-5.0,7.0
PI710185,154-1-000115,,,
PI710637,154-1-000190,,,
PI710697,157-1-000072,,,
PI711474,151-2-000094,,,
PI711511,156-2-000059,,,
PI712445,156-1-000022,,,
PI712701,151-2-000017,,,
PI712846,156-3-000001,,,
PI712855,154-2-000066,,,
PI713039,152-2-000006,,,
PI713336,156-2-000079,,,
PI713588,150-1-000168,,,
PI713594,155-2-000019,,,
PI713730,156-1-000093,,,
PI713755,155-1-000111,,,
PI714349,156-2-000032,0.7284313590846837,0.0,7.0
PI715256,151-1-000089,,,
PI715262,155-1-000086,,,
PI716115,156-1-000065,,,
PI716269,154-2-000070,,,
PI716765,155-1-000172,,,
PI717959,157-1-000076,,,
PI718146,155-1-000145,,,
PI718313,154-1-000274,,,
PI718662,151-2-000026,,,
PI719709,157-1-000139,,,
PI720438,156-2-000085,1.069044967649699,-3.0,7.0
PI721003,156-2-000079,,,
PI721106,155-2-000029,,,
PI721174,155-1-000108,3.4934340744678516,-10.0,7.0
PI721386,154-1-000206,,,
PI721389,156-2-000034,0.728431359084679,-2.0,7.0
PI721516,155-4-000013,,,
PI721549,156-2-000089,1.124858267715972,-3.0,7.0
PI721552,156-2-000031,3.010186786529356,-8.0,7.0
PI721611,151-2-000026,,,
PI721706,154-2-000069,,,
PI721729,156-1-000065,,,
PI721772,156-2-000032,0.7284313590846837,0.0,7.0
PI721844,155-1-000195,,,
PI721980,155-1-000005,,,
PI722246,157-1-000070,,,
PI722307,155-1-000151,,,
PI722467,155-2-000087,,,
PI722554,151-1-000076,,,
PI722615,155-1-000099,,,
PI722646,156-1-000085,,,
PI722778,155-2-000103,,,
PI722903,154-1-000279,,,
PI723139,157-1-000076,,,
PI723141,157-1-000076,,,
PI723157,154-1-000139,,,
PI730006,151-1-000024,,,
PI730076,156-2-000080,6.253162465211225,-19.0,7.0
PI730462,157-1-000129,,,
PI735118,151-1-000118,,,
PI735176,155-1-000005,,,
PI735180,153-1-000085,,,
PI735196,155-4-000003,,,
PI735210,155-2-000053,1.0690449676497016,2.0,7.0
PI735228,155-2-000010,0.9258200997725508,-2.0,7.0
PI740066,155-1-000204,,,
PI740068,155-1-000204,,,
PI740086,155-1-000021,,,
PI740088,155-4-000026,,,
PI740096,151-1-000116,,,
PI740098,151-1-000116,,,
PI740111,153-2-000014,,,
PI740113,153-2-000057,,,
PI740125,155-2-000073,,,
PI740134,154-1-000274,,,
PI740140,154-1-000139,,,
PI740146,155-4-000020,,,
PI740149,154-1-000206,,,
PI740172,151-1-000048,,,
PI740174,151-1-000049,,,
PI740187,156-2-000031,3.010186786529356,-8.0,7.0
PI740205,154-1-000147,,,
PI740208,157-1-000092,,,
PI740215,157-1-000048,,,
PI740222,155-2-000051,0.9897433186107868,-2.0,7.0
PI740224,155-1-000166,,,
PI740226,155-4-000030,2.3299294900428658,-6.0,7.0
PI740227,151-2-000019,,,
PI740229,151-2-000019,,,
PI740231,151-2-000091,,,
PI740239,154-1-000136,,,
PI740241,154-1-000136,,,
PI740242,154-1-000136,,,
PI740243,154-1-000136,,,
PI740249,153-1-000006,,,
PI740250,153-1-000006,,,
PI740252,153-2-000014,,,
PI740254,154-1-000083,,,
PI740255,154-1-000083,,,
PI740256,154-1-000083,,,
PI740260,157-1-000070,,,
PI740261,157-1-000070,,,
PI740262,157-1-000070,,,
PI740263,157-1-000070,,,
PI740264,157-1-000070,,,
PI740280,155-1-000172,,,
PI740282,155-1-000172,,,
PI740284,155-1-000172,,,
PI740287,154-1-000223,,,
PI740288,154-1-000223,,,
PI740289,154-1-000223,,,
PI740291,154-1-000223,,,
PI740298,155-1-000168,,,
PI740299,155-1-000173,,,
PI740300,151-2-000100,,,
PI740311,154-1-000254,,,
PI740349,157-1-000097,,,
PI740352,157-1-000097,,,
PI740372,151-1-000195,,,
PI740374,151-1-000195,,,
PI740396,155-4-000003,,,
PI740398,155-2-000011,,,
PI740400,151-1-000047,,,
PI740409,156-1-000089,,,
PI740412,153-1-000022,,,
PI740415,153-1-000022,,,
PI740417,153-1-000022,,,
PI740419,153-1-000022,,,
PI740435,156-2-000076,,,
PI740437,156-2-000076,,,
PI740454,155-1-000200,,,
PI740455,155-1-000200,,,
PI740456,155-1-000200,,,
PI740457,155-1-000200,,,
PI740524,155-1-000139,,,
PI740529,155-1-000006,,,
PI740534,156-2-000079,,,
PI740557,156-2-000059,,,
PI740559,156-2-000059,,,
PI740562,154-1-000277,,,
PI740564,154-1-000277,,,
PI740572,153-2-000056,,,
PI740574,153-2-000056,,,
PI740595,154-1-000206,,,
PI740598,154-1-000206,,,
PI740600,157-1-000072,,,
PI740602,157-1-000072,,,
PI740615,156-2-000076,,,
PI740618,156-1-000037,,,
PI740620,156-2-000079,,,
PI740622,156-2-000079,,,
PI740625,151-2-000075,,,
PI740628,155-3-000005,0.8806305718527113,-2.0,7.0
PI740652,155-2-000073,,,
PI740662,155-1-000200,,,
PI740664,156-2-000078,,,
PI740666,156-2-000078,,,
PI740668,156-2-000032,0.7284313590846837,0.0,7.0
PI740671,154-1-000137,,,
PI740673,154-1-000137,,,
PI740674,154-1-000137,,,
PI740688,155-1-000015,,,
PI740689,155-1-000016,,,
PI740690,155-1-000016,,,
PI740698,156-1-000095,,,
PI740699,156-2-000061,,,
PI740701,156-2-000061,,,
PI740716,156-2-000079,,,
PI740718,156-2-000079,,,
PI740721,155-4-000013,,,
PI740722,155-4-000013,,,
PI740743,154-1-000251,,,
PI740776,154-1-000251,,,
PI747158,156-1-000037,,,
PI747199,152-2-000003,,,
PI750001,155-1-000204,,,
PI750054,155-1-000187,,,
PI750070,154-1-000251,,,
PI750081,156-2-000079,,,
PI750417,155-1-000004,,,
PI750644,154-2-000069,,,
PI751183,151-2-000078,,,
PI751598,157-1-000001,,,
PI751775,155-1-000077,,,
PI752370,157-1-000127,,,
PI752996,150-2-000002,30.22770725202766,-85.0,7.0
PI753609,156-2-000035,4.43547848464572,13.0,7.0
PI753881,151-1-000121,,,
PI760200,150-2-000018,,,
PI760266,154-1-000139,,,
PI760600,154-2-000066,,,
PI760660,156-2-000054,,,
PI760829,157-1-000076,,,
PI761043,154-2-000069,,,
PI761310,155-2-000103,,,
PI761312,155-1-000146,,,
PI761316,155-1-000040,,,
PI761336,155-1-000040,,,
PI762181,156-1-000001,,,
PI762200,156-2-000085,1.069044967649699,-3.0,7.0
PI762875,154-1-000031,,,
PI762921,155-1-000200,,,
PI763137,156-2-000079,,,
PI763257,155-1-000095,,,
PI763496,154-1-000014,,,
PI763522,157-4-000007,,,
PI763542,156-2-000103,,,
PI763860,157-1-000133,,,
PI763881,151-2-000005,1.1605769149479936,0.0,7.0
PI763899,155-1-000111,,,
PI764152,151-2-000036,,,
PI764279,151-2-000005,1.1605769149479936,0.0,7.0
PI764308,154-1-000231,,,
PI764310,155-1-000139,,,
PI764330,151-2-000005,1.1605769149479936,0.0,7.0
PI764338,156-1-000029,,,
PI764340,156-1-000049,,,
PI764379,155-4-000024,,,
PI764417,151-1-000045,,,
PI764547,151-2-000068,,,
PI764654,154-2-000066,,,
PI764782,151-2-000005,1.1605769149479936,0.0,7.0
PI764798,155-1-000095,,,
PI764807,151-2-000075,,,
PI764946,154-1-000293,,,
PI764948,154-1-000274,,,
PI766462,154-2-000066,,,
PI766958,155-2-000049,1.178030178747903,-1.0,7.0
PI767503,155-1-000108,3.4934340744678516,-10.0,7.0
PI768154,155-1-000187,,,
PI768523,155-2-000049,1.178030178747903,-1.0,7.0
PI770691,155-1-000108,3.4934340744678516,-10.0,7.0
PI770811,150-2-000013,,,
PI772392,151-2-000033,,,
PI772509,155-1-000005,,,
PI772523,151-2-000094,,,
PI772624,156-2-000079,,,
PI772912,152-1-000113,,,
PI773278,153-1-000085,,,
PI773847,154-1-000205,,,
PI773857,154-1-000226,,,
PI773887,151-2-000015,,,
PI775353,151-1-000043,,,
PI780002,150-2-000018,,,
PI780007,156-2-000012,,,
PI780009,156-2-000074,,,
PI780015,155-1-000174,,,
PI780065,154-1-000294,,,
PI780101,155-2-000047,0.9897433186107882,1.0,7.0
PI780153,157-1-000010,,,
PI780247,152-1-000126,,,
PI780265,152-1-000053,,,
PI783362,155-2-000058,,,
PI793474,157-1-000143,,,
PI793513,156-2-000061,,,
PI794018,157-1-000139,,,
PI794067,157-1-000095,,,
PI794211,157-1-000077,,,
PI794323,155-1-000109,,,
PI794330,155-2-000049,1.178030178747903,-1.0,7.0
PI794362,156-2-000003,,,
PI794372,154-1-000206,,,
PI795053,155-1-000021,,,
PI795479,156-2-000031,3.010186786529356,-8.0,7.0
PI795618,156-2-000056,,,
PI795672,151-2-000072,,,
PI795839,156-2-000059,,,
PI796223,151-2-000033,,,
PI796484,155-1-000118,,,
PI796974,155-2-000013,,,
PI801482,157-1-000123,,,
PI802108,156-1-000045,,,
PI802535,154-1-000115,,,
PI802709,156-1-000040,,,
PI802798,157-1-000070,,,
PI803060,151-1-000048,,,
PI803203,157-1-000036,,,
PI805002,155-2-000091,,,
PI807335,155-4-000013,,,
PI807412,150-2-000002,30.22770725202766,-85.0,7.0
PI808200,156-1-000096,,,
PI808468,155-1-000044,,,
PI808484,157-1-000076,,,
PI808544,150-2-000018,,,
PI808729,157-1-000001,,,
PI809532,156-2-000071,2.2946254863155757,-6.0,7.0
PIA00336,157-1-000132,,,
PIH00094,154-2-000072,,,
PIH00153,156-4-000012,2.6572964625340596,-7.0,7.0
PIH00166,156-2-000059,,,
PIH00307,154-1-000227,,,
PIH00354,154-1-000152,,,
PIH00377,156-2-000030,0.7284313590846817,2.0,7.0
PIH00408,154-3-000002,,,
PIH00443,154-2-000072,,,
PIH00448,154-2-000072,,,
PIH00496,156-2-000079,,,
PIH00515,150-1-000124,,,
PIH00516,153-1-000107,,,
PIH00517,153-2-000016,,,
PIH00518,153-1-000097,,,
PIH00519,154-1-000124,,,
PIH00520,155-2-000063,1.030157507275429,2.0,7.0
PIH00522,151-2-000005,1.1605769149479936,0.0,7.0
PIH00556,156-1-000029,,,
PIH00573,154-1-000205,,,
PIH00639,156-2-000037,,,
PIH00640,157-1-000123,,,
PIH00672,157-1-000048,,,
PIH00737,151-2-000005,1.1605769149479936,0.0,7.0
PIH00752,154-1-000251,,,
PIH00783,151-2-000102,,,
PIH00787,151-2-000012,,,
PIH00945,150-1-000132,,,
PIH00946,154-1-000251,,,
PIH00983,157-1-000142,,,
PIH01030,152-1-000136,,,
PIH01159,156-2-000005,,,
PIH01160,153-1-000045,,,
PIH01164,156-1-000109,0.0,0.0,7.0
PIH01168,156-2-000044,,,
PIH01181,151-1-000028,,,
PIH01276,154-2-000039,0.8806305718527111,2.0,7.0
PIH01358,156-3-000001,,,
PIH01486,151-2-000005,1.1605769149479936,0.0,7.0
PIH01543,155-1-000004,,,
PIH01544,152-1-000119,,,
PIH01545,151-1-000054,,,
PIH01572,151-1-000148,,,
PIH01594,151-1-000171,,,
PIH01595,151-1-000143,,,
PIH01599,154-1-000259,,,
PIH01600,152-1-000093,,,
PIH01629,156-2-000078,,,
PIH01705,155-1-000043,,,
PIH01712,150-4-000114,,,
PIH01747,154-1-000206,,,
PIH01759,151-2-000051,,,
PIH01792,151-1-000073,,,
PIH01804,154-1-000251,,,
PIH01824,156-1-000042,,,
PIH01854,156-2-000081,0.45175395145262925,-1.0,7.0
PIH01883,151-2-000038,,,
PIH01900,155-4-000013,,,
PIH01936,150-2-000036,,,
PIH01985,152-2-000038,,,
PIH02017,157-1-000128,,,
PIH02046,151-2-000036,,,
PIS00522,155-2-000103,,,
PIS00523,157-1-000116,,,
PIS00524,157-1-000116,,,
PIS00525,157-1-000075,,,
PIS00526,156-2-000091,,,
PIS00527,157-1-000115,,,
PIS00528,155-4-000008,,,
PIS00529,157-1-000133,,,
PIS00530,154-2-000032,1.5118578920369083,2.0,7.0
PIS00532,155-1-000098,,,
PIS00533,155-1-000029,,,
PIS00537,151-2-000099,,,
PIS00538,155-4-000013,,,
PIS00539,154-1-000137,,,
PIS00540,154-2-000017,0.5345224838248488,1.0,7.0
PIS00543,155-2-000107,,,
PIS00544,155-2-000051,0.9897433186107868,-2.0,7.0
PIS00545,152-1-000050,,,
PIS00546,151-2-000036,,,
PIS00548,152-1-000017,,,
PIS00549,156-2-000061,,,
PIS00550,151-1-000087,,,
PIS00551,151-1-000119,,,
PIS00552,156-1-000065,,,
PIS00553,154-1-000251,,,
PIS00554,156-4-000014,,,
PIS00555,151-1-000167,,,
PIS00556,154-1-000288,,,
PIS00557,157-1-000072,,,
PIS00558,155-1-000159,,,
PIS00559,153-2-000033,,,
PIS00560,152-1-000017,,,
PIS00561,151-2-000005,1.1605769149479936,0.0,7.0
PIS00563,151-1-000096,,,
PIS00564,154-1-000263,,,
PIS00565,151-1-000194,,,
PIS00566,155-1-000151,,,
PIS00567,151-2-000014,,,
PIS00568,151-1-000092,,,
PIS00569,155-1-000167,,,
PIS00570,157-1-000122,,,
PIS00571,156-2-000026,,,
PIS00572,154-1-000137,,,
PIS00573,154-1-000057,,,
PIS00574,155-1-000175,,,
PIS00575,154-1-000254,,,
PIS00576,156-1-000046,,,
PIS00577,151-2-000100,,,
PIS00579,155-1-000151,,,
PIS00580,154-1-000246,,,
PIS00581,154-1-000084,,,
PIS00586,154-1-000273,,,
PIS00587,157-1-000072,,,
PIS00588,156-2-000029,0.638876564999938,2.0,7.0
PIS00589,154-1-000224,,,
PIS00590,151-1-000102,,,
PIS00594,157-1-000115,,,
PIS00597,153-2-000058,,,
PIS00791,154-1-000136,,,
PK000367,151-2-000101,,,
PK000382,156-1-000083,,,
PK000386,156-1-000065,,,
PL000027,154-2-000071,,,
PL000118,155-1-000043,,,
PL000301,154-1-000302,,,
PL000446,154-1-000140,,,
PL000629,154-2-000061,,,
PL000752,155-1-000174,,,
PL005034,155-4-000004,,,
PL005127,156-2-000012,,,
PL005150,153-1-000011,,,
PL005167,155-4-000003,,,
PL005467,151-1-000188,,,
PL005484,157-1-000119,,,
PL006988,151-1-000017,,,
PL007300,154-1-000165,,,
PL007313,154-1-000167,,,
PL007315,154-1-000257,,,
PL007320,154-1-000195,,,
PL007331,154-1-000121,,,
PL007381,154-1-000296,,,
PL007429,154-1-000084,,,
PL007518,155-4-000004,,,
PL007595,155-2-000105,,,
PL007673,155-1-000018,,,
PL007698,155-1-000167,,,
PL007702,155-1-000109,,,
PL007726,155-1-000016,,,
PL007785,150-1-000171,,,
PL007817,156-1-000042,,,
PL007827,156-2-000071,2.2946254863155757,-6.0,7.0
PL007853,156-1-000088,,,
PL007870,156-2-000072,0.4948716593053938,1.0,7.0
PL008043,157-1-000095,,,
PL008112,157-1-000071,,,
PL008129,157-1-000076,,,
PL030042,155-4-000025,,,
PL030631,154-1-000274,,,
PL030724,151-1-000195,,,
PL031050,156-2-000068,,,
PL031139,154-2-000072,,,
PL031141,155-4-000017,,,
PL031179,156-4-000014,,,
PL031200,156-2-000005,,,
PL031246,152-1-000115,,,
PL031251,154-1-000142,,,
PL031334,150-2-000017,2.87849166851572,-8.0,7.0
PL031349,154-1-000140,,,
PL031384,156-2-000056,,,
PL031386,156-2-000105,0.0,0.0,7.0
PL031432,155-1-000111,,,
PL031433,156-3-000001,,,
PL031434,156-2-000079,,,
PL031435,150-2-000025,,,
PL031504,150-2-000021,,,
PL031509,156-1-000022,,,
PL031519,152-1-000021,,,
PL031534,154-1-000256,,,
PL031542,155-2-000056,,,
PL031570,156-2-000071,2.2946254863155757,-6.0,7.0
PL031583,153-2-000047,,,
PL031587,157-1-000002,,,
PL031601,155-1-000100,,,
PL031602,155-2-000065,0.34992710611188277,-1.0,7.0
PL031612,153-2-000054,,,
PL031622,151-1-000077,,,
PL031623,156-2-000061,,,
PL031624,156-2-000079,,,
PL031630,155-1-000006,,,
PL031631,155-1-000160,,,
PL031644,155-4-000024,,,
PL031649,155-1-000160,,,
PL031678,157-1-000115,,,
PL031681,156-2-000057,,,
PL031708,155-2-000043,,,
PL031709,157-1-000080,,,
PL031717,156-4-000012,2.6572964625340596,-7.0,7.0
PL031721,154-2-000051,3.238795442501324,-1.0,7.0
PL031745,156-1-000040,,,
PL031757,157-1-000074,,,
PL031781,153-1-000110,,,
PL031807,156-4-000012,2.6572964625340596,-7.0,7.0
PL031816,154-1-000115,,,
PL031832,153-1-000041,,,
PL031835,152-1-000017,,,
PL031837,154-1-000274,,,
PL031838,156-2-000076,,,
PL031881,151-1-000135,,,
PL031888,155-1-000145,,,
PL031889,154-1-000081,,,
PL031890,151-1-000128,,,
PL031891,156-1-000110,,,
PL031923,157-4-000007,,,
PL031951,156-1-000042,,,
PL031969,153-2-000014,,,
PL031970,156-2-000071,2.2946254863155757,-6.0,7.0
PL031972,150-1-000128,,,
PL031977,156-1-000110,,,
PL031985,156-1-000045,,,
PL031986,156-2-000018,,,
PL031988,153-2-000056,,,
PL031993,155-4-000026,,,
PL031994,154-1-000083,,,
PL031999,151-1-000018,,,
PL032005,154-1-000094,,,
PL032016,154-1-000084,,,
PL032021,154-1-000125,,,
PL032024,157-1-000072,,,
PL032050,157-1-000070,,,
PL032054,155-1-000147,,,
PL032057,156-1-000096,,,
PL032067,156-2-000079,,,
PL032077,157-1-000070,,,
PL032090,154-2-000051,3.238795442501324,-1.0,7.0
PL032094,156-1-000046,,,
PL032104,154-1-000302,,,
PL032109,156-2-000074,,,
PL032114,155-1-000016,,,
PL032140,150-1-000150,,,
PL032146,156-1-000042,,,
PL032159,155-1-000149,,,
PL032182,156-2-000031,3.010186786529356,-8.0,7.0
PL032223,154-1-000254,,,
PL032229,155-1-000151,,,
PL032235,153-1-000023,,,
PL032238,151-2-000095,,,
PL032253,156-1-000045,,,
PL032258,151-1-000045,,,
PL032289,154-1-000277,,,
PL032294,155-4-000013,,,
PL032299,155-2-000107,,,
PL032300,155-2-000073,,,
PL032323,156-1-000090,,,
PL032333,156-2-000059,,,
PL032337,151-1-000194,,,
PL032348,156-2-000057,,,
PL032357,153-1-000019,,,
PL032360,151-1-000100,,,
PL032392,156-2-000061,,,
PL032543,155-1-000006,,,
PL032566,155-1-000098,,,
PL032579,157-4-000007,,,
PL032775,157-1-000072,,,
PL032786,153-1-000002,,,
PL032822,154-1-000158,,,
PL032933,155-4-000020,,,
PL032940,156-1-000091,,,
PL032967,150-2-000032,,,
PL032968,151-2-000051,,,
PL032994,154-1-000115,,,
PL033031,154-1-000165,,,
PL033036,154-1-000165,,,
PL033044,155-1-000109,,,
PL033046,156-2-000001,,,
PL033063,155-4-000026,,,
PL033064,156-2-000076,,,
PL033150,153-1-000023,,,
PL033193,155-4-000004,,,
PL033196,151-1-000021,,,
PL033288,154-1-000294,,,
PL033295,156-1-000100,,,
PL033358,156-1-000003,,,
PL033403,156-2-000057,,,
PL033437,156-2-000068,,,
PL033482,155-1-000093,,,
PL033548,153-2-000055,,,
PL033570,156-2-000055,0.7559289460184554,2.0,7.0
PL033571,155-1-000108,3.4934340744678516,-10.0,7.0
PL033627,154-2-000072,,,
PL033630,155-4-000004,,,
PL033755,157-1-000069,,,
PL100067,154-1-000029,,,
PW000092,157-1-000084,,,
PW000093,157-1-000084,,,
PW000094,156-1-000088,,,
PW000095,156-1-000088,,,
PW000096,156-1-000088,,,
PW000097,156-1-000088,,,
PW000101,151-2-000014,,,
PW000102,151-1-000007,,,
PW000112,154-1-000274,,,
PW000113,154-1-000274,,,
PW000121,156-1-000043,,,
PW000224,156-2-000071,2.2946254863155757,-6.0,7.0
PW000243,155-2-000030,,,
PW000244,155-2-000030,,,
PW000277,150-2-000025,,,
PW000288,151-1-000148,,,
PW000289,151-1-000148,,,
PW000290,151-1-000148,,,
PW000292,151-1-000025,,,
PW000293,151-1-000028,,,
PW000295,152-1-000081,,,
PW000296,153-1-000084,,,
PW000305,152-1-000005,,,
PW000306,151-1-000048,,,
PW000307,152-1-000102,,,
PW000335,154-1-000226,,,
PW000336,154-1-000226,,,
PW000338,154-1-000147,,,
PW000339,154-1-000147,,,
PW000340,154-1-000147,,,
PW000341,154-1-000147,,,
PW000459,154-1-000205,,,
PW000460,154-1-000205,,,
PW000461,154-1-000205,,,
PW000462,154-1-000205,,,
PW000463,154-1-000205,,,
PW000555,154-1-000014,,,
PW000556,154-1-000014,,,
PW000557,154-1-000154,0.49487165930539406,-1.0,7.0
PW000576,154-1-000156,,,
PW000584,155-1-000006,,,
PW000621,151-2-000075,,,
PW000623,150-2-000001,,,
PW000787,152-2-000050,0.349927106111882,-1.0,7.0
PW000789,155-2-000056,,,
PW000790,151-1-000058,,,
PW000805,151-2-000023,,,
PW000806,151-2-000023,,,
PW000807,151-2-000023,,,
PW000808,151-2-000023,,,
PW000809,154-1-000296,,,
PW000810,154-1-000296,,,
PW000811,154-1-000296,,,
PW000812,154-1-000296,,,
PW000813,154-1-000296,,,
PW000814,155-1-000158,,,
PW000815,155-1-000158,,,
PW000864,157-1-000072,,,
PW001123,155-1-000187,,,
PW001124,155-1-000187,,,
PW001179,156-1-000096,,,
PW001186,152-1-000012,,,
PW001195,151-1-000195,,,
PW001196,151-1-000195,,,
PW001197,151-1-000195,,,
PW001198,151-1-000195,,,
PW001229,155-1-000040,,,
PW001230,155-1-000040,,,
PW001232,154-1-000155,,,
PW001233,154-1-000161,,,
PW001234,154-1-000155,,,
PW001235,154-1-000113,,,
PW001236,154-1-000113,,,
PW001240,154-1-000113,,,
PW001241,154-1-000113,,,
PW001242,154-1-000113,,,
PW001243,154-1-000113,,,
PW001244,154-1-000155,,,
PW001250,152-1-000098,,,
PW001341,151-1-000062,,,
PW010023,157-1-000133,,,
PW010025,150-1-000113,,,
PW010035,154-1-000094,,,
PW010042,150-1-000132,,,
PW010114,151-2-000023,,,
PW010122,156-1-000096,,,
PW010180,151-1-000123,,,
PW010187,154-2-000066,,,
PW010224,156-2-000057,,,
PW010225,157-4-000007,,,
PW010236,155-1-000080,,,
PW010248,157-1-000069,,,
PW010249,157-4-000007,,,
PW010299,155-1-000018,,,
PW010450,155-4-000002,,,
PW010451,156-2-000101,,,
PW010464,151-2-000023,,,
PW010481,155-2-000106,,,
PW010491,151-1-000089,,,
PW010494,156-4-000012,2.6572964625340596,-7.0,7.0
PW010507,156-1-000022,,,
PW010509,156-1-000095,,,
PW010511,155-1-000149,,,
PW010536,155-2-000073,,,
PW010597,151-1-000091,,,
PW010616,151-1-000043,,,
PW010622,151-2-000072,,,
PW010697,150-1-000165,,,
PW010777,151-1-000195,,,
PW010815,150-1-000108,,,
PW010849,156-2-000056,,,
PW010851,155-1-000006,,,
PW011012,155-2-000107,,,
PW011117,154-1-000115,,,
PW011186,156-2-000076,,,
PW011187,157-4-000007,,,
PW011290,156-2-000031,3.010186786529356,-8.0,7.0
PW011340,151-2-000096,,,
PW011344,151-1-000119,,,
PW011345,151-1-000119,,,
PW011346,151-1-000119,,,
PW011347,151-1-000119,,,
PW011348,154-1-000064,,,
PW011353,155-1-000109,,,
PW011490,156-2-000005,,,
PW011491,156-2-000005,,,
PW011492,156-2-000005,,,
PW011493,156-2-000005,,,
PW011502,154-1-000251,,,
PW011503,154-1-000251,,,
PW011504,154-1-000251,,,
PW011505,154-1-000251,,,
PW011617,157-4-000007,,,
PW011618,157-4-000007,,,
PW011619,157-4-000007,,,
PW011653,154-1-000303,2.2314999074018975,-5.0,7.0
PW011664,151-1-000148,,,
PW011672,152-1-000020,,,
PW011683,155-1-000004,,,
PW011684,155-1-000004,,,
PW011697,155-4-000017,,,
PW011706,151-2-000059,,,
PW011725,152-1-000019,,,
PW011726,154-1-000296,,,
PW011970,151-2-000059,,,
PW011971,151-2-000059,,,
PW011973,155-1-000195,,,
PW012148,154-1-000113,,,
PW012149,361-2-000041,,,
PW012156,151-1-000195,,,
PW012157,151-1-000195,,,
PW012323,151-2-000011,,,
PW012333,361-2-000035,,,
PW012340,361-2-000035,,,
PW012361,157-1-000133,,,
PW012390,151-2-000097,,,
PW012424,155-1-000040,,,
PW012428,154-1-000266,,,
PW012431,156-2-000061,,,
PW012433,155-2-000049,1.178030178747903,-1.0,7.0
PW012441,155-3-000002,4.642307659791977,-10.0,7.0
PW012443,151-2-000098,,,
PW012448,156-2-000057,,,
PW012449,151-2-000098,,,
PW012450,155-2-000107,,,
PW012453,155-1-000197,,,
PW012454,155-1-000098,,,
PW012455,155-1-000006,,,
PW012459,155-1-000006,,,
PW012460,155-1-000072,,,
PW012464,154-2-000063,,,
PW012465,155-1-000195,,,
PW012467,155-2-000107,,,
PW012478,151-2-000076,,,
PW012481,155-2-000107,,,
PW012484,151-1-000195,,,
PW012485,151-2-000029,,,
PW012489,154-1-000083,,,
PW012491,155-1-000103,,,
PW012494,152-1-000051,,,
PW012495,157-1-000139,,,
PW012496,155-1-000040,,,
PW012497,150-1-000130,,,
PW012502,153-2-000027,,,
PW012506,156-2-000105,0.0,0.0,7.0
PW012509,156-2-000094,,,
PW012510,155-2-000060,2.4743582965269675,8.0,7.0
PW012607,157-1-000142,,,
PW012619,156-2-000068,,,
PW012658,156-1-000091,,,
PW012841,154-1-000239,,,
PW012845,157-1-000074,,,
PW012853,155-4-000005,,,
PW012854,150-1-000128,,,
PW012856,154-2-000039,0.8806305718527111,2.0,7.0
PW012929,155-2-000105,,,
PW012935,154-2-000070,,,
PW012977,156-1-000082,,,
PW012998,151-2-000076,,,
PW013000,154-1-000158,,,
PW013007,156-1-000048,,,
PW013036,154-1-000138,,,
PW013127,155-3-000002,4.642307659791977,-10.0,7.0
PW013146,151-1-000010,,,
PW013147,155-2-000107,,,
PW013148,156-1-000048,,,
PW013150,155-1-000006,,,
PW013152,155-1-000080,,,
PW013155,150-1-000113,,,
PW013157,156-1-000035,,,
