statId,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm
L3004597,1550018500,210.5,25.0,2.0,지체
L3004610,1540000101,75.2,32.0,1.0,원활
LD270002,,,,,
LI000046,,,,,
LI000058,1540044300,118.9,64.0,1.0,원활
LI000059,1540044300,119.0,64.0,1.0,원활
LI000076,,,,,
LU000034,1560043801,284.6,36.0,1.0,원활
LU000035,,,,,
LU000083,1510056608,309.6,47.0,1.0,원활
LU000118,,,,,
LU000119,1540091208,184.2,25.0,2.0,지체
LU000120,1540091302,317.9,16.0,2.0,지체
LU000200,1510015100,84.8,24.0,2.0,지체
LU000228,1500007101,40.6,19.0,2.0,지체
LU000231,,,,,
LU000302,,,,,
LU000335,,,,,
LU000361,,,,,
LU000437,,,,,
LU000458,,,,,
LU000479,,,,,
LU000561,1550009004,194.4,42.0,1.0,원활
LU000568,,,,,
LU000587,1520000502,155.3,17.0,2.0,지체
LU000636,1540030006,191.5,32.0,1.0,원활
LU000677,1550023800,261.7,36.0,1.0,원활
LU000684,1560031800,327.5,33.0,1.0,원활
LU000742,1560014100,276.8,42.0,1.0,원활
LU000769,1570037200,152.8,26.0,1.0,원활
LU000799,1540102502,47.0,29.0,1.0,원활
LU000904,,,,,
LU000912,1540025101,261.2,29.0,1.0,원활
LU001022,,,,,
LU001036,,,,,
LU001061,,,,,
LU001081,1520003400,247.2,22.0,2.0,지체
LU001220,,,,,
LU001249,1500015700,42.5,18.0,2.0,지체
LU001276,,,,,
LU001290,1510015302,338.3,35.0,1.0,원활
LU001508,1560103700,204.4,26.0,1.0,원활
LU001561,1510035700,84.3,34.0,1.0,원활
LU001601,,,,,
LU001641,1560013900,344.5,32.0,1.0,원활
LU001682,1530003500,32.4,20.0,2.0,지체
LU001780,1540000800,79.3,43.0,1.0,원활
LU001804,1510038701,115.4,29.0,1.0,원활
LU001877,1540012202,315.6,32.0,1.0,원활
LU001878,1500014400,29.5,19.0,2.0,지체
LU001880,1540013002,161.8,32.0,1.0,원활
LU001998,1550025002,211.5,44.0,1.0,원활
LU002093,1510596300,180.5,40.0,1.0,원활
LU002099,1540007600,330.4,39.0,1.0,원활
LU002120,,,,,
LU002133,1570424301,301.0,28.0,1.0,원활
LU002217,,,,,
LU002226,1560103500,294.5,28.0,1.0,원활
LU002230,1550025002,170.0,44.0,1.0,원활
LU002259,1510015302,99.7,35.0,1.0,원활
LU002303,,,,,
LU002345,1560012900,251.6,15.0,3.0,정체
LU002360,,,,,
LU002365,1540009600,86.5,58.0,1.0,원활
LU002373,1500035901,50.1,21.0,2.0,지체
LU002386,1560094500,178.8,24.0,2.0,지체
LU002424,,,,,
LU002435,,,,,
LU002484,1560099900,378.9,44.0,1.0,원활
LU002488,,,,,
LU002535,,,,,
LU002588,1560013900,184.7,32.0,1.0,원활
LU002597,1550013100,82.0,29.0,1.0,원활
LU002687,1510051300,373.5,22.0,2.0,지체
LU002753,1560012402,209.4,34.0,1.0,원활
LU002810,,,,,
LU002824,1550011502,165.1,36.0,1.0,원활
LU002867,1560000200,81.4,22.0,2.0,지체
LU002878,,,,,
LU002944,1550043404,37.3,42.0,1.0,원활
LU003018,1500034900,82.2,25.0,2.0,지체
LU003020,1570423500,148.3,44.0,1.0,원활
LU003071,,,,,
LU003073,1560014100,276.8,42.0,1.0,원활
LU003121,,,,,
LU003123,1510035000,77.1,31.0,1.0,원활
LU003127,,,,,
LU003143,,,,,
LU003147,,,,,
LU003165,1550057400,293.4,29.0,1.0,원활
LU003182,1550012603,49.3,19.0,2.0,지체
LU003218,1560093100,143.9,26.0,1.0,원활
LU003223,1550007407,219.8,27.0,1.0,원활
LU003352,1540076501,143.4,44.0,1.0,원활
LU003353,,,,,
LU003361,,,,,
LU003376,1510015100,84.8,24.0,2.0,지체
LU003389,1500037600,70.2,25.0,2.0,지체
LU003423,,,,,
LU003428,1530000602,231.1,25.0,2.0,지체
LU003552,1540042100,165.6,21.0,2.0,지체
LU003557,1540030001,131.4,32.0,1.0,원활
LU003594,,,,,
LU003646,1540035800,74.7,14.0,3.0,정체
LU003650,1540064906,75.1,42.0,1.0,원활
LU003651,1570422100,42.0,26.0,1.0,원활
LU003668,1550014000,350.5,29.0,1.0,원활
LU003669,1550057802,213.9,17.0,2.0,지체
LU003670,1550012504,199.8,17.0,2.0,지체
LU003675,1510050800,126.4,19.0,2.0,지체
LU003683,1500011000,93.8,25.0,2.0,지체
LU003719,,,,,
LU003732,1570432500,143.5,29.0,1.0,원활
LU003738,1560102600,304.9,47.0,1.0,원활
LU003743,1550013200,292.2,29.0,1.0,원활
LU003746,1560099000,185.7,24.0,2.0,지체
LU003747,1570015000,270.2,34.0,1.0,원활
LU003750,1560102600,130.0,47.0,1.0,원활
LU003800,1550017500,209.0,29.0,1.0,원활
LU003848,,,,,
LU003877,1550035704,241.8,36.0,1.0,원활
LU003878,1550030305,123.4,24.0,2.0,지체
LU003901,,,,,
LU003904,1540087000,311.4,29.0,1.0,원활
LU003907,1550008903,261.2,27.0,1.0,원활
LU003911,,,,,
LU003915,1510026800,82.8,60.0,1.0,원활
LU003923,1550057400,259.7,29.0,1.0,원활
LU003926,1540116800,92.0,18.0,2.0,지체
LU003962,1540066300,268.7,38.0,1.0,원활
LU003963,1530027300,145.1,20.0,2.0,지체
LU003964,1510008104,265.3,36.0,1.0,원활
LU003965,1540025600,180.1,46.0,2.0,지체
LU003966,1540035700,89.6,17.0,2.0,지체
LU004017,1510005700,143.1,26.0,1.0,원활
LU004019,1510025804,58.5,39.0,1.0,원활
LU004020,1560000402,290.6,22.0,2.0,지체
LU004027,1510015302,99.7,35.0,1.0,원활
LU004073,1540069000,201.3,57.0,1.0,원활
LU004079,1550014000,266.3,29.0,1.0,원활
LU004085,1500001100,156.0,53.0,1.0,원활
LU004135,,,,,
LU004142,1530010500,50.2,21.0,2.0,지체
LU004153,1560017600,163.1,53.0,1.0,원활
LU004175,1550057900,101.0,28.0,1.0,원활
LU004183,1510000701,315.4,34.0,1.0,원활
LU004184,1510053306,130.5,49.0,1.0,원활
LU004185,1510053406,190.6,52.0,1.0,원활
LU004186,1560092900,157.9,24.0,2.0,지체
LU004191,,,,,
LU004213,,,,,
LU004272,1510022200,248.8,19.0,2.0,지체
LU004309,1560007301,234.1,23.0,2.0,지체
LU100024,,,,,
LU100057,1540089300,286.8,25.0,2.0,지체
LU100059,1540024300,351.6,14.0,3.0,정체
LU100067,1540087000,99.1,29.0,1.0,원활
LU100094,1510008800,55.7,22.0,2.0,지체
LU100103,1560004901,198.5,26.0,1.0,원활
LU100144,1510007700,256.6,22.0,2.0,지체
LU100145,1510057701,329.9,22.0,2.0,지체
LU100146,1510003702,34.2,37.0,1.0,원활
LU100148,,,,,
LU100149,1540065001,271.8,39.0,1.0,원활
LU100150,1550030204,126.0,35.0,1.0,원활
LU100151,,,,,
LU100152,,,,,
LU100153,1570432500,391.1,29.0,1.0,원활
LU100191,1510050201,316.8,19.0,2.0,지체
LU100230,,,,,
LU100306,1540066300,276.6,38.0,1.0,원활
LU100310,1550035604,135.7,28.0,1.0,원활
LU100316,1550030303,329.6,24.0,2.0,지체
LU100345,,,,,
LU100348,1560001900,241.2,37.0,1.0,원활
LU100349,1510038500,332.8,28.0,1.0,원활
LU100350,1510006903,386.2,33.0,1.0,원활
LU100498,1550013100,167.5,29.0,1.0,원활
LU100499,1560023000,249.8,16.0,2.0,지체
LU100685,1540054800,107.9,15.0,3.0,정체
LU100689,1570424301,326.1,28.0,1.0,원활
LU100748,1510056202,235.7,48.0,1.0,원활
LU100755,1570037200,150.7,26.0,1.0,원활
LU100804,1510053406,63.2,52.0,1.0,원활
LU100903,1560008200,55.3,29.0,1.0,원활
LU100907,1540028000,88.9,22.0,2.0,지체
LU100925,,,,,
LU100941,1500044600,252.6,53.0,1.0,원활
LU100945,,,,,
LU100946,,,,,
LU100964,1560103500,262.2,28.0,1.0,원활
LU100966,,,,,
LU100967,1550041501,91.3,35.0,1.0,원활
LU100968,1510028800,129.3,29.0,1.0,원활
LU100986,1510000702,390.4,34.0,1.0,원활
LU100988,,,,,
LU100989,,,,,
LU100990,1510000500,80.4,29.0,1.0,원활
LU100991,,,,,
LU100992,1510000802,135.9,29.0,1.0,원활
LU100993,,,,,
LU101005,1510053306,95.0,49.0,1.0,원활
LU101007,1550014000,124.4,29.0,1.0,원활
LU101011,1510053401,298.9,52.0,1.0,원활
LU101015,1550045300,291.1,60.0,1.0,원활
LU101018,1570013402,252.6,34.0,1.0,원활
LU101019,1560018200,153.1,24.0,2.0,지체
LU101020,1550047108,81.6,30.0,1.0,원활
LU101021,1550009004,143.0,42.0,1.0,원활
LU101022,1560018200,347.8,24.0,2.0,지체
LU101024,1560087100,241.4,24.0,2.0,지체
LU101042,,,,,
LU101043,1500024700,111.3,25.0,2.0,지체
LU101076,,,,,
LU101077,,,,,
LU101079,,,,,
LU101114,1540048101,141.8,64.0,1.0,원활
LU101118,1510053406,196.3,52.0,1.0,원활
LU101135,1540089300,286.8,25.0,2.0,지체
LU101138,,,,,
LU101139,1510022801,374.4,16.0,2.0,지체
LU101149,1540014002,24.6,27.0,1.0,원활
LU101150,1510595900,327.6,40.0,1.0,원활
LU101151,1510000802,134.1,29.0,1.0,원활
LU101179,1550043401,189.2,42.0,1.0,원활
LU101180,,,,,
LU101181,1510016703,127.0,35.0,1.0,원활
LU101191,1560090700,230.6,19.0,2.0,지체
LU101192,,,,,
LU101193,1560014100,276.8,42.0,1.0,원활
LU101194,,,,,
LU101195,1570422000,221.6,28.0,1.0,원활
LU101196,1570435400,325.3,72.0,1.0,원활
LU101198,,,,,
LU101199,1560090700,121.3,19.0,2.0,지체
LU101200,1560012800,239.7,42.0,1.0,원활
LU101201,,,,,
LU101202,,,,,
LU101203,1560023000,167.0,16.0,2.0,지체
LU101227,,,,,
LU101237,1550058000,314.7,31.0,1.0,원활
LU101255,1510029600,165.4,29.0,1.0,원활
LU101259,1540007302,60.8,32.0,1.0,원활
LU101260,1540099300,43.8,29.0,1.0,원활
LU101273,,,,,
LU101282,1510028001,275.4,24.0,2.0,지체
LU101288,1550043401,310.4,42.0,1.0,원활
LU101290,1500014600,278.6,22.0,2.0,지체
LU101311,1510050300,53.5,26.0,1.0,원활
LU101314,1540244900,68.9,26.0,1.0,원활
LU101315,1540050801,91.6,21.0,2.0,지체
LU101316,1550035603,391.1,28.0,1.0,원활
LU101318,1510050500,82.1,26.0,1.0,원활
LU101320,1510053602,119.5,46.0,1.0,원활
LU101324,1540022300,90.2,14.0,3.0,정체
LU101327,1530019100,164.4,30.0,1.0,원활
LU101331,,,,,
LU101332,1510001500,291.7,22.0,2.0,지체
LU101333,1520010200,99.4,31.0,1.0,원활
LU101335,,,,,
LU101423,1500003805,298.4,32.0,1.0,원활
LU101483,1570014900,112.0,26.0,1.0,원활
LU101490,,,,,
LU101492,,,,,
LU101535,1550050200,137.0,22.0,2.0,지체
LU101541,,,,,
LU101542,1560082400,272.0,24.0,2.0,지체
LU101543,1510015100,89.3,24.0,2.0,지체
LU101552,1560048400,33.0,24.0,2.0,지체
LU101555,1540020700,150.2,19.0,2.0,지체
LU101563,1530000300,231.7,28.0,1.0,원활
LU101611,,,,,
LU101612,1550057802,348.4,17.0,2.0,지체
LU101613,,,,,
LU101626,,,,,
LU101627,1560000402,305.6,22.0,2.0,지체
LU101629,1510028002,116.5,24.0,2.0,지체
LU101632,1560004503,190.1,38.0,1.0,원활
LU101678,1550057900,101.1,28.0,1.0,원활
MO271701,1520025300,46.6,25.0,2.0,지체
MO910154,1500003803,131.8,32.0,1.0,원활
NH270001,,,,,
NS850022,1500032301,139.3,49.0,1.0,원활
NT000038,,,,,
NT000053,,,,,
NT000088,,,,,
NT100021,1540019800,77.6,27.0,1.0,원활
NT100092,,,,,
NT100105,1560007303,208.3,23.0,2.0,지체
NT100108,,,,,
NT100145,,,,,
NT100174,1560007303,227.6,23.0,2.0,지체
NT100233,1540110800,122.2,27.0,1.0,원활
NT100237,,,,,
NT100238,1550041605,105.6,24.0,2.0,지체
NT100239,,,,,
NT100399,1560103600,255.5,28.0,1.0,원활
NT100469,1530003700,89.9,28.0,1.0,원활
NT100521,1530018002,58.2,52.0,1.0,원활
NT100595,,,,,
NT100596,,,,,
NT100656,1540004200,95.8,21.0,2.0,지체
NT100842,,,,,
NT100890,1570428200,319.0,28.0,1.0,원활
NT100893,,,,,
NT100925,,,,,
NT101228,,,,,
NT101295,,,,,
NT101300,1500035901,388.7,21.0,2.0,지체
NT101301,,,,,
NT101302,,,,,
NT101390,,,,,
NT101499,1560022900,184.1,27.0,1.0,원활
NT101503,,,,,
NT101504,,,,,
NT101508,,,,,
NT101554,1540110700,67.9,27.0,1.0,원활
NT101559,,,,,
NT101614,1560007200,368.1,19.0,2.0,지체
NT101674,1520000502,317.0,17.0,2.0,지체
NT101785,1550008600,145.4,48.0,1.0,원활
NT101834,,,,,
NT101931,1560004503,75.9,38.0,1.0,원활
NT101991,1520000203,212.4,29.0,1.0,원활
NT102057,,,,,
NT102179,1530011302,223.1,21.0,2.0,지체
NT102180,1530010800,132.5,21.0,2.0,지체
NT102272,1560008200,144.0,29.0,1.0,원활
NT102386,1550050100,368.7,36.0,1.0,원활
NT300021,,,,,
NT300050,1550033100,250.3,60.0,1.0,원활
NUNR0042,,,,,
NX000017,1570012900,304.2,26.0,1.0,원활
NX000018,1510050204,239.2,19.0,2.0,지체
NX000019,1530011502,123.7,28.0,1.0,원활
NX000020,,,,,
NX000023,,,,,
NX000024,,,,,
PC000017,1540049002,164.6,26.0,1.0,원활
PC000025,,,,,
PC000027,1560077803,385.4,28.0,1.0,원활
PC000034,,,,,
PC000078,,,,,
PC000100,1550017500,351.7,29.0,1.0,원활
PC000120,1570432500,320.4,29.0,1.0,원활
PC000132,1510045101,161.4,16.0,2.0,지체
PC000159,1570014900,167.9,26.0,1.0,원활
PC000164,1500003502,98.0,27.0,1.0,원활
PC000165,1520010900,291.2,28.0,1.0,원활
PC000166,1510006902,55.1,33.0,1.0,원활
PC000206,1560103500,53.5,28.0,1.0,원활
PC000220,1500001100,58.4,53.0,1.0,원활
PC000226,,,,,
PC000227,1560102400,135.0,53.0,1.0,원활
PC000228,1540064906,173.3,42.0,1.0,원활
PC000229,1520000103,224.4,26.0,1.0,원활
PC000235,1540048902,325.5,21.0,2.0,지체
PC000264,,,,,
PC000270,,,,,
PC000294,1540025600,252.3,46.0,2.0,지체
PC000296,1540054902,92.7,52.0,1.0,원활
PC000305,1540109902,120.0,37.0,1.0,원활
PC000306,1560000402,37.7,22.0,2.0,지체
PC000307,,,,,
PC000330,1510028800,186.0,29.0,1.0,원활
PC000331,1560099000,82.4,24.0,2.0,지체
PC000442,1530023400,358.0,20.0,2.0,지체
PC000466,1510022901,310.4,14.0,3.0,정체
PC000530,1540007600,158.7,39.0,1.0,원활
PC000537,,,,,
PC000548,,,,,
PC000550,1540094000,313.1,18.0,2.0,지체
PC000551,1540091208,398.4,25.0,2.0,지체
PC000552,1500015000,147.1,22.0,2.0,지체
PC000553,1500000800,87.3,34.0,1.0,원활
PC000554,,,,,
PC000603,1510051500,49.9,22.0,2.0,지체
PC000610,,,,,
PC000623,,,,,
PC000629,1530021400,279.9,30.0,1.0,원활
PC000631,1500001801,257.9,31.0,1.0,원활
PC000632,,,,,
PC000634,,,,,
PC000640,1500000505,116.9,22.0,2.0,지체
PC000654,1540011700,183.7,32.0,1.0,원활
PC000655,,,,,
PC000704,1560087200,174.9,24.0,2.0,지체
PC000724,1540057000,88.3,37.0,1.0,원활
PC000830,,,,,
PC000833,1550017500,273.1,29.0,1.0,원활
PC001094,1560004503,75.9,38.0,1.0,원활
PC001102,1540020700,273.2,19.0,2.0,지체
PC001105,1540003200,70.5,21.0,2.0,지체
PC001106,1540004100,76.0,27.0,1.0,원활
PC001117,1500003200,193.4,15.0,3.0,정체
PC001118,,,,,
PC001124,1550035702,294.5,36.0,1.0,원활
PC001128,1570432500,176.1,29.0,1.0,원활
PC001130,,,,,
PC001131,1500002000,47.1,65.0,1.0,원활
PC001132,1510026800,254.0,60.0,1.0,원활
PC001144,1500036202,48.6,33.0,1.0,원활
PC001162,1570424302,330.5,28.0,1.0,원활
PC001205,1540073706,93.1,26.0,1.0,원활
PC001247,,,,,
PC001250,1540073706,175.2,26.0,1.0,원활
PC001251,1510001901,207.9,18.0,2.0,지체
PC001255,1500006200,101.5,15.0,3.0,정체
PC001268,1540073802,347.0,33.0,1.0,원활
PC001277,,,,,
PC001278,1510036100,92.8,29.0,1.0,원활
PC001280,,,,,
PC001284,1570428200,146.5,28.0,1.0,원활
PC001285,1530020001,204.4,52.0,1.0,원활
PC001286,1500024202,116.6,46.0,1.0,원활
PC001294,,,,,
PC001310,1560103800,201.4,26.0,1.0,원활
PC001314,1510057802,97.2,37.0,1.0,원활
PC001315,1550020100,133.4,30.0,1.0,원활
PC001316,1540049002,365.5,26.0,1.0,원활
PC001321,,,,,
PC001327,,,,,
PC001338,1550033100,244.0,60.0,1.0,원활
PC001339,1500036100,26.7,21.0,2.0,지체
PC001340,1550046700,169.6,60.0,1.0,원활
PC001341,1510023102,231.3,14.0,3.0,정체
PC001344,,,,,
PC001345,1550047105,326.7,30.0,1.0,원활
PC001346,1560003802,248.5,28.0,1.0,원활
PC001347,1560008002,53.1,31.0,1.0,원활
PC001487,1550032100,205.1,60.0,1.0,원활
PC001513,1500015000,305.6,22.0,2.0,지체
PC001520,1510002023,270.6,22.0,2.0,지체
PC001544,,,,,
PC001547,,,,,
PC001562,1560082400,193.6,24.0,2.0,지체
PC001566,,,,,
PC001576,,,,,
PC001577,,,,,
PC001739,,,,,
PC001754,1550025002,209.5,44.0,1.0,원활
PC001755,1550007303,60.8,15.0,3.0,정체
PC001756,1560048400,233.4,24.0,2.0,지체
PC001758,,,,,
PC001762,,,,,
PC001802,,,,,
PC001827,,,,,
PC001830,1510023102,345.4,14.0,3.0,정체
PC001831,1550041506,49.9,35.0,1.0,원활
PC001839,,,,,
PC001965,1550008903,153.6,27.0,1.0,원활
PC001966,1500007205,159.0,25.0,2.0,지체
PI000126,1560098900,311.4,24.0,2.0,지체
PI000129,1540000101,91.3,32.0,1.0,원활
PI000131,1560103800,347.2,26.0,1.0,원활
PI000132,1550401900,78.3,20.0,2.0,지체
PI000133,1560099900,240.9,44.0,1.0,원활
PI000235,1570002721,137.6,44.0,1.0,원활
PI000236,,,,,
PI000237,1520003200,84.3,26.0,1.0,원활
PI000239,1510028002,76.5,24.0,2.0,지체
PI000241,1500032602,254.4,22.0,2.0,지체
PI000253,1530000400,212.2,25.0,2.0,지체
PI000645,1550037300,65.5,60.0,1.0,원활
PI000700,1500007101,135.2,19.0,2.0,지체
PI001681,,,,,
PI019056,1550012605,87.0,19.0,2.0,지체
PI067893,1550007406,40.9,27.0,1.0,원활
PI068147,1550007406,167.5,27.0,1.0,원활
PI070275,1560034800,91.7,26.0,1.0,원활
PI070443,,,,,
PI121897,,,,,
PI121974,1540029902,249.1,32.0,1.0,원활
PI122169,1510053302,132.0,49.0,1.0,원활
PI122225,1540024300,95.0,14.0,3.0,정체
PI122336,,,,,
PI122356,1540050801,156.3,21.0,2.0,지체
PI202102,,,,,
PI202109,1540048600,216.5,26.0,1.0,원활
PI202153,1510007001,68.9,34.0,1.0,원활
PI202230,1540048600,222.9,26.0,1.0,원활
PI202257,1510053401,348.4,52.0,1.0,원활
PI202313,1550014000,83.2,29.0,1.0,원활
PI202438,1550057802,58.4,17.0,2.0,지체
PI202502,1510015302,63.9,35.0,1.0,원활
PI202534,1510015302,71.0,35.0,1.0,원활
PI202568,1550012601,15.9,19.0,2.0,지체
PI202619,1550012504,214.6,17.0,2.0,지체
PI202707,1550057802,264.9,17.0,2.0,지체
PI202729,1510036100,74.7,29.0,1.0,원활
PI202733,1500015300,24.4,21.0,2.0,지체
PI202743,1510022300,99.3,26.0,1.0,원활
PI202778,1530010800,84.7,21.0,2.0,지체
PI202801,1500015300,28.7,21.0,2.0,지체
PI202837,1570420500,362.0,28.0,1.0,원활
PI202853,1510031900,28.7,19.0,2.0,지체
PI202889,,,,,
PI202911,1540057000,120.2,37.0,1.0,원활
PI202986,1550047701,277.7,22.0,2.0,지체
PI203006,1510006903,238.9,33.0,1.0,원활
PI203015,1560002300,43.6,15.0,3.0,정체
PI306067,,,,,
PI306068,1500036900,192.1,70.0,1.0,원활
PI306072,1560098900,46.1,24.0,2.0,지체
PI306085,1540008200,261.4,58.0,1.0,원활
PI306105,1550049501,189.8,60.0,1.0,원활
PI306150,1550012504,240.4,17.0,2.0,지체
PI530032,,,,,
PI530033,1540063801,120.3,55.0,1.0,원활
PI530034,1530004000,89.9,28.0,1.0,원활
PI530037,,,,,
PI530042,1560002800,345.3,8.0,3.0,정체
PI530043,1560035100,311.9,60.0,1.0,원활
PI530044,1530000200,162.9,15.0,3.0,정체
PI530048,1540000102,179.7,32.0,1.0,원활
PI530050,,,,,
PI530054,,,,,
PI530057,1540042100,324.5,21.0,2.0,지체
PI530061,1530017300,263.3,24.0,2.0,지체
PI530062,1540112200,231.0,26.0,1.0,원활
PI530065,1540019103,83.3,60.0,1.0,원활
PI530067,1570433900,244.4,59.0,1.0,원활
PI530074,,,,,
PI530077,,,,,
PI530079,1560022900,326.1,27.0,1.0,원활
PI530082,1540025201,25.7,24.0,2.0,지체
PI530086,,,,,
PI530087,1520016802,119.0,40.0,1.0,원활
PI530265,,,,,
PI530271,1550057400,111.9,29.0,1.0,원활
PI530273,1570432200,125.2,26.0,1.0,원활
PI530274,1570432500,268.2,29.0,1.0,원활
PI530275,,,,,
PI530277,,,,,
PI530278,1570422000,351.8,28.0,1.0,원활
PI530279,,,,,
PI530280,1540064800,45.1,29.0,1.0,원활
PI530281,1560103800,346.5,26.0,1.0,원활
PI530282,1500003002,325.6,26.0,1.0,원활
PI530283,,,,,
PI530284,1570430200,242.0,28.0,1.0,원활
PI530285,1530011402,66.0,29.0,1.0,원활
PI530286,,,,,
PI530287,1550057802,362.5,17.0,2.0,지체
PI530288,1520024800,211.7,25.0,2.0,지체
PI530289,1550042201,114.2,32.0,1.0,원활
PI530290,1530023400,347.7,20.0,2.0,지체
PI530291,1540102602,163.6,42.0,1.0,원활
PI530292,1510006903,360.4,33.0,1.0,원활
PI530293,,,,,
PI530294,1550008903,107.2,27.0,1.0,원활
PI530295,,,,,
PI530297,,,,,
PI530299,1560099000,89.1,24.0,2.0,지체
PI530300,1550014000,133.1,29.0,1.0,원활
PI530301,,,,,
PI530302,1540035900,177.1,60.0,1.0,원활
PI530303,,,,,
PI530304,1510036100,95.6,29.0,1.0,원활
PI530305,1570433900,315.1,59.0,1.0,원활
PI530306,,,,,
PI530307,,,,,
PI530310,,,,,
PI530311,,,,,
PI530312,1530021900,196.3,32.0,1.0,원활
PI530313,1560039600,256.6,36.0,1.0,원활
PI530314,,,,,
PI530315,1550047701,114.1,22.0,2.0,지체
PI530316,1520008900,69.1,26.0,1.0,원활
PI530318,1530000602,231.2,25.0,2.0,지체
PI530319,,,,,
PI530320,,,,,
PI530321,1540005601,45.3,25.0,2.0,지체
PI530322,1540019103,155.1,60.0,1.0,원활
PI530326,,,,,
PI530327,,,,,
PI530328,,,,,
PI530330,1540054700,74.2,37.0,1.0,원활
PI530331,1530017100,77.2,21.0,2.0,지체
PI530332,1560003100,283.7,8.0,3.0,정체
PI530333,,,,,
PI540129,,,,,
PI540344,,,,,
PI540413,,,,,
PI645107,,,,,
PI645291,,,,,
PI645405,1560077803,158.1,28.0,1.0,원활
PI645420,1540025801,180.6,25.0,2.0,지체
PI690005,,,,,
PI690013,1560006702,185.0,31.0,1.0,원활
PI700098,1560007901,202.8,31.0,1.0,원활
PI700099,1560012800,209.0,42.0,1.0,원활
PI700380,1560103800,351.7,26.0,1.0,원활
PI700382,1510015100,95.1,24.0,2.0,지체
PI700385,1500000504,48.4,22.0,2.0,지체
PI700390,,,,,
PI700392,1540013002,296.6,32.0,1.0,원활
PI700393,1560003701,139.8,38.0,1.0,원활
PI700394,,,,,
PI700396,1540101610,149.0,31.0,1.0,원활
PI700403,1550009003,89.2,42.0,1.0,원활
PI700409,1510053602,194.1,46.0,1.0,원활
PI700593,1520016100,300.4,31.0,1.0,원활
PI700594,1520001404,128.4,28.0,1.0,원활
PI700603,1540091201,332.2,25.0,2.0,지체
PI700612,1560077304,328.0,25.0,2.0,지체
PI700618,,,,,
PI700627,1560099000,243.0,24.0,2.0,지체
PI700651,1540007500,320.7,21.0,2.0,지체
PI700653,1510050203,180.7,19.0,2.0,지체
PI700664,1550007308,394.2,15.0,3.0,정체
PI700681,1560090700,290.7,19.0,2.0,지체
PI700984,1510054400,252.0,27.0,1.0,원활
PI700992,1510027000,180.3,39.0,1.0,원활
PI700995,1530011900,148.9,34.0,1.0,원활
PI701108,1540102402,385.8,29.0,1.0,원활
PI701109,,,,,
PI701148,,,,,
PI701151,1560092700,347.1,31.0,1.0,원활
PI701152,,,,,
PI701155,1540087400,390.8,29.0,1.0,원활
PI701156,,,,,
PI701157,1560004800,134.4,44.0,1.0,원활
PI701164,,,,,
PI707292,,,,,
PI708782,1510595900,251.5,40.0,1.0,원활
PI708859,1510016703,135.5,35.0,1.0,원활
PI709193,1560099000,386.3,24.0,2.0,지체
PI709238,1530022800,46.5,20.0,2.0,지체
PI709297,1510057600,190.5,22.0,2.0,지체
PI709403,1570432500,145.9,29.0,1.0,원활
PI709888,1520000204,247.2,29.0,1.0,원활
PI709889,1550050100,230.2,36.0,1.0,원활
PI710185,1540087400,385.2,29.0,1.0,원활
PI710637,1540049002,116.7,26.0,1.0,원활
PI710697,,,,,
PI711474,1510054400,254.6,27.0,1.0,원활
PI711511,1560075702,143.2,27.0,1.0,원활
PI712445,,,,,
PI712701,,,,,
PI712846,1560023000,386.5,16.0,2.0,지체
PI712855,1540064800,89.0,29.0,1.0,원활
PI713039,1540032201,242.2,27.0,1.0,원활
PI713336,1560000100,352.1,18.0,2.0,지체
PI713588,1500000603,93.1,22.0,2.0,지체
PI713594,1550040100,203.6,60.0,1.0,원활
PI713730,1560014000,308.4,42.0,1.0,원활
PI713755,1550041605,105.4,24.0,2.0,지체
PI714349,,,,,
PI715256,1510059500,234.5,29.0,1.0,원활
PI715262,1550010604,208.2,23.0,2.0,지체
PI716115,1560099800,383.1,44.0,1.0,원활
PI716269,,,,,
PI716765,1550013200,127.6,29.0,1.0,원활
PI717959,,,,,
PI718146,1550009003,109.4,42.0,1.0,원활
PI718313,1540064904,194.8,42.0,1.0,원활
PI718662,1510008600,81.1,22.0,2.0,지체
PI719709,,,,,
PI720438,1560004800,149.6,44.0,1.0,원활
PI721003,1560000100,252.5,18.0,2.0,지체
PI721106,1550007101,259.4,43.0,1.0,원활
PI721174,1550008600,156.5,48.0,1.0,원활
PI721386,1540116800,70.5,18.0,2.0,지체
PI721389,1560012402,218.7,34.0,1.0,원활
PI721516,1550040900,49.0,42.0,1.0,원활
PI721549,1560033502,16.6,31.0,1.0,원활
PI721552,1560099000,372.1,24.0,2.0,지체
PI721611,1510007700,253.5,22.0,2.0,지체
PI721706,,,,,
PI721729,1560099800,303.8,44.0,1.0,원활
PI721772,1560015600,254.2,53.0,1.0,원활
PI721844,,,,,
PI721980,1550030307,179.2,24.0,2.0,지체
PI722246,,,,,
PI722307,,,,,
PI722467,1550035702,181.5,36.0,1.0,원활
PI722554,1510054400,188.8,27.0,1.0,원활
PI722615,1550035604,303.7,28.0,1.0,원활
PI722646,1560001900,337.0,37.0,1.0,원활
PI722778,,,,,
PI722903,1540004600,285.2,58.0,1.0,원활
PI723139,,,,,
PI723141,,,,,
PI723157,,,,,
PI730006,1510035600,56.0,31.0,1.0,원활
PI730030,,,,,
