collected_at,occ_mean,occ_median,lots,만차(점유 90%초과),보통(점유 70%미만),여유(점유 50%미만),혼잡(점유 90%미만)
2026-07-26 23:30:02,31.471619047619047,24.86,106,3.8095238095238098,8.571428571428571,80.95238095238095,6.666666666666667
2026-07-26 23:40:02,31.657333333333334,24.86,106,4.761904761904762,10.476190476190476,79.04761904761905,5.714285714285714
2026-07-26 23:50:02,31.550095238095235,25.56,106,4.761904761904762,9.523809523809524,80.0,5.714285714285714
2026-07-27 00:00:12,31.266952380952382,24.37,106,4.761904761904762,8.571428571428571,80.95238095238095,5.714285714285714
2026-07-27 00:10:02,31.01295238095238,24.37,106,4.761904761904762,8.571428571428571,80.95238095238095,5.714285714285714
2026-07-27 00:20:02,30.88857142857143,23.94,106,4.761904761904762,8.571428571428571,80.95238095238095,5.714285714285714
2026-07-27 00:30:13,30.803809523809523,23.94,106,4.761904761904762,8.571428571428571,80.95238095238095,5.714285714285714
2026-07-27 00:40:02,30.42838095238095,23.75,106,4.761904761904762,7.6190476190476195,81.9047619047619,5.714285714285714
2026-07-27 00:50:02,30.25733333333333,23.39,106,4.761904761904762,6.666666666666667,82.85714285714286,5.714285714285714
2026-07-27 01:00:02,30.15942857142857,23.39,106,4.761904761904762,7.6190476190476195,81.9047619047619,5.714285714285714
2026-07-27 01:10:02,29.814095238095238,22.16,106,4.761904761904762,6.666666666666667,82.85714285714286,5.714285714285714
2026-07-27 01:20:02,29.738761904761905,22.5,106,4.761904761904762,6.666666666666667,82.85714285714286,5.714285714285714
2026-07-27 01:30:03,29.589714285714287,22.41,106,4.761904761904762,6.666666666666667,82.85714285714286,5.714285714285714
2026-07-27 01:40:02,29.62457142857143,22.16,106,4.761904761904762,4.761904761904762,83.80952380952381,6.666666666666667
2026-07-27 01:50:02,29.542666666666666,22.16,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 02:00:03,29.435047619047616,22.16,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 02:10:02,29.373142857142856,22.16,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 02:20:02,29.03304761904762,21.43,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 02:30:21,29.090285714285713,21.43,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 02:40:02,29.02590476190476,20.83,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 02:50:02,29.00990476190476,20.83,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 03:00:21,29.05647619047619,20.69,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 03:10:02,29.02171428571429,20.69,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 03:20:02,28.98647619047619,20.69,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 03:30:03,28.925428571428572,20.69,106,4.761904761904762,5.714285714285714,83.80952380952381,5.714285714285714
2026-07-27 03:40:12,28.966666666666665,20.69,106,4.761904761904762,6.666666666666667,82.85714285714286,5.714285714285714
2026-07-27 03:50:02,28.96952380952381,20.69,106,4.761904761904762,7.6190476190476195,81.9047619047619,5.714285714285714
2026-07-27 04:00:11,29.020571428571426,20.69,106,4.761904761904762,7.6190476190476195,81.9047619047619,5.714285714285714
2026-07-27 04:10:02,29.008476190476188,20.83,106,4.761904761904762,7.6190476190476195,81.9047619047619,5.714285714285714
2026-07-27 04:20:20,29.10333333333333,20.83,106,4.761904761904762,6.666666666666667,81.9047619047619,6.666666666666667
2026-07-27 04:30:13,29.28552380952381,20.83,106,4.761904761904762,7.6190476190476195,81.9047619047619,5.714285714285714
2026-07-27 04:40:02,29.26457142857143,20.83,106,4.761904761904762,7.6190476190476195,81.9047619047619,5.714285714285714
2026-07-27 04:50:02,29.362190476190477,20.83,106,4.761904761904762,7.6190476190476195,81.9047619047619,5.714285714285714
2026-07-27 05:00:02,29.51047619047619,20.83,106,5.714285714285714,6.666666666666667,82.85714285714286,4.761904761904762
2026-07-27 05:10:02,29.630380952380953,20.83,106,6.666666666666667,6.666666666666667,82.85714285714286,3.8095238095238098
2026-07-27 05:20:12,29.73695238095238,20.83,106,6.666666666666667,6.666666666666667,82.85714285714286,3.8095238095238098
2026-07-27 05:30:03,29.89857142857143,20.83,106,6.666666666666667,8.571428571428571,82.85714285714286,1.9047619047619049
2026-07-27 05:40:02,30.08752380952381,20.83,106,6.666666666666667,8.571428571428571,81.9047619047619,2.857142857142857
2026-07-27 05:50:02,30.27704761904762,20.83,106,6.666666666666667,8.571428571428571,81.9047619047619,2.857142857142857
2026-07-27 06:00:03,30.653333333333332,22.5,106,6.666666666666667,8.571428571428571,81.9047619047619,2.857142857142857
2026-07-27 06:10:02,31.033428571428573,23.21,106,6.666666666666667,8.571428571428571,80.95238095238095,3.8095238095238098
2026-07-27 06:20:12,31.341238095238094,23.63,106,6.666666666666667,9.523809523809524,80.0,3.8095238095238098
2026-07-27 06:30:03,31.793714285714287,23.24,106,6.666666666666667,9.523809523809524,80.0,3.8095238095238098
2026-07-27 06:40:12,32.16247619047619,23.63,106,6.666666666666667,9.523809523809524,80.0,3.8095238095238098
2026-07-27 06:50:12,32.394,23.63,106,6.666666666666667,9.523809523809524,79.04761904761905,4.761904761904762
2026-07-27 07:00:02,32.03476190476191,23.63,106,5.714285714285714,11.428571428571429,79.04761904761905,3.8095238095238098
2026-07-27 07:10:10,31.91447619047619,23.63,106,5.714285714285714,12.380952380952381,78.0952380952381,3.8095238095238098
2026-07-27 07:20:11,32.14266666666666,23.87,106,5.714285714285714,13.333333333333334,76.19047619047619,4.761904761904762
2026-07-27 07:30:03,32.63276190476191,25.0,106,5.714285714285714,13.333333333333334,76.19047619047619,4.761904761904762
2026-07-27 07:40:11,33.440666666666665,26.47,106,5.714285714285714,13.333333333333334,76.19047619047619,4.761904761904762
2026-07-27 07:50:11,34.10666666666666,26.47,106,4.761904761904762,13.333333333333334,76.19047619047619,5.714285714285714
2026-07-27 08:00:03,35.03361904761905,28.32,106,4.761904761904762,12.380952380952381,75.23809523809524,7.6190476190476195
2026-07-27 08:10:20,36.48980952380952,30.42,106,5.714285714285714,14.285714285714285,73.33333333333333,6.666666666666667
2026-07-27 08:20:12,37.79895238095238,32.73,106,6.666666666666667,14.285714285714285,72.38095238095238,6.666666666666667
2026-07-27 08:30:02,39.74952380952381,37.65,106,6.666666666666667,14.285714285714285,69.52380952380952,9.523809523809524
2026-07-27 08:40:20,42.57923809523809,41.18,106,8.571428571428571,17.142857142857142,63.8095238095238,10.476190476190476
2026-07-27 08:50:12,45.35447619047619,42.86,106,9.523809523809524,20.0,57.14285714285714,13.333333333333334
2026-07-27 09:00:04,48.32952380952381,48.12,106,10.476190476190476,16.19047619047619,55.23809523809524,18.095238095238095
2026-07-27 09:10:10,49.67342857142857,49.23,106,12.380952380952381,19.047619047619047,51.42857142857142,17.142857142857142
2026-07-27 09:20:20,51.10009523809524,53.07,106,13.333333333333334,20.952380952380953,47.61904761904761,18.095238095238095
2026-07-27 09:30:03,52.28152380952381,53.05,106,15.238095238095239,20.952380952380953,46.666666666666664,17.142857142857142
2026-07-27 09:40:21,53.30380952380952,56.34,106,16.19047619047619,20.0,47.61904761904761,16.19047619047619
2026-07-27 09:50:02,53.963523809523814,56.92,106,15.238095238095239,21.904761904761905,46.666666666666664,16.19047619047619
2026-07-27 10:00:02,55.036857142857144,56.92,106,16.19047619047619,20.952380952380953,45.714285714285715,17.142857142857142
2026-07-27 10:10:10,55.72723809523809,55.29,106,17.142857142857142,20.952380952380953,45.714285714285715,16.19047619047619
2026-07-27 10:20:02,55.735904761904756,56.25,106,19.047619047619047,20.0,46.666666666666664,14.285714285714285
2026-07-27 10:30:03,56.258857142857146,56.63,106,20.0,21.904761904761905,43.80952380952381,14.285714285714285
2026-07-27 10:40:21,56.55266666666667,57.89,106,20.0,23.809523809523807,42.857142857142854,13.333333333333334
2026-07-27 10:50:02,56.760952380952375,57.75,106,21.904761904761905,24.761904761904763,41.904761904761905,11.428571428571429
2026-07-27 11:00:03,57.46742857142857,59.6,106,21.904761904761905,20.952380952380953,41.904761904761905,15.238095238095239
2026-07-27 11:10:02,57.533523809523814,60.0,106,21.904761904761905,21.904761904761905,40.95238095238095,15.238095238095239
2026-07-27 11:20:02,57.38161904761905,58.18,106,21.904761904761905,21.904761904761905,40.0,16.19047619047619
2026-07-27 11:30:03,57.766380952380956,58.54,106,20.952380952380953,22.857142857142858,40.95238095238095,15.238095238095239
2026-07-27 11:40:12,57.84390476190476,60.0,106,21.904761904761905,24.761904761904763,40.0,13.333333333333334
2026-07-27 11:50:02,58.012476190476185,59.38,106,21.904761904761905,22.857142857142858,40.0,15.238095238095239
2026-07-27 12:00:03,58.41333333333333,61.64,106,21.904761904761905,20.952380952380953,40.0,17.142857142857142
2026-07-27 12:10:20,58.15342857142857,60.98,106,20.952380952380953,24.761904761904763,38.095238095238095,16.19047619047619
2026-07-27 12:20:02,57.91619047619047,61.54,106,20.952380952380953,22.857142857142858,39.04761904761905,17.142857142857142
2026-07-27 12:30:02,58.17323809523809,60.96,106,20.952380952380953,21.904761904761905,40.0,17.142857142857142
2026-07-27 12:40:21,57.83942857142858,59.65,106,20.0,20.952380952380953,41.904761904761905,17.142857142857142
2026-07-27 12:50:11,57.59590476190476,58.86,106,19.047619047619047,20.952380952380953,40.95238095238095,19.047619047619047
2026-07-27 13:00:02,57.10704761904762,57.45,106,19.047619047619047,22.857142857142858,40.95238095238095,17.142857142857142
2026-07-27 13:10:02,57.314190476190475,59.04,106,20.952380952380953,21.904761904761905,40.95238095238095,16.19047619047619
2026-07-27 13:20:01,56.556571428571424,58.33,106,20.0,20.0,41.904761904761905,18.095238095238095
2026-07-27 13:30:02,56.62980952380953,57.83,106,20.0,18.095238095238095,43.80952380952381,18.095238095238095
2026-07-27 13:40:02,56.67038095238095,57.75,106,20.0,18.095238095238095,43.80952380952381,18.095238095238095
2026-07-27 13:50:11,56.4607619047619,57.23,106,20.0,19.047619047619047,43.80952380952381,17.142857142857142
2026-07-27 14:00:03,56.97523809523809,57.75,106,21.904761904761905,20.952380952380953,41.904761904761905,15.238095238095239
2026-07-27 14:10:02,56.94314285714285,57.75,106,21.904761904761905,20.952380952380953,41.904761904761905,15.238095238095239
2026-07-27 14:20:02,56.94590476190476,58.13,106,20.952380952380953,23.809523809523807,40.95238095238095,14.285714285714285
2026-07-27 14:30:11,57.17695238095238,57.59,106,22.857142857142858,20.952380952380953,41.904761904761905,14.285714285714285
2026-07-27 14:40:11,57.24238095238095,57.5,108,22.857142857142858,23.809523809523807,40.95238095238095,12.380952380952381
2026-07-27 14:50:02,56.25785046728972,56.96,108,26.168224299065418,22.429906542056074,42.05607476635514,9.345794392523365
2026-07-27 15:00:02,56.494579439252334,57.53,108,23.364485981308412,23.364485981308412,42.05607476635514,11.214953271028037
2026-07-27 15:10:02,55.92766355140187,56.16,108,22.429906542056074,22.429906542056074,41.1214953271028,14.018691588785046
2026-07-27 15:20:12,55.77878504672897,57.75,108,21.49532710280374,23.364485981308412,40.18691588785047,14.953271028037381
2026-07-27 15:30:03,55.53570093457944,57.61,108,21.49532710280374,21.49532710280374,42.99065420560748,14.018691588785046
2026-07-27 15:40:11,55.23242990654205,56.52,108,20.5607476635514,21.49532710280374,42.99065420560748,14.953271028037381
2026-07-27 15:50:02,55.04102803738318,57.75,108,21.49532710280374,23.364485981308412,41.1214953271028,14.018691588785046
2026-07-27 16:00:12,54.74093457943925,56.25,108,19.626168224299064,21.49532710280374,42.99065420560748,15.887850467289718
2026-07-27 16:10:02,54.20392523364486,55.76,108,19.626168224299064,23.364485981308412,42.99065420560748,14.018691588785046
2026-07-27 16:20:12,54.03130841121496,57.75,108,18.69158878504673,23.364485981308412,43.925233644859816,14.018691588785046
2026-07-27 16:30:02,53.640654205607476,56.34,108,16.822429906542055,23.364485981308412,43.925233644859816,15.887850467289718
2026-07-27 16:40:02,53.24186915887851,54.17,108,17.75700934579439,21.49532710280374,45.794392523364486,14.953271028037381
2026-07-27 16:50:02,52.778224299065414,52.94,108,17.75700934579439,24.299065420560748,45.794392523364486,12.149532710280374
2026-07-27 17:00:11,52.64822429906542,54.12,108,15.887850467289718,21.49532710280374,46.728971962616825,15.887850467289718
2026-07-27 17:10:02,51.802803738317756,52.83,108,16.822429906542055,22.429906542056074,47.66355140186916,13.084112149532709
2026-07-27 17:20:02,51.185887850467296,52.67,108,15.887850467289718,20.5607476635514,48.598130841121495,14.953271028037381
2026-07-27 17:30:12,51.03056074766356,50.0,108,15.887850467289718,18.69158878504673,50.467289719626166,14.953271028037381
2026-07-27 17:40:02,50.34990654205607,49.0,108,14.953271028037381,17.75700934579439,51.4018691588785,15.887850467289718
2026-07-27 17:50:02,49.367196261682246,47.89,108,12.149532710280374,16.822429906542055,53.271028037383175,17.75700934579439
2026-07-27 18:00:02,48.77598130841121,46.48,108,10.2803738317757,16.822429906542055,54.20560747663551,18.69158878504673
2026-07-27 18:10:02,46.094299065420564,45.33,108,8.411214953271028,20.5607476635514,56.074766355140184,14.953271028037381
2026-07-27 18:20:12,44.11130841121495,42.25,108,8.411214953271028,23.364485981308412,57.009345794392516,11.214953271028037
2026-07-27 18:30:03,43.6403738317757,41.67,108,8.411214953271028,18.69158878504673,59.813084112149525,13.084112149532709
2026-07-27 18:40:02,43.34168224299066,39.8,108,8.411214953271028,20.5607476635514,59.813084112149525,11.214953271028037
2026-07-27 18:50:12,43.38130841121495,39.8,108,8.411214953271028,21.49532710280374,57.943925233644855,12.149532710280374
2026-07-27 19:00:02,43.46504672897196,40.75,108,8.411214953271028,21.49532710280374,58.87850467289719,11.214953271028037
2026-07-27 19:10:02,44.08345794392524,40.82,108,10.2803738317757,19.626168224299064,58.87850467289719,11.214953271028037
2026-07-27 19:20:02,43.98476635514019,40.14,108,10.2803738317757,15.887850467289718,60.747663551401864,13.084112149532709
2026-07-27 19:30:02,44.159719626168226,39.43,108,8.411214953271028,15.887850467289718,60.747663551401864,14.953271028037381
2026-07-27 19:40:02,44.13626168224299,39.43,108,10.2803738317757,14.018691588785046,61.6822429906542,14.018691588785046
2026-07-27 19:50:02,43.95719626168224,39.73,108,9.345794392523365,14.018691588785046,62.616822429906534,14.018691588785046
2026-07-27 20:00:03,43.59551401869159,39.07,108,11.214953271028037,14.018691588785046,63.55140186915887,11.214953271028037
2026-07-27 20:10:02,42.172803738317754,37.68,108,6.5420560747663545,17.75700934579439,63.55140186915887,12.149532710280374
2026-07-27 20:20:02,41.75551401869159,37.16,108,6.5420560747663545,14.953271028037381,63.55140186915887,14.953271028037381
2026-07-27 20:30:03,41.02037383177571,35.0,108,6.5420560747663545,14.953271028037381,65.42056074766354,13.084112149532709
2026-07-27 20:40:11,40.5385046728972,34.29,108,6.5420560747663545,17.75700934579439,64.48598130841121,11.214953271028037
2026-07-27 20:50:03,39.971401869158875,33.08,108,6.5420560747663545,16.822429906542055,64.48598130841121,12.149532710280374
2026-07-27 21:00:03,39.4696261682243,33.08,108,6.5420560747663545,14.018691588785046,67.28971962616822,12.149532710280374
2026-07-27 21:10:10,38.689532710280375,32.91,108,6.5420560747663545,16.822429906542055,67.28971962616822,9.345794392523365
2026-07-27 21:20:02,37.8411214953271,31.35,108,6.5420560747663545,14.018691588785046,70.09345794392523,9.345794392523365
2026-07-27 21:30:03,37.33654205607476,31.33,108,6.5420560747663545,14.018691588785046,70.09345794392523,9.345794392523365
2026-07-27 21:40:10,36.582056074766356,32.29,108,6.5420560747663545,12.149532710280374,71.96261682242991,9.345794392523365
2026-07-27 21:50:02,35.843364485981304,32.14,108,6.5420560747663545,13.084112149532709,71.96261682242991,8.411214953271028
2026-07-27 22:00:10,35.53588785046729,30.99,108,6.5420560747663545,12.149532710280374,72.89719626168224,8.411214953271028
2026-07-27 22:10:03,34.90280373831776,30.99,108,6.5420560747663545,13.084112149532709,72.89719626168224,7.476635514018691
2026-07-27 22:20:02,33.92130841121495,30.11,108,6.5420560747663545,12.149532710280374,74.76635514018692,6.5420560747663545
2026-07-27 22:30:03,33.59775700934579,30.11,108,6.5420560747663545,14.953271028037381,73.83177570093457,4.672897196261682
2026-07-27 22:40:03,32.18934579439252,28.36,108,5.607476635514018,14.018691588785046,76.63551401869158,3.7383177570093453
2026-07-27 22:50:12,31.773644859813086,25.45,108,5.607476635514018,11.214953271028037,79.43925233644859,3.7383177570093453
2026-07-27 23:00:11,31.15607476635514,26.79,108,5.607476635514018,9.345794392523365,81.30841121495327,3.7383177570093453
2026-07-27 23:10:02,30.847383177570094,25.45,108,5.607476635514018,9.345794392523365,81.30841121495327,3.7383177570093453
2026-07-27 23:20:11,30.65644859813084,27.27,108,5.607476635514018,10.2803738317757,80.37383177570094,3.7383177570093453
2026-07-27 23:30:22,30.452803738317755,25.45,108,5.607476635514018,9.345794392523365,81.30841121495327,3.7383177570093453
2026-07-27 23:40:02,30.153831775700937,25.45,108,5.607476635514018,6.5420560747663545,83.17757009345794,4.672897196261682
2026-07-27 23:50:02,30.394579439252336,24.64,108,6.5420560747663545,7.476635514018691,81.30841121495327,4.672897196261682
2026-07-28 00:00:03,30.079252336448597,23.87,108,6.5420560747663545,7.476635514018691,82.2429906542056,3.7383177570093453
2026-07-28 00:10:02,29.72429906542056,22.54,108,6.5420560747663545,7.476635514018691,82.2429906542056,3.7383177570093453
2026-07-28 00:20:02,29.459345794392526,21.82,108,6.5420560747663545,6.5420560747663545,83.17757009345794,3.7383177570093453
2026-07-28 00:30:21,29.07719626168224,21.79,108,6.5420560747663545,8.411214953271028,82.2429906542056,2.803738317757009
2026-07-28 00:40:02,29.063551401869162,21.79,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 00:50:03,28.97607476635514,21.79,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 01:00:02,28.951495327102805,20.75,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 01:10:10,28.88392523364486,20.5,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 01:20:01,28.72728971962617,20.51,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 01:30:03,28.621308411214955,20.5,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 01:40:10,28.494953271028038,20.0,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 01:50:02,28.39140186915888,19.88,108,6.5420560747663545,8.411214953271028,82.2429906542056,2.803738317757009
2026-07-28 02:00:03,28.264112149532707,19.23,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 02:10:21,28.07551401869159,19.88,108,6.5420560747663545,8.411214953271028,82.2429906542056,2.803738317757009
2026-07-28 02:20:02,28.039906542056073,18.54,108,6.5420560747663545,8.411214953271028,82.2429906542056,2.803738317757009
2026-07-28 02:30:12,27.950841121495326,18.97,108,5.607476635514018,7.476635514018691,83.17757009345794,3.7383177570093453
2026-07-28 02:40:10,27.846728971962616,18.31,108,5.607476635514018,7.476635514018691,83.17757009345794,3.7383177570093453
2026-07-28 02:50:02,27.802429906542056,18.31,108,5.607476635514018,7.476635514018691,83.17757009345794,3.7383177570093453
2026-07-28 03:00:03,27.816074766355143,18.31,108,5.607476635514018,8.411214953271028,83.17757009345794,2.803738317757009
2026-07-28 03:10:12,27.792523364485984,18.31,108,6.5420560747663545,8.411214953271028,83.17757009345794,1.8691588785046727
2026-07-28 03:20:02,27.79785046728972,18.31,108,6.5420560747663545,8.411214953271028,83.17757009345794,1.8691588785046727
2026-07-28 03:30:03,27.77953271028037,18.09,108,6.5420560747663545,8.411214953271028,83.17757009345794,1.8691588785046727
2026-07-28 03:40:12,27.802897196261682,18.31,108,6.5420560747663545,8.411214953271028,83.17757009345794,1.8691588785046727
2026-07-28 03:50:02,27.762897196261683,18.31,108,6.5420560747663545,7.476635514018691,83.17757009345794,2.803738317757009
2026-07-28 04:00:03,27.781495327102803,18.31,108,6.5420560747663545,8.411214953271028,82.2429906542056,2.803738317757009
2026-07-28 04:10:12,27.89551401869159,18.92,108,5.607476635514018,8.411214953271028,82.2429906542056,3.7383177570093453
2026-07-28 04:20:02,27.977757009345794,18.92,108,5.607476635514018,7.476635514018691,82.2429906542056,4.672897196261682
2026-07-28 04:30:03,28.12859813084112,18.97,108,5.607476635514018,6.5420560747663545,82.2429906542056,5.607476635514018
2026-07-28 04:40:02,28.07644859813084,18.31,108,5.607476635514018,6.5420560747663545,82.2429906542056,5.607476635514018
2026-07-28 04:50:02,28.166168224299064,18.31,108,5.607476635514018,8.411214953271028,82.2429906542056,3.7383177570093453
2026-07-28 05:00:03,28.276168224299063,18.97,108,6.5420560747663545,8.411214953271028,82.2429906542056,2.803738317757009
2026-07-28 05:10:02,28.398598130841123,19.15,108,6.5420560747663545,8.411214953271028,82.2429906542056,2.803738317757009
2026-07-28 05:20:12,28.547757009345794,19.21,108,6.5420560747663545,8.411214953271028,82.2429906542056,2.803738317757009
2026-07-28 05:30:03,28.808224299065422,19.23,108,6.5420560747663545,7.476635514018691,82.2429906542056,3.7383177570093453
2026-07-28 05:40:02,29.070560747663553,19.23,108,6.5420560747663545,7.476635514018691,82.2429906542056,3.7383177570093453
2026-07-28 05:50:02,29.269906542056077,19.58,108,6.5420560747663545,7.476635514018691,82.2429906542056,3.7383177570093453
2026-07-28 06:00:12,29.635514018691588,20.18,108,6.5420560747663545,8.411214953271028,81.30841121495327,3.7383177570093453
2026-07-28 06:10:02,29.990280373831776,20.83,108,6.5420560747663545,8.411214953271028,81.30841121495327,3.7383177570093453
2026-07-28 06:20:12,30.297102803738316,20.83,108,6.5420560747663545,8.411214953271028,81.30841121495327,3.7383177570093453
2026-07-28 06:30:02,30.589719626168222,21.43,108,6.5420560747663545,9.345794392523365,80.37383177570094,3.7383177570093453
2026-07-28 06:40:02,30.872990654205605,23.08,108,6.5420560747663545,10.2803738317757,78.50467289719626,4.672897196261682
2026-07-28 06:50:02,30.56093457943925,22.54,108,5.607476635514018,10.2803738317757,79.43925233644859,4.672897196261682
2026-07-28 07:00:03,30.80532710280374,21.62,108,5.607476635514018,11.214953271028037,77.57009345794393,5.607476635514018
2026-07-28 07:10:02,30.92140186915888,22.34,108,5.607476635514018,12.149532710280374,77.57009345794393,4.672897196261682
2026-07-28 07:20:02,31.25785046728972,23.4,108,5.607476635514018,10.2803738317757,78.50467289719626,5.607476635514018
2026-07-28 07:30:11,31.5285046728972,22.34,108,5.607476635514018,10.2803738317757,78.50467289719626,5.607476635514018
2026-07-28 07:40:02,32.402897196261684,24.11,108,5.607476635514018,11.214953271028037,77.57009345794393,5.607476635514018
2026-07-28 07:50:02,33.28383177570093,24.34,108,5.607476635514018,13.084112149532709,75.70093457943925,5.607476635514018
2026-07-28 08:00:03,34.17467289719626,24.81,108,5.607476635514018,14.018691588785046,74.76635514018692,5.607476635514018
2026-07-28 08:10:02,35.11859813084112,27.03,108,7.476635514018691,12.149532710280374,75.70093457943925,4.672897196261682
2026-07-28 08:20:02,36.722616822429906,32.05,108,8.411214953271028,13.084112149532709,72.89719626168224,5.607476635514018
2026-07-28 08:30:02,38.36579439252337,33.36,108,8.411214953271028,13.084112149532709,71.02803738317756,7.476635514018691
2026-07-28 08:40:13,40.661308411214954,34.21,108,8.411214953271028,14.018691588785046,67.28971962616822,10.2803738317757
2026-07-28 08:50:12,43.82588785046729,41.54,108,10.2803738317757,17.75700934579439,60.747663551401864,11.214953271028037
2026-07-28 09:00:03,46.26626168224299,43.24,108,12.149532710280374,18.69158878504673,56.074766355140184,13.084112149532709
2026-07-28 09:10:03,47.91785046728972,44.28,108,12.149532710280374,19.626168224299064,53.271028037383175,14.953271028037381
2026-07-28 09:20:02,49.17644859813084,45.24,108,12.149532710280374,18.69158878504673,52.336448598130836,16.822429906542055
2026-07-28 09:30:11,49.95859813084112,46.43,108,14.953271028037381,17.75700934579439,50.467289719626166,16.822429906542055
2026-07-28 09:40:02,51.11934579439253,48.81,108,17.75700934579439,14.953271028037381,50.467289719626166,16.822429906542055
2026-07-28 09:50:02,51.93710280373832,50.0,108,18.69158878504673,13.084112149532709,51.4018691588785,16.822429906542055
2026-07-28 10:00:12,52.96355140186916,52.5,108,21.49532710280374,15.887850467289718,49.532710280373834,13.084112149532709
2026-07-28 10:10:02,54.117757009345794,51.43,108,21.49532710280374,14.953271028037381,49.532710280373834,14.018691588785046
2026-07-28 10:20:02,54.68710280373831,53.52,108,22.429906542056074,18.69158878504673,45.794392523364486,13.084112149532709
2026-07-28 10:30:02,54.98214953271028,57.45,108,21.49532710280374,20.5607476635514,43.925233644859816,14.018691588785046
2026-07-28 10:40:02,55.25084112149533,55.36,108,20.5607476635514,22.429906542056074,42.05607476635514,14.953271028037381
2026-07-28 10:50:11,55.52971962616823,55.93,108,22.429906542056074,19.626168224299064,43.925233644859816,14.018691588785046
2026-07-28 11:00:03,55.87672897196262,57.63,108,22.429906542056074,20.5607476635514,43.925233644859816,13.084112149532709
2026-07-28 11:10:02,55.96644859813084,57.89,108,23.364485981308412,21.49532710280374,42.99065420560748,12.149532710280374
2026-07-28 11:20:01,55.99719626168224,57.32,108,22.429906542056074,22.429906542056074,42.05607476635514,13.084112149532709
2026-07-28 11:30:10,56.358878504672894,57.85,108,23.364485981308412,23.364485981308412,41.1214953271028,12.149532710280374
2026-07-28 11:40:11,56.345046728971965,57.64,108,24.299065420560748,21.49532710280374,42.05607476635514,12.149532710280374
2026-07-28 11:50:21,56.84616822429906,58.78,108,25.233644859813083,20.5607476635514,42.05607476635514,12.149532710280374
2026-07-28 12:00:10,57.09373831775701,60.68,108,22.429906542056074,21.49532710280374,41.1214953271028,14.953271028037381
2026-07-28 12:10:03,57.476168224299066,60.87,108,21.49532710280374,22.429906542056074,41.1214953271028,14.953271028037381
2026-07-28 12:20:02,57.40485981308411,58.68,108,21.49532710280374,19.626168224299064,42.05607476635514,16.822429906542055
2026-07-28 12:30:20,57.51457943925234,59.5,108,21.49532710280374,19.626168224299064,42.05607476635514,16.822429906542055
2026-07-28 12:40:02,57.182336448598136,60.42,108,21.49532710280374,21.49532710280374,41.1214953271028,15.887850467289718
2026-07-28 12:50:20,57.42102803738318,60.4,108,22.429906542056074,18.69158878504673,42.05607476635514,16.822429906542055
2026-07-28 13:00:02,57.07700934579439,60.33,108,20.5607476635514,18.69158878504673,42.05607476635514,18.69158878504673
2026-07-28 13:10:02,56.81495327102804,58.42,108,21.49532710280374,20.5607476635514,42.05607476635514,15.887850467289718
2026-07-28 13:20:10,56.46439252336448,57.89,108,22.429906542056074,21.49532710280374,41.1214953271028,14.953271028037381
2026-07-28 13:30:02,56.61803738317757,57.14,108,24.299065420560748,19.626168224299064,42.05607476635514,14.018691588785046
2026-07-28 13:40:03,56.73719626168224,57.37,108,23.364485981308412,19.626168224299064,42.05607476635514,14.953271028037381
2026-07-28 13:50:02,56.69841121495327,59.86,108,23.364485981308412,21.49532710280374,41.1214953271028,14.018691588785046
2026-07-28 14:00:03,57.26383177570093,59.76,108,23.364485981308412,20.5607476635514,40.18691588785047,15.887850467289718
2026-07-28 14:10:02,57.37224299065421,59.5,108,24.299065420560748,20.5607476635514,40.18691588785047,14.953271028037381
2026-07-28 14:20:02,57.49570093457944,59.5,108,24.299065420560748,20.5607476635514,40.18691588785047,14.953271028037381
2026-07-28 14:30:02,57.69588785046729,62.31,108,25.233644859813083,21.49532710280374,39.25233644859813,14.018691588785046
