statId,busiId,busiNm,bnm,match_name,fee_operator_nm,fee_match_level,fee_type_sample,capacity_class_sample,member_won_sample,nonmember_won_sample,fee_updated_at_sample
KP003772,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003774,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003775,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003776,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003777,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003779,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003780,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003782,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003783,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003784,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003786,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003788,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003789,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003790,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003870,KP,한국전기차충전서비스,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP003871,KP,한국전기차충전서비스,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004005,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004007,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004009,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004010,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004011,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004014,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004018,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004022,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004024,KP,한국전기차충전서비스,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004025,KP,한국전기차충전서비스,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004028,KP,한국전기차충전서비스,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004412,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004413,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004416,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004433,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004512,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004798,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004799,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004800,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004804,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004805,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004806,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004851,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004852,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004856,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004857,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004863,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP004864,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005260,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005266,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005267,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005271,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005311,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005312,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005376,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005545,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005644,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005723,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005769,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005822,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005831,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005832,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005833,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005834,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005872,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP005873,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP006964,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP008088,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP010445,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KP010627,KP,한국전력,한국전력공사,한국전력공사,한국전력공사,OPERATOR_TYPE,대표,급속(100kW미만),324.4,324.4,2026-03-13
KRC10088,KR,이브이씨원,이브이씨코리아,이브이씨코리아,이브이씨코리아,OPERATOR_TYPE,대표,완속①,324.0,324.0,2026-04-01
KRC10171,KR,이브이씨원,이브이씨코리아,이브이씨코리아,이브이씨코리아,OPERATOR_TYPE,대표,완속①,324.0,324.0,2026-04-01
KRC10237,KR,이브이씨원,이브이씨코리아,이브이씨코리아,이브이씨코리아,OPERATOR_TYPE,대표,완속①,324.0,324.0,2026-04-01
L3004597,L3,이지차저,엘쓰리일렉트릭파워,엘쓰리일렉트릭파워,,NONE,,,,,
L3004610,L3,이지차저,엘쓰리일렉트릭파워,엘쓰리일렉트릭파워,,NONE,,,,,
LD270002,LD,롯데이노베이트,롯데이노베이트,롯데이노베이트,롯데이노베이트,OPERATOR_TYPE,대표,급속(100kW미만),360.0,500.0,2026-03-13
LI000046,LI,엘에스이링크(주),엘에스이링크,엘에스이링크,엘에스이링크,OPERATOR_TYPE,대표,급속(100kW이상),319.0,319.0,2026-03-13
LI000058,LI,엘에스이링크(주),엘에스이링크,엘에스이링크,엘에스이링크,OPERATOR_TYPE,대표,급속(100kW이상),319.0,319.0,2026-03-13
LI000059,LI,엘에스이링크(주),엘에스이링크,엘에스이링크,엘에스이링크,OPERATOR_TYPE,대표,급속(100kW이상),319.0,319.0,2026-03-13
LI000076,LI,엘에스이링크(주),엘에스이링크,엘에스이링크,엘에스이링크,OPERATOR_TYPE,대표,급속(100kW이상),319.0,319.0,2026-03-13
LU000034,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000035,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000083,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000118,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000119,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000120,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000200,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000228,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000231,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000302,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000335,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000361,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000437,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000458,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000479,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000561,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000568,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000587,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000636,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000677,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000684,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000742,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000769,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000799,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000904,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU000912,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001022,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001036,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001061,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001081,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001220,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001249,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001276,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001290,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001508,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001561,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001601,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001641,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001682,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001780,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001804,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001877,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001878,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001880,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU001998,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002093,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002099,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002120,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002133,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002217,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002226,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002230,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002259,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002303,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002345,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002360,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002365,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002373,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002386,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002424,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002435,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002484,LU,엘지유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002488,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002535,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002588,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002597,LU,LG유플러스,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002687,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002753,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002810,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002824,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002867,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002878,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU002944,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003018,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003020,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003071,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003073,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003121,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003123,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003127,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003143,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003147,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003165,LU,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003182,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003218,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003223,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003352,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003353,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003361,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
LU003376,LU,LG유플러스볼트업,LG유플러스 볼트업,LG유플러스 볼트업,LG유플러스 볼트업,OPERATOR_TYPE,대표,급속(100kW미만),350.0,450.0,2026-07-01
