statId,as_of_ts,statNm,addr,lat,lng,coord_ok,total_chargers,available_count,observed_count,unobserved_count,availability_ratio_observed,unobserved_rate,has_confirmed_available,status_age_minutes,reliability_grade,observation_age_minutes,observation_grade,reliability_grade_effective,observation_state,is_operating_now,limitYn,access_restricted,name_suggests_residential,recommend_public_default,usage_level,sessions_per_charger,usage_weekday_avg,usage_weekend_avg,usage_charger_type,history_observed,eta_minutes,poi_count_1km,nearest_parking_m,parking_remaining_spaces,parking_total_spaces,parking_occupancy_rate,parking_congestion_status,parking_matched_id,parking_has_realtime,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h,parking_is_mock,parking_source,nearest_incident_m,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm,traffic_is_mock,traffic_source,source_status,schema_version
HY000508,2026-07-31T08:12:11+09:00,대구 칠곡한서타운,대구광역시 북구 동암로7길 39,35.948887,128.5552953,True,6,6,6,0,1.0,0.0,True,94.08333333333331,CHECK_REQUIRED,90.43333333333334,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,0,117.0,,,,,154-1-000139,False,,,,False,team5_pis,,1540101610.0,270.4,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
HY000509,2026-07-31T08:12:11+09:00,대구 칠곡한서타운,대구광역시 북구 동암로7길 39,35.9485025,128.5557588,True,1,1,1,0,1.0,0.0,True,16.116666666666667,CHECK_REQUIRED,10.016666666666667,NORMAL,NORMAL,NORMAL,Y,Y,True,False,False,,,,,,False,,0,105.8,,,,,154-1-000139,False,,,,False,team5_pis,,1540090200.0,265.3,29.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
KE000230,2026-07-31T08:12:11+09:00,대구SD아이프라임강북102동,대구광역시 북구 칠곡중앙대로125길 7,35.9509709,128.5519915,True,3,1,3,0,0.3333333333333333,0.0,True,50.03333333333333,CHECK_REQUIRED,40.13333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,0,381.8,,,,,154-1-000138,False,,,,False,team5_pis,,1540101609.0,88.5,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
KE000709,2026-07-31T08:12:11+09:00,대구SD아이프라임강북103동,대구광역시 북구 칠곡중앙대로125길 7,35.9502922,128.5513526,True,6,5,6,0,0.8333333333333334,0.0,True,74.01666666666667,CHECK_REQUIRED,70.4,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,0,458.8,,,,,154-1-000138,False,,,,False,team5_pis,,1540101610.0,117.6,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
KE001089,2026-07-31T08:12:11+09:00,대구북구SD아이프라임강북B1-01,대구광역시 북구 칠곡중앙대로125길 7,35.9509709,128.5519915,True,3,3,3,0,1.0,0.0,True,33.03333333333333,CHECK_REQUIRED,30.116666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,0,381.8,,,,,154-1-000138,False,,,,False,team5_pis,,1540101609.0,88.5,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
KE001090,2026-07-31T08:12:11+09:00,대구북구SD아이프라임강북B1-02,대구광역시 북구 칠곡중앙대로125길 7,35.9509709,128.5519915,True,3,3,3,0,1.0,0.0,True,256.01666666666665,CHECK_REQUIRED,250.9,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,0,381.8,,,,,154-1-000138,False,,,,False,team5_pis,,1540101609.0,88.5,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
KP001594,2026-07-31T08:12:11+09:00,sd아이프라임강북,대구광역시 북구 읍내동 칠곡중앙대로125길 7,35.9513690611,128.5518573185,True,2,0,2,0,0.0,0.0,False,452.05,CHECK_REQUIRED,451.4166666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,UNKNOWN,Y,True,False,False,,,,,,False,,0,386.4,,,,,154-1-000138,False,,,,False,team5_pis,,1540101609.0,121.0,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
KP002192,2026-07-31T08:12:11+09:00,홈플러스 칠곡점,대구광역시 북구 동암로12길 8,35.9448492727,128.5559675379,True,1,0,0,1,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,UNKNOWN,N,False,False,True,,,,,,False,,0,273.0,,,,,154-1-000140,False,,,,False,team5_pis,,1540088201.0,76.0,29.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
KP003790,2026-07-31T08:12:11+09:00,칠곡홈플러스(추가분),대구광역시 북구 동암로12길 8,35.944876238423,128.5560423157,True,1,1,1,0,1.0,0.0,True,961.8333333333334,CHECK_REQUIRED,955.45,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,0,271.2,,,,,154-1-000140,False,,,,False,team5_pis,,1540088201.0,70.8,29.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PI700396,2026-07-31T08:12:11+09:00,칠곡e편한세상,대구광역시 북구 칠곡중앙대로 598,35.948891,128.553639,True,8,5,8,0,0.625,0.0,True,2.1,HIGH,0.0,HIGH,HIGH,FRESH,N,Y,True,False,False,,,,,,False,,0,243.9,,,,,154-1-000140,False,,,,False,team5_pis,,1540101610.0,149.0,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
