statId,chgerId,statNm,addr,lat,lng,busiNm,parkingFree,limitYn,delYn,fetchedAt
PC001762,09,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,10,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,11,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,12,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,13,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,14,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,15,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,16,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,17,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001762,18,힐스테이트 다사역(대구),대구광역시 달성군 다사읍 매곡로12길 22,35.8652672,128.4551946,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001802,01,시지라온프라이빗(대구),대구광역시 수성구 달구벌대로656길 32,35.834623,128.7135307,아이파킹,Y,Y,N,2026-08-03 12:40:30
PC001802,02,시지라온프라이빗(대구),대구광역시 수성구 달구벌대로656길 32,35.834623,128.7135307,아이파킹,Y,Y,N,2026-08-03 12:40:30
PC001802,03,시지라온프라이빗(대구),대구광역시 수성구 달구벌대로656길 32,35.834623,128.7135307,아이파킹,Y,Y,N,2026-08-03 12:40:30
PC001802,04,시지라온프라이빗(대구),대구광역시 수성구 달구벌대로656길 32,35.834623,128.7135307,아이파킹,Y,Y,N,2026-08-03 12:40:30
PC001802,05,시지라온프라이빗(대구),대구광역시 수성구 달구벌대로656길 32,35.834623,128.7135307,아이파킹,Y,Y,N,2026-08-03 12:40:30
PC001802,06,시지라온프라이빗(대구),대구광역시 수성구 달구벌대로656길 32,35.834623,128.7135307,아이파킹,Y,Y,N,2026-08-03 12:40:30
PC001827,01,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,02,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,03,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,04,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,05,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,06,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,07,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,08,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,09,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,10,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,11,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,12,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,13,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,14,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,15,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,16,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,17,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,18,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,19,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,20,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001827,21,하나리움퀸즈파크(대구),대구광역시 달성군 유가읍 테크노북로 164,35.6963984,128.461339,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,01,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,02,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,03,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,04,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,05,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,06,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,07,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,08,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,09,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,10,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001830,11,대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,35.8750238,128.7072924,아이파킹,N,Y,N,2026-08-03 12:40:30
PC001831,01,만촌역 해링턴플레이스(대구),대구광역시 수성구 청호로 490,35.858151114,128.64589513,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001831,02,만촌역 해링턴플레이스(대구),대구광역시 수성구 청호로 490,35.858151114,128.64589513,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001831,03,만촌역 해링턴플레이스(대구),대구광역시 수성구 청호로 490,35.858151114,128.64589513,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001831,04,만촌역 해링턴플레이스(대구),대구광역시 수성구 청호로 490,35.858151114,128.64589513,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001831,05,만촌역 해링턴플레이스(대구),대구광역시 수성구 청호로 490,35.858151114,128.64589513,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001831,06,만촌역 해링턴플레이스(대구),대구광역시 수성구 청호로 490,35.858151114,128.64589513,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001831,07,만촌역 해링턴플레이스(대구),대구광역시 수성구 청호로 490,35.858151114,128.64589513,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001831,08,만촌역 해링턴플레이스(대구),대구광역시 수성구 청호로 490,35.858151114,128.64589513,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001839,01,하담프라자(대구),대구광역시 동구 안심로22길 60-23,35.8629713,128.6945762,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001839,02,하담프라자(대구),대구광역시 동구 안심로22길 60-23,35.8629713,128.6945762,아이파킹 주식회사,N,N,N,2026-08-03 12:40:30
PC001965,01,대구광역시 교육청,대구광역시 수성구 수성로76길 11,35.8583427,128.6146184,아이파킹,N,N,N,2026-08-03 12:40:30
PC001965,02,대구광역시 교육청,대구광역시 수성구 수성로76길 11,35.8583427,128.6146184,아이파킹,N,N,N,2026-08-03 12:40:30
PC001965,03,대구광역시 교육청,대구광역시 수성구 수성로76길 11,35.8583427,128.6146184,아이파킹,N,N,N,2026-08-03 12:40:30
PC001966,01,대구광역시 동부교육지원청,대구광역시 중구 관덕정길 35,35.8642598,128.5915571,아이파킹,N,N,N,2026-08-03 12:40:30
PC001966,02,대구광역시 동부교육지원청,대구광역시 중구 관덕정길 35,35.8642598,128.5915571,아이파킹,N,N,N,2026-08-03 12:40:30
PI000126,01,대구광역시 롯데시네마(대구상인점),대구광역시 달서구 월곡로 247,35.8164454,128.5392735,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000126,02,대구광역시 롯데시네마(대구상인점),대구광역시 달서구 월곡로 247,35.8164454,128.5392735,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000129,01,대구광역시 이마트TR(비산점),대구광역시 서구 팔달로 54,35.8899706,128.5560096,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000129,02,대구광역시 이마트TR(비산점),대구광역시 서구 팔달로 54,35.8899706,128.5560096,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000131,01,대구광역시 이마트(월배점),대구광역시 달서구 진천로 92,35.817184941,128.52359543,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000132,01,대구광역시 이마트(만촌점),대구광역시 수성구 동원로136,35.8711044,128.6371324,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000133,01,대구광역시 이마트(성서점),대구광역시 달서구 이곡동로 24,35.85334,128.5101541,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000235,02,대구시 달성소방서,대구광역시 달성군 현풍면 비슬로 480,35.6824948,128.446948,GS차지비,Y,Y,N,2026-08-03 12:40:30
PI000236,01,대구시 강서소방서,대구광역시 달성군 다사읍 달구벌대로 920,35.8554237,128.4674281,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000237,02,대구시 서부소방서,대구광역시 서구 달서천로 186,35.8818763,128.5543847,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000239,01,대구시 동부소방서,대구광역시 동구 동대구로 507,35.8759858474,128.6252252194,GS차지비,,N,N,2026-08-03 12:40:30
PI000241,01,대구시 북부소방서,대구광역시 북구 칠성남로 112,35.8780019061,128.5923145614,GS차지비,,N,N,2026-08-03 12:40:30
PI000253,01,대구시 대구시설공단,대구광역시 남구 대명로 29,35.838945465,128.5610634152,GS차지비,,N,N,2026-08-03 12:40:30
PI000253,02,대구시 대구시설공단,대구광역시 남구 대명로 29,35.838945465,128.5610634152,GS차지비,,N,N,2026-08-03 12:40:30
PI000645,01,대구시 대구시설공단(신천둔치관리소),대구광역시 수성구 신천동로 272,35.849128439,128.608339778,GS차지비,Y,N,N,2026-08-03 12:40:30
PI000700,01,대구시 중구 캐주얼하우스소노,대구광역시 중구 명륜로 86,35.8606519945,128.593756337,GS차지비,Y,N,N,2026-08-03 12:40:30
PI001681,01,힐스테이트 데시앙 도남4단지아파트,대구광역시 북구 도남중앙로8길 8,35.9507721,128.584678,GS차지비,Y,Y,N,2026-08-03 12:40:30
PI001681,02,힐스테이트 데시앙 도남4단지아파트,대구광역시 북구 도남중앙로8길 8,35.9507721,128.584678,GS차지비,Y,Y,N,2026-08-03 12:40:30
PI019056,01,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,02,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,03,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,04,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,05,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,06,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,07,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,08,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,09,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI019056,10,범물영남타운,대구광역시 수성구 용학로 316,35.8224,128.6424161,GS차지비,N,Y,N,2026-08-03 12:40:30
PI067893,01,두산위브더제니스,대구광역시 수성구 달구벌대로 2435,35.859211420,128.62926245,GS차지비,Y,N,N,2026-08-03 12:40:30
PI067893,02,두산위브더제니스,대구광역시 수성구 달구벌대로 2435,35.859211420,128.62926245,GS차지비,Y,N,N,2026-08-03 12:40:30
PI068147,01,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.62960160,GS차지비,N,Y,N,2026-08-03 12:40:30
PI068147,02,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.62960160,GS차지비,N,Y,N,2026-08-03 12:40:30
PI068147,03,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.62960160,GS차지비,N,Y,N,2026-08-03 12:40:30
PI068147,04,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.62960160,GS차지비,N,Y,N,2026-08-03 12:40:30
PI068147,05,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.62960160,GS차지비,N,Y,N,2026-08-03 12:40:30
PI068147,06,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.62960160,GS차지비,N,Y,N,2026-08-03 12:40:30
PI068147,07,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.62960160,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070275,01,삼성전자디지털센터대구신송현,대구광역시 달서구 구마로 259,35.8377907,128.5563179,GS차지비,Y,N,N,2026-08-03 12:40:30
PI070275,02,삼성전자디지털센터대구신송현,대구광역시 달서구 구마로 259,35.8377907,128.5563179,GS차지비,Y,N,N,2026-08-03 12:40:30
PI070443,01,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,02,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,03,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,04,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,05,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,06,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,07,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,08,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,09,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,10,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,11,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,12,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,13,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,14,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,15,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,16,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,17,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,18,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,19,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,20,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,21,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,22,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,23,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,24,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,25,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,26,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,27,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,28,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,29,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,30,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI070443,31,대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813470331,128.51053289,GS차지비,N,Y,N,2026-08-03 12:40:30
PI121897,03,대구시 달서구 월성센트로파크,"대구광역시 달서구 구마로14남길 55 (월성동, 월성주공4단지)",35.8333,128.532,차지비,N,Y,N,2026-08-03 12:40:30
PI121897,04,대구시 달서구 월성센트로파크,"대구광역시 달서구 구마로14남길 55 (월성동, 월성주공4단지)",35.8333,128.532,차지비,N,Y,N,2026-08-03 12:40:30
PI121974,05,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,06,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,07,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,08,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,09,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,10,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,11,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,12,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,13,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,14,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,15,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI121974,16,대구시 북구 침산코오롱하늘채1차,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동",35.885567898,128.59363873,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122169,02,방촌우방강촌마을아파트,대구광역시 동구 화랑로80길 8 (방촌동     우방강촌마을아파트) 101동~103동 105동~112동,35.876496794,128.66430854,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122169,03,방촌우방강촌마을아파트,대구광역시 동구 화랑로80길 8 (방촌동     우방강촌마을아파트) 101동~103동 105동~112동,35.876496794,128.66430854,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122169,04,방촌우방강촌마을아파트,대구광역시 동구 화랑로80길 8 (방촌동     우방강촌마을아파트) 101동~103동 105동~112동,35.876496794,128.66430854,GS차지비,Y,Y,N,2026-08-03 12:40:30
PI122225,05,케이티북대구빌딩,대구광역시 북구 고성로 141,35.8819,128.582,차지비,Y,N,N,2026-08-03 12:40:30
PI122225,06,케이티북대구빌딩,대구광역시 북구 고성로 141,35.8819,128.582,차지비,Y,N,N,2026-08-03 12:40:30
PI122225,07,케이티북대구빌딩,대구광역시 북구 고성로 141,35.8819,128.582,차지비,Y,Y,N,2026-08-03 12:40:30
PI122225,08,케이티북대구빌딩,대구광역시 북구 고성로 141,35.8819,128.582,차지비,Y,Y,N,2026-08-03 12:40:30
PI122225,09,케이티북대구빌딩,대구광역시 북구 고성로 141,35.8819,128.582,차지비,Y,Y,N,2026-08-03 12:40:30
PI122225,10,케이티북대구빌딩,대구광역시 북구 고성로 141,35.8819,128.582,차지비,Y,Y,N,2026-08-03 12:40:30
PI122336,01,죽곡청아람리슈빌4단지,"대구광역시 달성군 다사읍 대실역남로 35 (죽곡리, 죽곡청아람리슈빌4단지)",35.850034,128.464215,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122336,02,죽곡청아람리슈빌4단지,"대구광역시 달성군 다사읍 대실역남로 35 (죽곡리, 죽곡청아람리슈빌4단지)",35.850034,128.464215,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122336,03,죽곡청아람리슈빌4단지,"대구광역시 달성군 다사읍 대실역남로 35 (죽곡리, 죽곡청아람리슈빌4단지)",35.850034,128.464215,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122336,04,죽곡청아람리슈빌4단지,"대구광역시 달성군 다사읍 대실역남로 35 (죽곡리, 죽곡청아람리슈빌4단지)",35.850034,128.464215,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122356,01,복현우방타운,"대구광역시 북구 공항로 84 (복현동, 복현우방타운)",35.898628,128.624803,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122356,03,복현우방타운,"대구광역시 북구 공항로 84 (복현동, 복현우방타운)",35.898628,128.624803,GS차지비,Y,N,N,2026-08-03 12:40:30
PI122356,04,복현우방타운,"대구광역시 북구 공항로 84 (복현동, 복현우방타운)",35.898628,128.624803,차지비,Y,Y,N,2026-08-03 12:40:30
PI202102,01,시지신화빌라트,"대구광역시 수성구 달구벌대로650길 29 (신매동, 신화빌라트)",35.836000,128.710000,GS차지비,Y,N,N,2026-08-03 12:40:30
PI202102,03,시지신화빌라트,"대구광역시 수성구 달구벌대로650길 29 (신매동, 신화빌라트)",35.836000,128.710000,차지비,Y,Y,N,2026-08-03 12:40:30
PI202109,01,복현건영111동주차장,"대구광역시 북구 검단로 28 (복현동, 복현건영아파트)",35.899925690,128.61619405,GS차지비,Y,N,N,2026-08-03 12:40:30
PI202109,02,복현건영111동주차장,"대구광역시 북구 검단로 28 (복현동, 복현건영아파트)",35.899925690,128.61619405,GS차지비,Y,N,N,2026-08-03 12:40:30
PI202153,01,동촌역태왕아너스르네상스,"대구광역시 동구 동촌로 100 (검사동, 태왕아너스르네상스)",35.886800,128.652000,GS차지비,Y,N,N,2026-08-03 12:40:30
PI202153,02,동촌역태왕아너스르네상스,"대구광역시 동구 동촌로 100 (검사동, 태왕아너스르네상스)",35.886800,128.652000,GS차지비,Y,N,N,2026-08-03 12:40:30
PI202153,06,동촌역태왕아너스르네상스,"대구광역시 동구 동촌로 100 (검사동, 태왕아너스르네상스)",35.886800,128.652000,차지비,Y,Y,N,2026-08-03 12:40:30
PI202153,07,동촌역태왕아너스르네상스,"대구광역시 동구 동촌로 100 (검사동, 태왕아너스르네상스)",35.886800,128.652000,차지비,Y,Y,N,2026-08-03 12:40:30
