statId,statNm,lat,lng,origin_id,origin_label,origin_lat,origin_lng,haversine_km,haversine_eta_min_proxy,tmap_eta_min,tmap_eta_minutes_int,tmap_road_km,tmap_http,tmap_error,fetched_at_kst,eta_source
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:25+09:00,tmap_routes_trafficInfo_Y
KP000238,두류공원 테니스장,35.851282,128.560784,dongdaegu,동대구역 인근,35.8797,128.6284,6.864,13.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:25+09:00,tmap_routes_trafficInfo_Y
KP000239,대구수목원 제3주차장,35.801439,128.5204,dongdaegu,동대구역 인근,35.8797,128.6284,13.058,26.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:25+09:00,tmap_routes_trafficInfo_Y
KP000240,달성종합스포츠파크,35.703927,128.441856,dongdaegu,동대구역 인근,35.8797,128.6284,25.79,51.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:26+09:00,tmap_routes_trafficInfo_Y
KP000241,화원명곡공원,35.79617,128.505142,dongdaegu,동대구역 인근,35.8797,128.6284,14.482,29.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:26+09:00,tmap_routes_trafficInfo_Y
KP000401,대구유통단지 전자관,35.907463,128.607092,dongdaegu,동대구역 인근,35.8797,128.6284,3.635,7.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:27+09:00,tmap_routes_trafficInfo_Y
KP000402,LH대구경북본부,35.808063,128.543686,dongdaegu,동대구역 인근,35.8797,128.6284,11.034,22.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:27+09:00,tmap_routes_trafficInfo_Y
KP002172,이마트 감삼점,35.8455070387,128.5363640405,dongdaegu,동대구역 인근,35.8797,128.6284,9.124,18.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:27+09:00,tmap_routes_trafficInfo_Y
KP002173,홈플러스 남대구점,35.8386903425,128.5698545725,dongdaegu,동대구역 인근,35.8797,128.6284,6.974,13.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:28+09:00,tmap_routes_trafficInfo_Y
KP002174,홈플러스 내당점,35.8603220891,128.5637319974,dongdaegu,동대구역 인근,35.8797,128.6284,6.213,12.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:28+09:00,tmap_routes_trafficInfo_Y
KP002180,홈플러스 상인점,35.818514,128.533451,dongdaegu,동대구역 인근,35.8797,128.6284,10.933,21.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:29+09:00,tmap_routes_trafficInfo_Y
KP002181,가창체육공원,35.7663370177,128.6504433672,dongdaegu,동대구역 인근,35.8797,128.6284,12.761,25.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:29+09:00,tmap_routes_trafficInfo_Y
KP002182,대구공항,35.8998045183,128.6369117035,dongdaegu,동대구역 인근,35.8797,128.6284,2.363,4.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:30+09:00,tmap_routes_trafficInfo_Y
KP002183,대구축협 축산물프라자,35.8748584168,128.676819936,dongdaegu,동대구역 인근,35.8797,128.6284,4.396,8.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:30+09:00,tmap_routes_trafficInfo_Y
KP002184,이마트 반야월점,35.870853759,128.7274335489,dongdaegu,동대구역 인근,35.8797,128.6284,8.977,18.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:31+09:00,tmap_routes_trafficInfo_Y
KP002186,홈플러스 동촌점,35.8861746554,128.6556599676,dongdaegu,동대구역 인근,35.8797,128.6284,2.559,5.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:31+09:00,tmap_routes_trafficInfo_Y
KP002187,경북대학교 학생주차장,35.8890985,128.6143216,dongdaegu,동대구역 인근,35.8797,128.6284,1.643,3.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:32+09:00,tmap_routes_trafficInfo_Y
KP002188,대구오토월드,35.8968092032,128.5735488513,dongdaegu,동대구역 인근,35.8797,128.6284,5.295,10.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:32+09:00,tmap_routes_trafficInfo_Y
KP002189,대백프라자,35.8557152446,128.6063607921,dongdaegu,동대구역 인근,35.8797,128.6284,3.325,6.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:33+09:00,tmap_routes_trafficInfo_Y
KP002190,이마트 칠성점,35.8852264892,128.5897882634,dongdaegu,동대구역 인근,35.8797,128.6284,3.532,7.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:33+09:00,tmap_routes_trafficInfo_Y
KP002192,홈플러스 칠곡점,35.9448492727,128.5559675379,dongdaegu,동대구역 인근,35.8797,128.6284,9.748,19.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:34+09:00,tmap_routes_trafficInfo_Y
KP002514,달성유통센터,35.7992906113,128.4871823276,dongdaegu,동대구역 인근,35.8797,128.6284,15.556,31.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:34+09:00,tmap_routes_trafficInfo_Y
KP003268,대성주유소,35.8816453456,128.5899248515,dongdaegu,동대구역 인근,35.8797,128.6284,3.473,6.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:35+09:00,tmap_routes_trafficInfo_Y
KP003423,유통단지 전자상가,35.90552693166,128.60505991816,dongdaegu,동대구역 인근,35.8797,128.6284,3.559,7.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:35+09:00,tmap_routes_trafficInfo_Y
KP003424,대성하이웨이주유소,35.8675128696,128.6237944801,dongdaegu,동대구역 인근,35.8797,128.6284,1.417,2.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:36+09:00,tmap_routes_trafficInfo_Y
KP003444,대성유니드 주유소,35.8548928444,128.5378203423,dongdaegu,동대구역 인근,35.8797,128.6284,8.616,17.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:36+09:00,tmap_routes_trafficInfo_Y
KP003475,두류공원 초급속 EV충전소,35.851561,128.558186,dongdaegu,동대구역 인근,35.8797,128.6284,7.058,14.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:37+09:00,tmap_routes_trafficInfo_Y
KP003772,학산근린공원삼거리주차장,35.832327247798,128.5385782094,dongdaegu,동대구역 인근,35.8797,128.6284,9.658,19.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:37+09:00,tmap_routes_trafficInfo_Y
KP003774,배실공원주차장,35.861976304081,128.5064988665,dongdaegu,동대구역 인근,35.8797,128.6284,11.159,22.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:38+09:00,tmap_routes_trafficInfo_Y
KP003775,노변공영주차장,35.839198988229,128.6942758244,dongdaegu,동대구역 인근,35.8797,128.6284,7.452,14.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:38+09:00,tmap_routes_trafficInfo_Y
KP003776,양지로공영주차장,35.850942490651,128.5788880599,dongdaegu,동대구역 인근,35.8797,128.6284,5.489,11.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:39+09:00,tmap_routes_trafficInfo_Y
KP003777,HC홈센타홀딩스 주차장,35.898379,128.593377,dongdaegu,동대구역 인근,35.8797,128.6284,3.777,7.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:40+09:00,tmap_routes_trafficInfo_Y
KP003779,한일우호관,35.723358458896,128.6471482016,dongdaegu,동대구역 인근,35.8797,128.6284,17.466,34.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:41+09:00,tmap_routes_trafficInfo_Y
KP003780,달서구노인종합복지관,35.833430625158,128.5417838845,dongdaegu,동대구역 인근,35.8797,128.6284,9.349,18.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:41+09:00,tmap_routes_trafficInfo_Y
KP003782,성당동1공영주차장,35.843083931052,128.5514336717,dongdaegu,동대구역 인근,35.8797,128.6284,8.043,16.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:41+09:00,tmap_routes_trafficInfo_Y
KP003783,송현2동공영주차장,35.832505431318,128.5475093954,dongdaegu,동대구역 인근,35.8797,128.6284,8.982,18.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:42+09:00,tmap_routes_trafficInfo_Y
KP003784,한국농어촌공사 경북지역본부 주차장,35.931128,128.557756,dongdaegu,동대구역 인근,35.8797,128.6284,8.555,17.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:42+09:00,tmap_routes_trafficInfo_Y
KP003786,유통단지 섬유제품관,35.90598,128.609314,dongdaegu,동대구역 인근,35.8797,128.6284,3.39,6.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:43+09:00,tmap_routes_trafficInfo_Y
KP003788,롯데아울렛 이시아폴리스점,35.921649286493,128.637341905,dongdaegu,동대구역 인근,35.8797,128.6284,4.734,9.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:43+09:00,tmap_routes_trafficInfo_Y
KP003789,남부순환도로,35.810166158068,128.6149481507,dongdaegu,동대구역 인근,35.8797,128.6284,7.826,15.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:44+09:00,tmap_routes_trafficInfo_Y
KP003790,칠곡홈플러스(추가분),35.944876238423,128.5560423157,dongdaegu,동대구역 인근,35.8797,128.6284,9.746,19.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:44+09:00,tmap_routes_trafficInfo_Y
KP004005,대구서부경찰서,35.871816522959,128.5584402695,dongdaegu,동대구역 인근,35.8797,128.6284,6.364,12.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:45+09:00,tmap_routes_trafficInfo_Y
KP004412,산업용재관,35.903274,128.60575,dongdaegu,동대구역 인근,35.8797,128.6284,3.322,6.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:45+09:00,tmap_routes_trafficInfo_Y
KP004413,한국생산기술연구소(달성),35.69157,128.47115,dongdaegu,동대구역 인근,35.8797,128.6284,25.275,50.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:46+09:00,tmap_routes_trafficInfo_Y
KP004416,달서시장 공영주차장,35.84086,128.54375,dongdaegu,동대구역 인근,35.8797,128.6284,8.766,17.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:46+09:00,tmap_routes_trafficInfo_Y
KP004433,한국폴리텍대학 달성캠퍼스,35.72241,128.45463,dongdaegu,동대구역 인근,35.8797,128.6284,23.484,47.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:48+09:00,tmap_routes_trafficInfo_Y
KP004512,군위군농업기술센터,36.181756013,128.59287946,dongdaegu,동대구역 인근,35.8797,128.6284,33.739,67.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:48+09:00,tmap_routes_trafficInfo_Y
KP004798,대구보호관찰소,35.888347587,128.63765895,dongdaegu,동대구역 인근,35.8797,128.6284,1.273,2.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:49+09:00,tmap_routes_trafficInfo_Y
KP004800,대구경북과학기술원,35.704463971,128.45836771,dongdaegu,동대구역 인근,35.8797,128.6284,24.797,49.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:49+09:00,tmap_routes_trafficInfo_Y
KP004804,효성파머스마켓 칠곡점,35.941601832,128.5694421,dongdaegu,동대구역 인근,35.8797,128.6284,8.693,17.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:50+09:00,tmap_routes_trafficInfo_Y
KP004805,대구복합스포츠타운,35.88297688,128.58804465,dongdaegu,동대구역 인근,35.8797,128.6284,3.654,7.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:50+09:00,tmap_routes_trafficInfo_Y
KP004806,강북실버타운,35.942574829,128.55041603,dongdaegu,동대구역 인근,35.8797,128.6284,9.91,19.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:50+09:00,tmap_routes_trafficInfo_Y
KP004851,계명대학교 성서캠퍼스(동영관),35.8532412,128.484469,dongdaegu,동대구역 인근,35.8797,128.6284,13.299,26.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:51+09:00,tmap_routes_trafficInfo_Y
KP004852,계명대학교 성서캠퍼스(공학관),35.857331,128.4906876,dongdaegu,동대구역 인근,35.8797,128.6284,12.656,25.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:51+09:00,tmap_routes_trafficInfo_Y
KP004856,대구교도소,35.891008959,128.42475082,dongdaegu,동대구역 인근,35.8797,128.6284,18.39,36.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:52+09:00,tmap_routes_trafficInfo_Y
KP004857,계명대학교 대명캠퍼스,35.85552072,128.5793718,dongdaegu,동대구역 인근,35.8797,128.6284,5.172,10.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:54+09:00,tmap_routes_trafficInfo_Y
KP004863,중구보건소,35.877879698,128.58331865,dongdaegu,동대구역 인근,35.8797,128.6284,4.067,8.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:54+09:00,tmap_routes_trafficInfo_Y
KP004864,대구축산물프라자 침산점,35.8888,128.585,dongdaegu,동대구역 인근,35.8797,128.6284,4.039,8.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:55+09:00,tmap_routes_trafficInfo_Y
KP005260,비슬산 유스호스텔,35.6922,128.5059,dongdaegu,동대구역 인근,35.8797,128.6284,23.596,47.2,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:55+09:00,tmap_routes_trafficInfo_Y
KP005266,중구 청라국민체육센터 지상,35.8572,128.6027,dongdaegu,동대구역 인근,35.8797,128.6284,3.409,6.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:55+09:00,tmap_routes_trafficInfo_Y
KP005267,중구 청라국민체육센터 지하,35.8571,128.6031,dongdaegu,동대구역 인근,35.8797,128.6284,3.393,6.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:56+09:00,tmap_routes_trafficInfo_Y
KP005271,대구경북건설지사,35.8726,128.6012,dongdaegu,동대구역 인근,35.8797,128.6284,2.575,5.1,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:56+09:00,tmap_routes_trafficInfo_Y
KP005311,현풍휴게소(대구방면),35.7018,128.4381,dongdaegu,동대구역 인근,35.8797,128.6284,26.19,52.4,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:57+09:00,tmap_routes_trafficInfo_Y
KP005312,현풍휴게소(창원방면),35.7017,128.4353,dongdaegu,동대구역 인근,35.8797,128.6284,26.365,52.7,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:57+09:00,tmap_routes_trafficInfo_Y
KP005376,군위한전 전기차충전소 급속 100kw,36.2382,128.5663,dongdaegu,동대구역 인근,35.8797,128.6284,40.252,80.5,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:58+09:00,tmap_routes_trafficInfo_Y
KP005545,한국산업인력공단,35.8361,128.5065,dongdaegu,동대구역 인근,35.8797,128.6284,12.008,24.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:58+09:00,tmap_routes_trafficInfo_Y
KP005644,동대구지사(공용),35.87,128.64,dongdaegu,동대구역 인근,35.8797,128.6284,1.502,3.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:59+09:00,tmap_routes_trafficInfo_Y
KP005723,한전달성전력지사,35.8100532,128.5104903,dongdaegu,동대구역 인근,35.8797,128.6284,13.15,26.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:33:59+09:00,tmap_routes_trafficInfo_Y
KP005769,성서용산시장공영주차장,35.85612,128.5218,dongdaegu,동대구역 인근,35.8797,128.6284,9.957,19.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:34:00+09:00,tmap_routes_trafficInfo_Y
KP005822,(전주거치형)비슬로길 노상주차장,35.7277,128.4349,dongdaegu,동대구역 인근,35.8797,128.6284,24.294,48.6,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:34:01+09:00,tmap_routes_trafficInfo_Y
KP005831,(전주거치형)논공중앙로34길노상주차장,35.7287,128.454,dongdaegu,동대구역 인근,35.8797,128.6284,23.006,46.0,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:34:01+09:00,tmap_routes_trafficInfo_Y
KP005832,(전주거치형)논공중앙로 노상주차장,35.7278,128.4492,dongdaegu,동대구역 인근,35.8797,128.6284,23.376,46.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:34:02+09:00,tmap_routes_trafficInfo_Y
KP005833,(전주거치형)논공로15길 노상주차장,35.7278,128.4409,dongdaegu,동대구역 인근,35.8797,128.6284,23.9,47.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:34:02+09:00,tmap_routes_trafficInfo_Y
KP005834,(전주거치형)금강로16길 노상주차장,35.77588,128.43209,dongdaegu,동대구역 인근,35.8797,128.6284,21.13,42.3,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:34:03+09:00,tmap_routes_trafficInfo_Y
KP005872,세천로 1길 공영주차장,35.8761,128.4632,dongdaegu,동대구역 인근,35.8797,128.6284,14.89,29.8,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:34:04+09:00,tmap_routes_trafficInfo_Y
KP005873,비산동 노상주차장,35.88489,128.5682,dongdaegu,동대구역 인근,35.8797,128.6284,5.454,10.9,,,,429,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-07T16:34:04+09:00,tmap_routes_trafficInfo_Y
