collected_at,occ_mean,occ_median,lots,만차(점유 90%초과),보통(점유 70%미만),여유(점유 50%미만),혼잡(점유 90%미만)
2026-07-25 10:50:10,50.26361904761905,50.69,106,13.333333333333334,21.904761904761905,47.61904761904761,17.142857142857142
2026-07-25 11:00:02,51.11038095238095,53.42,106,14.285714285714285,26.666666666666668,43.80952380952381,15.238095238095239
2026-07-25 11:10:02,51.41085714285715,55.64,106,15.238095238095239,27.61904761904762,41.904761904761905,15.238095238095239
2026-07-25 11:20:11,52.27438095238096,56.55,106,15.238095238095239,26.666666666666668,41.904761904761905,16.19047619047619
2026-07-25 11:30:02,52.544,57.41,106,15.238095238095239,24.761904761904763,42.857142857142854,17.142857142857142
2026-07-25 11:40:12,52.88819047619048,56.55,106,16.19047619047619,22.857142857142858,43.80952380952381,17.142857142857142
2026-07-25 11:50:10,53.353047619047615,58.57,106,17.142857142857142,20.952380952380953,43.80952380952381,18.095238095238095
2026-07-25 12:00:03,53.435428571428574,58.06,106,16.19047619047619,21.904761904761905,42.857142857142854,19.047619047619047
2026-07-25 12:10:12,53.167523809523814,55.71,106,18.095238095238095,22.857142857142858,43.80952380952381,15.238095238095239
2026-07-25 12:20:12,53.45342857142857,56.25,106,18.095238095238095,25.71428571428571,42.857142857142854,13.333333333333334
2026-07-25 12:30:03,53.92819047619048,56.67,106,20.0,19.047619047619047,45.714285714285715,15.238095238095239
2026-07-25 12:40:02,53.42295238095238,55.91,106,20.0,18.095238095238095,47.61904761904761,14.285714285714285
2026-07-25 12:50:02,53.509238095238096,55.38,106,18.095238095238095,17.142857142857142,46.666666666666664,18.095238095238095
2026-07-25 13:00:03,53.16923809523809,55.06,106,18.095238095238095,18.095238095238095,46.666666666666664,17.142857142857142
2026-07-25 13:10:02,52.90571428571429,54.48,106,18.095238095238095,20.0,47.61904761904761,14.285714285714285
2026-07-25 13:20:10,53.16571428571428,53.16,106,16.19047619047619,19.047619047619047,47.61904761904761,17.142857142857142
2026-07-25 13:30:11,53.514761904761905,53.76,106,19.047619047619047,18.095238095238095,46.666666666666664,16.19047619047619
2026-07-25 13:40:03,53.07961904761905,51.43,106,19.047619047619047,15.238095238095239,49.523809523809526,16.19047619047619
2026-07-25 13:50:20,52.983619047619044,51.9,106,20.0,17.142857142857142,48.57142857142857,14.285714285714285
2026-07-25 14:00:02,53.100857142857144,53.1,106,20.0,20.0,46.666666666666664,13.333333333333334
