statId,statNm,lat,lng,origin_id,origin_label,origin_lat,origin_lng,haversine_km,haversine_eta_min_proxy,tmap_eta_min,tmap_eta_minutes_int,tmap_road_km,tmap_http,tmap_error,fetched_at_kst,eta_source,eta_is_proxy,calibration_ratio
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
EZ002308,㈜밴앤포스,35.8685195,128.6174938,dongdaegu,동대구역 인근,35.8797,128.6284,1.585,3.2,9.6,10,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,3.0145
EZ100115,전자상가 (급속),35.9058626,128.6059631,dongdaegu,동대구역 인근,35.8797,128.6284,3.542,7.1,15.5,16,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
EZ100174,대구 오아시스 사우나 휘트니스,35.8426285,128.5985979,dongdaegu,동대구역 인근,35.8797,128.6284,4.92,9.8,18.7,19,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
EZ100304,동부자동차,35.8664635,128.6948756,dongdaegu,동대구역 인근,35.8797,128.6284,6.168,12.3,18.2,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
EZ100310,메인빌,35.925797,128.5425809,dongdaegu,동대구역 인근,35.8797,128.6284,9.275,18.5,35.9,36,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
EZ100674,서광종합건설,35.8553271,128.5598353,dongdaegu,동대구역 인근,35.8797,128.6284,6.747,13.5,19.9,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
EZ100683,제형면옥(범어점),35.8663353,128.6300263,dongdaegu,동대구역 인근,35.8797,128.6284,1.493,3.0,9.0,9,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,3.0145
EZ100687,1997빠리바닷가재,35.8258479,128.6188619,dongdaegu,동대구역 인근,35.8797,128.6284,6.049,12.1,17.8,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
EZ100688,김재동서민갈비,35.8306753,128.61731,dongdaegu,동대구역 인근,35.8797,128.6284,5.542,11.1,21.1,21,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
EZ100702,비에스타워,35.889462,128.5699595,dongdaegu,동대구역 인근,35.8797,128.6284,5.376,10.8,20.5,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
EZ100733,급속 대구종합유통단지섬유제품관사,35.906259,128.6096131,dongdaegu,동대구역 인근,35.8797,128.6284,3.404,6.8,14.8,15,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
EZ100749,급속 대구유통단지 전자관 12,35.9070835,128.6062603,dongdaegu,동대구역 인근,35.8797,128.6284,3.64,7.3,15.9,16,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
EZ100900,제형면옥본점,35.839067,128.6171352,dongdaegu,동대구역 인근,35.8797,128.6284,4.631,9.3,17.6,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
EZ200002,리버사이드모텔,35.8281099,128.6087667,dongdaegu,동대구역 인근,35.8797,128.6284,6.003,12.0,17.7,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
EZ200042,(주)그린식품,35.899520504806,128.5463924077,dongdaegu,동대구역 인근,35.8797,128.6284,7.709,15.4,22.7,23,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
EZ200046,주식회사 티스,35.888370128944,128.5723971271,dongdaegu,동대구역 인근,35.8797,128.6284,5.137,10.3,19.6,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
EZ200104,마이더스 호텔,35.943780136879,128.555489893,dongdaegu,동대구역 인근,35.8797,128.6284,9.689,19.4,37.5,38,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
EZ250001,EVZ 동성로 스파크,35.868649,128.598702,dongdaegu,동대구역 인근,35.8797,128.6284,2.945,5.9,12.8,13,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
EZ300474,대구 동성로 스파크,35.8687083,128.5987415,dongdaegu,동대구역 인근,35.8797,128.6284,2.939,5.9,12.8,13,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
EZ500005,급속 대구유통단지 전자관 34,35.907191,128.6069935,dongdaegu,동대구역 인근,35.8797,128.6284,3.614,7.2,15.8,16,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
GS000031,강촌주유소,35.875501,128.676504,dongdaegu,동대구역 인근,35.8797,128.6284,4.359,8.7,16.6,17,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
GS000055,구암주유소,35.940484,128.57027,dongdaegu,동대구역 인근,35.8797,128.6284,8.549,17.1,33.1,33,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
GS000058,황금캐슬주유소,35.838843,128.626967,dongdaegu,동대구역 인근,35.8797,128.6284,4.545,9.1,17.3,17,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
GS000144,금호강주유소(SJ),35.9003374,128.6295996,dongdaegu,동대구역 인근,35.8797,128.6284,2.297,4.6,10.0,10,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
GS000145,조광주유소,35.8730625,128.4719375,dongdaegu,동대구역 인근,35.8797,128.6284,14.116,28.2,54.7,55,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HD000070,대구 서부 오토스퀘어 E-pit,35.8520778,128.5413128,dongdaegu,동대구역 인근,35.8797,128.6284,8.427,16.9,32.7,33,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE000428,한국에너지공단 대구경북지역본부,35.834649,128.487723,dongdaegu,동대구역 인근,35.8797,128.6284,13.632,27.3,52.8,53,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE000883,코스트코 대구혁신도시점,35.876931,128.730692,dongdaegu,동대구역 인근,35.8797,128.6284,9.221,18.4,35.7,36,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE001033,기아자동차 대구서비스센터,35.891082,128.555788,dongdaegu,동대구역 인근,35.8797,128.6284,6.663,13.3,19.6,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
HE001131,코스트코 대구점,35.9063,128.6181,dongdaegu,동대구역 인근,35.8797,128.6284,3.1,6.2,13.5,14,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HE192131,수성하이츠,35.86091,128.613521,dongdaegu,동대구역 인근,35.8797,128.6284,2.483,5.0,10.8,11,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HE192214,갓바위치매센터,35.961988,128.715767,dongdaegu,동대구역 인근,35.8797,128.6284,12.067,24.1,46.8,47,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE230023,KT공중전화부스 조영빌딩 (홀마트 앞),35.7290552,128.4458435,dongdaegu,동대구역 인근,35.8797,128.6284,23.487,47.0,91.0,91,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE230028,KT공중전화부스 원평치안센터앞,35.8793917,128.5618302,dongdaegu,동대구역 인근,35.8797,128.6284,5.998,12.0,22.8,23,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
HE230047,현대 블루핸즈 서군위현대서비스,36.2256326,128.5656735,dongdaegu,동대구역 인근,35.8797,128.6284,38.877,77.8,150.6,151,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240058,카펙발레오 본사,35.8455083,128.4851233,dongdaegu,동대구역 인근,35.8797,128.6284,13.46,26.9,52.2,52,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240187,기아자동차 대구서비스센터,35.8911642,128.55582931,dongdaegu,동대구역 인근,35.8797,128.6284,6.661,13.3,19.6,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
HE240281,대구경북과학기술원,35.705637757,128.45501068,dongdaegu,동대구역 인근,35.8797,128.6284,24.883,49.8,96.4,96,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240346,한국에너지공단 대구경북지역본부,35.834632567,128.48790425,dongdaegu,동대구역 인근,35.8797,128.6284,13.617,27.2,52.8,53,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240381,대구경북과학기술원 R3동,35.705404362,128.455874,dongdaegu,동대구역 인근,35.8797,128.6284,24.855,49.7,96.3,96,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240382,대구경북과학기술원 R4동,35.704973174,128.45799305,dongdaegu,동대구역 인근,35.8797,128.6284,24.773,49.5,96.0,96,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240383,대구경북과학기술원 H204동,35.703121301,128.46151694,dongdaegu,동대구역 인근,35.8797,128.6284,24.74,49.5,95.9,96,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240384,대구경북과학기술원 H301동,35.702682023,128.4622547,dongdaegu,동대구역 인근,35.8797,128.6284,24.739,49.5,95.9,96,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240385,대구경북과학기술원 H401동,35.702469837,128.46154648,dongdaegu,동대구역 인근,35.8797,128.6284,24.796,49.6,96.1,96,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240386,대구경북과학기술원 H403동,35.703031962,128.46108166,dongdaegu,동대구역 인근,35.8797,128.6284,24.772,49.5,96.0,96,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240485,상록아파트/상록아이투빌아파트,35.8651768,128.721814,dongdaegu,동대구역 인근,35.8797,128.6284,8.57,17.1,33.2,33,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HE240512,코스트코 대구혁신도시점,35.877010997,128.73075382,dongdaegu,동대구역 인근,35.8797,128.6284,9.227,18.5,35.8,36,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HM000121,아주운수_대구,35.894982,128.643791,dongdaegu,동대구역 인근,35.8797,128.6284,2.193,4.4,9.6,10,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HM000698,칼레이트CC (군위컨트리클럽),36.21467677,128.52769583,dongdaegu,동대구역 인근,35.8797,128.6284,38.332,76.7,148.5,148,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HM000722,정부대구지방합동청사,35.8044168,128.5167632,dongdaegu,동대구역 인근,35.8797,128.6284,13.089,26.2,50.7,51,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HM001574,청운신협,35.867052967,128.6186042,dongdaegu,동대구역 인근,35.8797,128.6284,1.66,3.3,10.0,10,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,3.0145
HM710014,_KT&G 코스모대구사업소,35.8386299,128.5711945,dongdaegu,동대구역 인근,35.8797,128.6284,6.887,13.8,20.3,20,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
HM710062,한국교직원공제회 대구회관,35.860036912,128.62717815,dongdaegu,동대구역 인근,35.8797,128.6284,2.189,4.4,9.5,10,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HM710064,_메리츠화재 대구지점,35.871003909,128.59207607,dongdaegu,동대구역 인근,35.8797,128.6284,3.413,6.8,14.9,15,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HM710121,펙스코 패션디자인 개발지원센터,35.9061797,128.6117418,dongdaegu,동대구역 인근,35.8797,128.6284,3.305,6.6,14.4,14,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HU530001,웨스트애비뉴,35.691991452,128.45408828,dongdaegu,동대구역 인근,35.8797,128.6284,26.132,52.3,101.3,101,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HW000381,대구 노변중학교,35.8380627,128.6943658,dongdaegu,동대구역 인근,35.8797,128.6284,7.535,15.1,22.2,22,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
HW000396,대구 송현여자고등학교,35.8313498,128.5464965,dongdaegu,동대구역 인근,35.8797,128.6284,9.132,18.3,35.4,35,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HW000397,대구 오성고등학교,35.8533109,128.6447415,dongdaegu,동대구역 인근,35.8797,128.6284,3.283,6.6,14.3,14,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HW000407,대구 체육고등학교,35.9584878,128.558074,dongdaegu,동대구역 인근,35.8797,128.6284,10.81,21.6,41.9,42,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HW000466,대구 포산초등학교 지상주차장,35.6949388,128.45286,dongdaegu,동대구역 인근,35.8797,128.6284,25.938,51.9,100.5,100,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HW000467,대구 유가초등학교 지상주차장,35.6922874,128.4675209,dongdaegu,동대구역 인근,35.8797,128.6284,25.394,50.8,98.4,98,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HW000477,대구 대봉초등학교,35.8740084,128.5935501,dongdaegu,동대구역 인근,35.8797,128.6284,3.203,6.4,14.0,14,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HW000488,대구 매천중학교,35.910391,128.5472727,dongdaegu,동대구역 인근,35.8797,128.6284,8.065,16.1,31.3,31,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HW000492,대구 조일고등학교 지상주차장,35.882185,128.694455,dongdaegu,동대구역 인근,35.8797,128.6284,5.958,11.9,22.7,23,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
HW000494,대구 연경초등학교 지상주차장,35.9457348,128.616056,dongdaegu,동대구역 인근,35.8797,128.6284,7.426,14.9,21.9,22,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
HW000497,대구 경북공업고등학교 지상주차장,35.8578214,128.5832953,dongdaegu,동대구역 인근,35.8797,128.6284,4.737,9.5,18.0,18,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.904
HW000499,대구 함지고등학교,35.9279763,128.5602625,dongdaegu,동대구역 인근,35.8797,128.6284,8.153,16.3,31.6,32,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
HW000501,대구 정화여자고등학교 지상주차장,35.8506924,128.6412962,dongdaegu,동대구역 인근,35.8797,128.6284,3.428,6.9,15.0,15,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HW000508,대구과학기술고등학교,35.857327,128.5483665,dongdaegu,동대구역 인근,35.8797,128.6284,7.629,15.3,22.5,22,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.474
HW000553,대구일중학교,35.887022,128.5852206,dongdaegu,동대구역 인근,35.8797,128.6284,3.974,7.9,17.3,17,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,2.181
HW000610,대구 계성고등학교,35.8711121,128.5285105,dongdaegu,동대구역 인근,35.8797,128.6284,9.051,18.1,35.1,35,,429.0,"{
  ""error"": {
    ""id"": ""429"",
    ""category"": ""gw"",
    ""code"": ""QUOTA_EXCEEDED"",
    ""message"": ""Limit Exceeded""
  }
}",2026-08-06T14:54:30+09:00,haversine_x_band_calibration,True,1.9375
