pkltId,pkltNm,lat,lng,roadNmAddr,lotnoAddr,유료무료,요금수준,일반1시간요금,일반1일요금,결제수단,collected_at
154-1-000153,북구청1,35.886513,128.582432,,대구광역시 북구 원대로110,유료,일반주차장,,7000.0,신용카드,2026-08-03 12:10:21
154-1-000154,북구청2,35.887669,128.582525,,대구광역시 북구 원대로101,유료,일반주차장,,7000.0,신용카드,2026-08-03 12:10:21
154-1-000155,산격대우아파트상가북측,35.899401,128.612307,,대구광역시 북구 산격동 500-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000156,산격로13길(1),35.897353,128.601355,,대구광역시 북구 산격동 1185-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000157,산격로19길,35.899639,128.60581,,대구광역시 북구 산격동 1213-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000158,산격로1길,35.89166,128.60283,,대구광역시 북구 산격동 1449-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000159,산격로9길(1),35.894932,128.603874,,대구광역시 북구 산격동 1437-99,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000160,산격로9길(2),35.893448,128.602799,,대구광역시 북구 산격동 1449-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000161,산격보성아파트북측,35.900545,128.613422,,대구광역시 북구 산격동 500-138,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000162,새마을어린이공원주변,35.929465,128.551446,,대구광역시 북구 태전동 1027,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000163,샛별공원서측,35.927581,128.54974,,대구광역시 북구 태전동 1045,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000164,서변대교아래,35.908268,128.585491,,대구광역시 북구 서변동 1434-6,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000165,성북로13길,35.892416,128.590475,,대구광역시 북구 침산동 335,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000166,성북로5길,35.89468,128.5878,,대구광역시 북구 침산동 1663-88,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000167,성북로9길,35.892762,128.587947,,대구광역시 북구 침산동 339-11,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000168,송암타운남측,35.942255,128.548073,,대구광역시 북구 읍내동 1311,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000169,칠성시장고가도로밑,35.882566,128.601101,,대구광역시 북구 칠성동2가 400-21,유료,일반주차장,,4000.0,현금,2026-08-03 12:10:21
154-1-000170,신천교고가도로밑,35.875449,128.607428,,대구광역시 북구 칠성동1가 276-8,유료,일반주차장,,7000.0,현금,2026-08-03 12:10:21
154-1-000171,신천동로146길,35.884102,128.602991,,대구광역시 북구 대현동 420-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000172,신천동로148길(1),35.885132,128.603147,,대구광역시 북구 대현동 481-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000173,신천동로148길(2),35.884585,128.603101,,대구광역시 북구 대현동 481-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000176,어울아트센터동측,35.935547,128.548147,,대구광역시 북구 관음동 1401,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000177,연암공원로(1),35.896915,128.600288,,대구광역시 북구 산격동 1514-11,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000178,연암공원로(2),35.895052,128.598792,,대구광역시 북구 산격동 1153-11,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000179,연암공원로(3),35.892808,128.596954,,대구광역시 북구 산격동 1133-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000180,연암공원로10길,35.89436,128.602103,,대구광역시 북구 산격동 1436-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000182,연암공원로14길(2),35.89651,128.600713,,대구광역시 북구 산격동 1163-25,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000185,연암공원로28길,35.898839,128.605883,,대구광역시 북구 산격동 1215-26,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000186,연암공원로32길,35.898236,128.605843,,대구광역시 북구 산격동 1494-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000187,연암로,35.897276,128.595301,,대구광역시 북구 산격동 750-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000188,연암로31길,35.8979,128.59514,,대구광역시 북구 산격동 805-17,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000189,영진고 주변,35.894321,128.622954,,대구광역시 북구 복현동 218,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000190,영진전문대 정보관남측,35.895131,128.621223,,대구광역시 북구 복현동 320-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000191,노원네거리 북편,35.900797,128.5791,,대구광역시 북구 노원동3가 1199-15,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000195,오봉로10길,35.891128,128.577717,,대구광역시 북구 노원동1가 59,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000196,오봉로18길,35.894748,128.580906,,대구광역시 북구 침산동 1208,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000197,오봉로1길(1),35.889098,128.573766,,대구광역시 북구 노원동2가 309-14,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000198,오봉로22길,35.896683,128.581928,,대구광역시 북구 침산동 1208,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000199,오봉로2길,35.888744,128.57704,,대구광역시 북구 노원동1가 201-7,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000200,오봉로36길,35.903268,128.580563,,대구광역시 북구 침산동 988-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000201,오봉로3길,35.890164,128.574138,,대구광역시 북구 노원동2가 295-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000202,오봉로7길(1),35.891452,128.574446,,대구광역시 북구 노원동2가 252-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000203,오봉로7길(2),35.892147,128.571321,,대구광역시 북구 노원동2가 166-11,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000204,오봉로7길(3),35.891655,128.573536,,대구광역시 북구 노원동2가 189-6,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000205,옥산로,35.88391,128.587166,,대구광역시 북구 고성동3가 88-5,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000206,옥산로17길,35.888692,128.586386,,대구광역시 북구 침산동 430-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000207,옥산로3길,35.887635,128.578693,,대구광역시 북구 노원동1가 208-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000208,옥산로5길(1),35.888314,128.58002,,대구광역시 북구 노원동1가 19-5,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000209,옥산로5길(2),35.886803,128.57979,,대구광역시 북구 노원동1가 533,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000210,옥산로7길(1),35.888292,128.5807,,대구광역시 북구 노원동1가 10-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000211,옥산로7길(2),35.886576,128.580264,,대구광역시 북구 노원동1가 529,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000212,옥산로9길(1),35.886815,128.581666,,대구광역시 북구 노원동1가 17-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000213,옥산로9길(2),35.888118,128.581516,,대구광역시 북구 노원동1가 529,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000214,원대로19길,35.886336,128.580439,,대구광역시 북구 노원동1가 529,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000215,원대로21길,35.887154,128.581305,,대구광역시 북구 노원동1가 529,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000216,원대로23길,35.88782,128.580615,,대구광역시 북구 노원동1가 16-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000217,원대로25길,35.888331,128.580187,,대구광역시 북구 노원동1가 19-8,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000218,유통단지로21길,35.909255,128.610903,,대구광역시 북구 산격동 1606,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000219,유통단지로3길,35.909076,128.604485,,대구광역시 북구 산격동 1477-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000220,조야로(1),35.911437,128.577026,,대구광역시 북구 조야동 253-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000221,조야로(2),35.910295,128.576522,,대구광역시 북구 조야동 253-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000222,중앙대로105길,35.880532,128.594391,,대구광역시 북구 칠성동2가 355-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000223,중앙대로118길,35.883036,128.599145,,대구광역시 북구 침산동 104-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000224,칠곡가톨릭피부과북측,35.935662,128.55028,,대구광역시 북구 읍내동 1344,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000225,칠곡목련아파트서측,35.937151,128.55006,,대구광역시 북구 읍내동 1339,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000226,칠곡서한맨션주변,35.934831,128.545716,,대구광역시 북구 관음동 1373,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000227,칠곡중앙대로(1),35.942476,128.550809,,대구광역시 북구 읍내동 944-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000228,칠곡중앙대로105길,35.943238,128.548002,,대구광역시 북구 읍내동 1307,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000229,칠곡중앙대로54길,35.92369,128.548441,,대구광역시 북구 태전동 423-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000230,칠곡중앙대로69길,35.927126,128.546342,,대구광역시 북구 태전동 974,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000231,칠곡현대아파트남측서측,35.93118,128.549136,,대구광역시 북구 태전동 997,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000232,칠성남로(1),35.880025,128.581721,,대구광역시 북구 고성동2가 130-19,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000233,칠성꽃시장앞,35.877206,128.597867,,대구광역시 북구 칠성동2가 675-5,유료,일반주차장,,7000.0,현금,2026-08-03 12:10:21
154-1-000234,칠성농협앞,35.876424,128.602565,,대구광역시 북구 칠성동1가 171-12,유료,일반주차장,1800.0,,현금,2026-08-03 12:10:21
154-1-000235,칠성남로16길(1),35.876833,128.593097,,대구광역시 북구 칠성동2가 302-93,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000236,칠성남로16길(2),35.87711,128.591508,,대구광역시 북구 칠성동2가 302-93,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000237,칠성남로16길(3),35.877257,128.590039,,대구광역시 북구 칠성동2가 302-93,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000238,칠성남로16길(4),35.878038,128.588722,,대구광역시 북구 칠성동2가 236-62,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000239,칠성남로24길,35.877255,128.592337,,대구광역시 북구 칠성동2가 302-93,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000240,칠성남로26길,35.877293,128.593547,,대구광역시 북구 칠성동2가 302-34,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000241,칠성남로30길,35.876114,128.599854,,대구광역시 북구 칠성동2가 302-114,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000242,칠성남로31길,35.877499,128.598767,,대구광역시 북구 칠성동2가 431-11,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000243,칠성남로35길,35.878269,128.600345,,대구광역시 북구 칠성동2가 409-114,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000244,칠성남로37길,35.877248,128.599912,,대구광역시 북구 칠성동2가 541-25,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000245,칠성로17길(1),35.881808,128.597312,,대구광역시 북구 칠성동2가 661,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000246,칠성로17길(2),35.880827,128.597682,,대구광역시 북구 칠성동2가 661,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000247,칠성로17길(3),35.87969,128.598217,,대구광역시 북구 칠성동2가 661,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000248,칠성시장광로,35.879936,128.601969,,대구광역시 북구 칠성동2가 659,유료,일반주차장,1800.0,,현금,2026-08-03 12:10:21
154-1-000249,칠성시장북편,35.876946,128.603663,,대구광역시 북구 칠성동2가 279-1,유료,일반주차장,1800.0,,현금,2026-08-03 12:10:21
154-1-000250,칠성시장남편,35.875632,128.604604,,대구광역시 북구 칠성동1가 279-1,유료,일반주차장,1800.0,,현금,2026-08-03 12:10:21
154-1-000251,침산2차동아무지개아파트동측,35.886516,128.591273,,대구광역시 북구 침산동 242-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000252,침산남로(1),35.888504,128.577115,,대구광역시 북구 노원동1가 202,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000253,침산남로(2),35.888718,128.578888,,대구광역시 북구 노원동1가 185-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000254,침산남로39길,35.887713,128.59713,,대구광역시 북구 침산동 118-13,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000255,침산남로9길,35.893596,128.583024,,대구광역시 북구 침산동 1381-58,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000256,침산로(1),35.901927,128.588697,,대구광역시 북구 침산동 764,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000257,침산로(2),35.898145,128.589028,,대구광역시 북구 침산동 646-7,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000258,침산로(3),35.893065,128.589835,,대구광역시 북구 침산동 543-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000259,침산로40길,35.893898,128.590243,,대구광역시 북구 침산동 543-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000260,침산로41길,35.894073,128.588814,,대구광역시 북구 침산동 550-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000261,침산로42길,35.895164,128.590133,,대구광역시 북구 침산동 1024-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000262,침산로46길,35.89598,128.590255,,대구광역시 북구 침산동 592-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000263,침산로48길,35.897192,128.590213,,대구광역시 북구 침산동 616-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000264,태암남로1길,35.926432,128.548563,,대구광역시 북구 태전동 1055-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000265,태암로(1),35.928543,128.550037,,대구광역시 북구 태전동 1030,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000266,태암로(2),35.927983,128.555177,,대구광역시 북구 구암동 714,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000267,태암로1길,35.929747,128.548548,,대구광역시 북구 태전동 1004,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000268,태암로2길,35.927058,128.548135,,대구광역시 북구 태전동 1050,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000269,태암로3길,35.929757,128.549965,,대구광역시 북구 태전동 1011,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000270,태암로4길,35.928094,128.549248,,대구광역시 북구 태전동 1038,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000271,태암로5길,35.929056,128.550333,,대구광역시 북구 태전동 1017,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000272,태암로6길,35.926819,128.549363,,대구광역시 북구 태전동 1059-8,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000273,태전근린공원동측,35.93181,128.547654,,대구광역시 북구 태전동 939,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000274,태전로3길,35.921746,128.544523,,대구광역시 북구 태전동 165-6,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000275,태평보성아파트남측,35.884278,128.582591,,대구광역시 북구 고성동3가 80,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000276,팔거천서로,35.926683,128.550373,,대구광역시 북구 태전동 1075,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000277,팔거천서로35길,35.939494,128.554902,,대구광역시 북구 읍내동 1348,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000278,팔달로17길,35.891195,128.559859,,대구광역시 북구 노원동3가 661-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000279,팔달로1길,35.895037,128.556514,,대구광역시 북구 노원동3가 1171-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000280,팔달로41길(1),35.891504,128.573993,,대구광역시 북구 노원동2가 252-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000281,팔달로41길(2),35.889437,128.573343,,대구광역시 북구 노원동2가 293-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000282,팔달로41길(3),35.893635,128.5747,,대구광역시 북구 노원동2가 95-9,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000283,팔달로7길,35.892192,128.559276,,대구광역시 북구 노원동3가 627-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000284,팔달북로(1),35.893357,128.555647,,대구광역시 북구 노원동3가 494-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000285,팔달북로(2),35.891714,128.563647,,대구광역시 북구 노원동3가 430-2,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000286,팔달북로15길,35.89171,128.556667,,대구광역시 북구 노원동3가 537,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000287,팔달북로2길,35.891824,128.564476,,대구광역시 북구 노원동3가 391-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000288,팔달북로3길(1),35.891317,128.556101,,대구광역시 북구 노원동3가 252-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000289,팔달북로3길(2),35.890946,128.558595,,대구광역시 북구 노원동3가 252-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000290,팔달북로3길(3),35.890709,128.561373,,대구광역시 북구 노원동3가 252-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000291,팔달북로7길,35.891494,128.560807,,대구광역시 북구 노원동3가 430-4,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000292,협진아파트남측,35.894004,128.616819,,대구광역시 북구 복현동 436-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000293,호국로176길(1),35.96506,128.560857,,대구광역시 북구 동호동 111,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000294,호암로,35.882835,128.592226,,대구광역시 북구 칠성동2가 41-8,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000295,화성리버파크1단지동측,35.922594,128.598396,,대구광역시 북구 서변동 1771,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000296,화성리버파크2단지동측,35.920073,128.598435,,대구광역시 북구 서변동 1771,무료,일반주차장,,,,2026-08-03 12:10:21
154-1-000297,칠성시장동편,35.876015,128.605587,,대구광역시 북구 칠성동1가 148-2,유료,일반주차장,1800.0,,현금,2026-08-03 12:10:21
154-1-000298,칠성전자상가,35.87801,128.603248,,대구광역시 북구 칠성동1가 276-186,유료,일반주차장,1800.0,,현금,2026-08-03 12:10:21
154-1-000300,산격동 1187-5,35.89716811,128.60292527,,산격동 1187-5,유료,,,0.0,,2026-08-03 12:10:21
154-1-000301,복현동 618-37 소규모 임시 공영주차장,35.88939707,128.61644236,,복현동 618-37,,,,,,2026-08-03 12:10:21
154-1-000302,"연경동973,974 소규모 임시 공영주차장",35.94185964,128.61454047,대구 북구 동화천로 215,"대구 북구 연경동 973,974",무료,,,0.0,,2026-08-03 12:10:21
154-1-000303,오봉로 주차장,35.892858,128.577377,대구 북구 오봉로 57,대구 북구 노원동2가 5-1,유료,,,2000.0,,2026-08-03 12:10:21
154-2-000017,대현2동 공영주차장,35.881786,128.608924,,대구광역시 북구 대현동 393-13,유료,일반주차장,1050.0,4000.0,,2026-08-03 12:10:21
154-2-000019,만평R북편 공영주차장,35.88999,128.562165,,대구광역시 북구 노원동3가 687,유료,일반주차장,,4000.0,,2026-08-03 12:10:21
154-2-000026,산격3동 무지개공영주차장,35.89331,128.608682,,대구광역시 북구 산격동 1393,유료,일반주차장,,6000.0,,2026-08-03 12:10:21
154-2-000028,산격4동 유료 공영주차장,35.899008,128.606819,대구광역시 북구 산격로19길 4,대구광역시 북구 산격동 1216-30,유료,일반주차장,,6000.0,카드,2026-08-03 12:10:21
154-2-000032,서변1 공영주차장,35.921298,128.597827,,대구광역시 북구 서변동 1778,유료,일반주차장,1200.0,4000.0,현금,2026-08-03 12:10:21
154-2-000033,서변2 공영주차장,35.920887,128.597863,,대구광역시 북구 서변동 1792,유료,일반주차장,1200.0,4000.0,현금,2026-08-03 12:10:21
154-2-000034,유통단지공원 공영주차장,35.907708,128.607961,,대구광역시 북구 산격동 1615,유료,일반주차장,,4000.0,현금,2026-08-03 12:10:21
154-2-000035,신천둔치공영주차장,35.876925,128.604687,,대구광역시 북구 칠성동1가 276-1,유료,일반주차장,1800.0,7000.0,현금,2026-08-03 12:10:21
154-2-000039,엔씨아울렛서편 공영주차장,35.904253,128.609118,,대구광역시 북구 산격동 1641,유료,일반주차장,,4000.0,,2026-08-03 12:10:21
154-2-000040,우편집중국서편공영주차장,35.90973,128.612689,,대구광역시 북구 산격동 1576,유료,일반주차장,,4000.0,현금,2026-08-03 12:10:21
154-2-000047,칠성공영주차장,35.876163,128.601652,대구 북구 칠성남로 196,대구 북구 칠성동1가 184-10,유료,일반주차장,1800.0,7000.0,,2026-08-03 12:10:21
154-2-000051,코스트코서편공영주차장,35.906193,128.616836,,대구광역시 북구 산격동 1739,유료,일반주차장,,4000.0,,2026-08-03 12:10:21
154-2-000054,팔달신시장공영주차장,35.891492,128.566478,대구광역시 북구 노원로 32,대구광역시 북구 노원동3가 883-3,유료,일반주차장,1800.0,4200.0,,2026-08-03 12:10:21
154-2-000055,한국패션센터공영주차장,35.905655,128.611788,,대구광역시 북구 산격동 1671,유료,일반주차장,,4000.0,현금,2026-08-03 12:10:21
154-2-000056,가산공원지하공영주차장,35.937192,128.545685,,대구광역시 북구 관음동 1358-4,유료,일반주차장,,3000.0,카드,2026-08-03 12:10:21
154-2-000058,서리지2주차장,35.966772,128.563069,,대구광역시 북구 동호동 산35-3,무료,일반주차장,,,,2026-08-03 12:10:21
154-2-000059,양지마을입구주차장,35.946574,128.545043,,대구광역시 북구 관음동 151-1,무료,일반주차장,,,,2026-08-03 12:10:21
154-2-000061,산격동 885-1 소규모 임시 공영주차장,35.89399603,128.59718272,,대구 북구 산격동 885-1,,,,,,2026-08-03 12:10:21
154-2-000062,산격동 1306-61 소규모 임시 공영주차장,35.89558911,128.61115537,,산격동 1306-61,,,,,,2026-08-03 12:10:21
154-2-000063,연경동 1077,35.94218333,128.62427659,,연경동 1077,,,,,,2026-08-03 12:10:21
154-2-000064,연경동 1034-7 소규모 임시 공영주차장,35.94389475,128.62016429,대구 북구 동변로 95,연경동 1034-7,,,,,,2026-08-03 12:10:21
154-2-000065,산격동 1121-1,35.894054,128.599702,,산격동 1121-1,무료,,,0.0,,2026-08-03 12:10:21
154-2-000066,매천동 735,35.907792,128.543322,,매천동 735,,,,,,2026-08-03 12:10:21
154-2-000067,연경동 1048-2 소규모 임시공영주차장,35.9428184,128.61979325,,대구 북구 연경동 1048-2,,,,,,2026-08-03 12:10:21
154-2-000068,사수동 933 소규모 임시공영주차장,35.89655315,128.51655401,,대구광역시 북구 사수동 933,,,,,,2026-08-03 12:10:21
154-2-000069,사수동 853 소규모 임시공영주차장,35.89643541,128.51159836,,대구광역시 북구 사수동 853,,,,,,2026-08-03 12:10:21
154-2-000070,금호동 811 소규모 임시공영주차장,35.8948962,128.51824457,,대구광역시 북구 금호동 811,,,,,,2026-08-03 12:10:21
154-2-000071,금호동 731 소규모 임시공영주차장,35.89690722,128.51741634,,대구광역시 북구 금호동 731,,,,,,2026-08-03 12:10:21
154-2-000072,국우동 106-1 임시공영주차장,35.95430284,128.58183228,,대구광역시 북구 국우동 106-1,,,,,,2026-08-03 12:10:21
154-3-000001,북구청 주차장,35.885274,128.583057,대구 북구 옥산로 65,대구 북구 침산동 447-16,유료,,,6000.0,현금,2026-08-03 12:10:21
154-3-000002,북구청 별관,35.88508733,128.58347466,대구 북구 옥산로 65,대구 북구 침산동 447-16,유료,,,6000.0,,2026-08-03 12:10:21
154-4-000012,롯데백화점 대구점 주차장,35.87588495,128.59612921,대구 북구 태평로 161,대구 북구 칠성동2가 302-155,유료+무료,,0.0,40000.0,현금,2026-08-03 12:10:21
154-4-000022,동아아울렛 강북점 주차장,35.93298957,128.54897264,대구 북구 칠곡중앙대로 416,대구 북구 읍내동 1343-6,유료,,0.0,33000.0,카드,2026-08-03 12:10:21
155-1-000001,e-편한세상 대구범어 APT 남편,35.865535,128.620928,,대구광역시 수성구 범어동 966-1,무료,,,,,2026-08-03 12:10:21
155-1-000002,e-편한세상 대구범어 APT 동편,35.866735,128.62062,,대구광역시 수성구 범어동 1801,무료,,,,,2026-08-03 12:10:21
155-1-000003,e-편한세상 대구범어 APT 서편,35.866343,128.619101,,대구광역시 수성구 범어동 1216,무료,,,,,2026-08-03 12:10:21
155-1-000004,가든하이츠1단지 APT 남편,35.852507,128.635565,,대구광역시 수성구 범어동 320,무료,,,,,2026-08-03 12:10:21
155-1-000005,경남타운 남편,35.850862,128.636187,,대구광역시 수성구 범어동 320,무료,,,,,2026-08-03 12:10:21
155-1-000006,고산로,35.842639,128.705652,,대구광역시 수성구 매호동 1330,무료,,,,,2026-08-03 12:10:21
155-1-000007,공경로 1,35.869535,128.645056,,대구광역시 수성구 만촌동 673-38,무료,,,,,2026-08-03 12:10:21
155-1-000008,국채보상로 1,35.867363,128.635664,,대구광역시 수성구 범어동 428-15,무료,,,,,2026-08-03 12:10:21
155-1-000009,국채보상로 2,35.865764,128.640886,,대구광역시 수성구 만촌동 950-6,무료,,,,,2026-08-03 12:10:21
155-1-000010,국채보상로 3,35.86805,128.645991,,대구광역시 수성구 만촌동 972-6,무료,,,,,2026-08-03 12:10:21
155-1-000011,국채보상로180길,35.865256,128.629808,,대구광역시 수성구 범어동 53-2,무료,,,,,2026-08-03 12:10:21
155-1-000012,국채보상로194길,35.86473,128.636927,,대구광역시 수성구 범어동 418-1,무료,,,,,2026-08-03 12:10:21
155-1-000013,국채보상로216길,35.865199,128.648393,,대구광역시 수성구 만촌동 991-71,무료,,,,,2026-08-03 12:10:21
155-1-000014,궁전맨션 동편,35.854651,128.627589,,대구광역시 수성구 범어동 373-41,무료,,,,,2026-08-03 12:10:21
155-1-000015,노변동서우방아파트 동편,35.841134,128.698809,,대구광역시 수성구 시지동 509,무료,,,,,2026-08-03 12:10:21
155-1-000016,노변동서우방아파트 서편,35.840252,128.69683,,대구광역시 수성구 시지동 509,무료,,,,,2026-08-03 12:10:21
155-1-000017,녹원맨션 101동 서편,35.830605,128.628794,,대구광역시 수성구 지산동 761-19,무료,,,,,2026-08-03 12:10:21
155-1-000018,능인고등학교 서편,35.831166,128.631175,,대구광역시 수성구 지산동 761,무료,,,,,2026-08-03 12:10:21
155-1-000019,달구벌대로511길,35.861414,128.641981,,대구광역시 수성구 만촌동 1016-1,무료,,,,,2026-08-03 12:10:21
155-1-000020,달구벌대로527길,35.857846,128.649865,,대구광역시 수성구 만촌동 737-7,무료,,,,,2026-08-03 12:10:21
155-1-000021,달구벌대로656길,35.83619,128.713596,,대구광역시 수성구 신매동 30,무료,,,,,2026-08-03 12:10:21
155-1-000022,대경어린이공원 동편,35.841125,128.6187,,대구광역시 수성구 황금동 882-5,무료,,,,,2026-08-03 12:10:21
155-1-000023,대경어린이공원 서편,35.841414,128.617793,,대구광역시 수성구 황금동 883-2,무료,,,,,2026-08-03 12:10:21
