pkltId,pkltNm,lat,lng,roadNmAddr,유료무료
154-1-000138,동암로7길(1),35.95174,128.556125,,무료
154-1-000139,동암로7길(2),35.949223,128.556527,,무료
154-1-000140,동암로7길(3),35.94727,128.555464,,무료
154-1-000141,만평네거리 노상,35.89039,128.563045,,무료
154-1-000142,매천동로17길,35.907065,128.540916,,무료
154-1-000143,미광아파트B동 남측,35.89242,128.618841,,무료
154-1-000144,복현동진아파트서측,35.895105,128.615905,,무료
154-1-000145,복현로2길,35.892108,128.624902,,무료
154-1-000146,복현로북2길,35.894012,128.624671,,무료
154-1-000147,부광어린이집 남측,35.921375,128.549202,,무료
154-1-000148,북구대구체육관동측(1),35.893689,128.603952,,무료
154-1-000149,북구대구체육관동측(2),35.893956,128.60456,,무료
154-1-000150,북구대구체육관동측(3),35.893667,128.604588,,무료
154-1-000151,북구산격동1485도로(1),35.898835,128.612978,,무료
154-1-000152,북구산격동1485도로(2),35.900648,128.606915,,무료
154-1-000153,북구청1,35.886513,128.582432,,유료
154-1-000154,북구청2,35.887669,128.582525,,유료
154-1-000155,산격대우아파트상가북측,35.899401,128.612307,,무료
154-1-000156,산격로13길(1),35.897353,128.601355,,무료
154-1-000157,산격로19길,35.899639,128.60581,,무료
154-1-000158,산격로1길,35.89166,128.60283,,무료
154-1-000159,산격로9길(1),35.894932,128.603874,,무료
154-1-000160,산격로9길(2),35.893448,128.602799,,무료
154-1-000161,산격보성아파트북측,35.900545,128.613422,,무료
154-1-000162,새마을어린이공원주변,35.929465,128.551446,,무료
154-1-000163,샛별공원서측,35.927581,128.54974,,무료
154-1-000164,서변대교아래,35.908268,128.585491,,무료
154-1-000165,성북로13길,35.892416,128.590475,,무료
154-1-000166,성북로5길,35.89468,128.5878,,무료
154-1-000167,성북로9길,35.892762,128.587947,,무료
154-1-000168,송암타운남측,35.942255,128.548073,,무료
154-1-000169,칠성시장고가도로밑,35.882566,128.601101,,유료
154-1-000170,신천교고가도로밑,35.875449,128.607428,,유료
154-1-000171,신천동로146길,35.884102,128.602991,,무료
154-1-000172,신천동로148길(1),35.885132,128.603147,,무료
154-1-000173,신천동로148길(2),35.884585,128.603101,,무료
154-1-000176,어울아트센터동측,35.935547,128.548147,,무료
154-1-000177,연암공원로(1),35.896915,128.600288,,무료
154-1-000178,연암공원로(2),35.895052,128.598792,,무료
154-1-000179,연암공원로(3),35.892808,128.596954,,무료
154-1-000180,연암공원로10길,35.89436,128.602103,,무료
154-1-000182,연암공원로14길(2),35.89651,128.600713,,무료
154-1-000185,연암공원로28길,35.898839,128.605883,,무료
154-1-000186,연암공원로32길,35.898236,128.605843,,무료
154-1-000187,연암로,35.897276,128.595301,,무료
154-1-000188,연암로31길,35.8979,128.59514,,무료
154-1-000189,영진고 주변,35.894321,128.622954,,무료
154-1-000190,영진전문대 정보관남측,35.895131,128.621223,,무료
154-1-000191,노원네거리 북편,35.900797,128.5791,,무료
154-1-000195,오봉로10길,35.891128,128.577717,,무료
154-1-000196,오봉로18길,35.894748,128.580906,,무료
154-1-000197,오봉로1길(1),35.889098,128.573766,,무료
154-1-000198,오봉로22길,35.896683,128.581928,,무료
154-1-000199,오봉로2길,35.888744,128.57704,,무료
154-1-000200,오봉로36길,35.903268,128.580563,,무료
154-1-000201,오봉로3길,35.890164,128.574138,,무료
154-1-000202,오봉로7길(1),35.891452,128.574446,,무료
154-1-000203,오봉로7길(2),35.892147,128.571321,,무료
154-1-000204,오봉로7길(3),35.891655,128.573536,,무료
154-1-000205,옥산로,35.88391,128.587166,,무료
154-1-000206,옥산로17길,35.888692,128.586386,,무료
154-1-000207,옥산로3길,35.887635,128.578693,,무료
154-1-000208,옥산로5길(1),35.888314,128.58002,,무료
154-1-000209,옥산로5길(2),35.886803,128.57979,,무료
154-1-000210,옥산로7길(1),35.888292,128.5807,,무료
154-1-000211,옥산로7길(2),35.886576,128.580264,,무료
154-1-000212,옥산로9길(1),35.886815,128.581666,,무료
154-1-000213,옥산로9길(2),35.888118,128.581516,,무료
154-1-000214,원대로19길,35.886336,128.580439,,무료
154-1-000215,원대로21길,35.887154,128.581305,,무료
154-1-000216,원대로23길,35.88782,128.580615,,무료
154-1-000217,원대로25길,35.888331,128.580187,,무료
154-1-000218,유통단지로21길,35.909255,128.610903,,무료
154-1-000219,유통단지로3길,35.909076,128.604485,,무료
154-1-000220,조야로(1),35.911437,128.577026,,무료
154-1-000221,조야로(2),35.910295,128.576522,,무료
154-1-000222,중앙대로105길,35.880532,128.594391,,무료
154-1-000223,중앙대로118길,35.883036,128.599145,,무료
154-1-000224,칠곡가톨릭피부과북측,35.935662,128.55028,,무료
154-1-000225,칠곡목련아파트서측,35.937151,128.55006,,무료
154-1-000226,칠곡서한맨션주변,35.934831,128.545716,,무료
154-1-000227,칠곡중앙대로(1),35.942476,128.550809,,무료
154-1-000228,칠곡중앙대로105길,35.943238,128.548002,,무료
154-1-000229,칠곡중앙대로54길,35.92369,128.548441,,무료
154-1-000230,칠곡중앙대로69길,35.927126,128.546342,,무료
154-1-000231,칠곡현대아파트남측서측,35.93118,128.549136,,무료
154-1-000232,칠성남로(1),35.880025,128.581721,,무료
154-1-000233,칠성꽃시장앞,35.877206,128.597867,,유료
154-1-000234,칠성농협앞,35.876424,128.602565,,유료
154-1-000235,칠성남로16길(1),35.876833,128.593097,,무료
154-1-000236,칠성남로16길(2),35.87711,128.591508,,무료
154-1-000237,칠성남로16길(3),35.877257,128.590039,,무료
154-1-000238,칠성남로16길(4),35.878038,128.588722,,무료
154-1-000239,칠성남로24길,35.877255,128.592337,,무료
154-1-000240,칠성남로26길,35.877293,128.593547,,무료
154-1-000241,칠성남로30길,35.876114,128.599854,,무료
154-1-000242,칠성남로31길,35.877499,128.598767,,무료
154-1-000243,칠성남로35길,35.878269,128.600345,,무료
154-1-000244,칠성남로37길,35.877248,128.599912,,무료
154-1-000245,칠성로17길(1),35.881808,128.597312,,무료
154-1-000246,칠성로17길(2),35.880827,128.597682,,무료
154-1-000247,칠성로17길(3),35.87969,128.598217,,무료
154-1-000248,칠성시장광로,35.879936,128.601969,,유료
154-1-000249,칠성시장북편,35.876946,128.603663,,유료
154-1-000250,칠성시장남편,35.875632,128.604604,,유료
154-1-000251,침산2차동아무지개아파트동측,35.886516,128.591273,,무료
154-1-000252,침산남로(1),35.888504,128.577115,,무료
154-1-000253,침산남로(2),35.888718,128.578888,,무료
154-1-000254,침산남로39길,35.887713,128.59713,,무료
154-1-000255,침산남로9길,35.893596,128.583024,,무료
154-1-000256,침산로(1),35.901927,128.588697,,무료
154-1-000257,침산로(2),35.898145,128.589028,,무료
154-1-000258,침산로(3),35.893065,128.589835,,무료
154-1-000259,침산로40길,35.893898,128.590243,,무료
154-1-000260,침산로41길,35.894073,128.588814,,무료
154-1-000261,침산로42길,35.895164,128.590133,,무료
154-1-000262,침산로46길,35.89598,128.590255,,무료
154-1-000263,침산로48길,35.897192,128.590213,,무료
154-1-000264,태암남로1길,35.926432,128.548563,,무료
154-1-000265,태암로(1),35.928543,128.550037,,무료
154-1-000266,태암로(2),35.927983,128.555177,,무료
154-1-000267,태암로1길,35.929747,128.548548,,무료
154-1-000268,태암로2길,35.927058,128.548135,,무료
154-1-000269,태암로3길,35.929757,128.549965,,무료
154-1-000270,태암로4길,35.928094,128.549248,,무료
154-1-000271,태암로5길,35.929056,128.550333,,무료
154-1-000272,태암로6길,35.926819,128.549363,,무료
154-1-000273,태전근린공원동측,35.93181,128.547654,,무료
154-1-000274,태전로3길,35.921746,128.544523,,무료
154-1-000275,태평보성아파트남측,35.884278,128.582591,,무료
154-1-000276,팔거천서로,35.926683,128.550373,,무료
154-1-000277,팔거천서로35길,35.939494,128.554902,,무료
154-1-000278,팔달로17길,35.891195,128.559859,,무료
154-1-000279,팔달로1길,35.895037,128.556514,,무료
154-1-000280,팔달로41길(1),35.891504,128.573993,,무료
154-1-000281,팔달로41길(2),35.889437,128.573343,,무료
154-1-000282,팔달로41길(3),35.893635,128.5747,,무료
154-1-000283,팔달로7길,35.892192,128.559276,,무료
154-1-000284,팔달북로(1),35.893357,128.555647,,무료
154-1-000285,팔달북로(2),35.891714,128.563647,,무료
154-1-000286,팔달북로15길,35.89171,128.556667,,무료
154-1-000287,팔달북로2길,35.891824,128.564476,,무료
154-1-000288,팔달북로3길(1),35.891317,128.556101,,무료
154-1-000289,팔달북로3길(2),35.890946,128.558595,,무료
154-1-000290,팔달북로3길(3),35.890709,128.561373,,무료
154-1-000291,팔달북로7길,35.891494,128.560807,,무료
154-1-000292,협진아파트남측,35.894004,128.616819,,무료
154-1-000293,호국로176길(1),35.96506,128.560857,,무료
154-1-000294,호암로,35.882835,128.592226,,무료
154-1-000295,화성리버파크1단지동측,35.922594,128.598396,,무료
154-1-000296,화성리버파크2단지동측,35.920073,128.598435,,무료
154-1-000297,칠성시장동편,35.876015,128.605587,,유료
154-1-000298,칠성전자상가,35.87801,128.603248,,유료
154-1-000300,산격동 1187-5,35.89716811,128.60292527,,유료
154-1-000301,복현동 618-37 소규모 임시 공영주차장,35.88939707,128.61644236,,
154-1-000302,"연경동973,974 소규모 임시 공영주차장",35.94185964,128.61454047,대구 북구 동화천로 215,무료
154-1-000303,오봉로 주차장,35.892858,128.577377,대구 북구 오봉로 57,유료
154-2-000017,대현2동 공영주차장,35.881786,128.608924,,유료
154-2-000019,만평R북편 공영주차장,35.88999,128.562165,,유료
154-2-000026,산격3동 무지개공영주차장,35.89331,128.608682,,유료
154-2-000028,산격4동 유료 공영주차장,35.899008,128.606819,대구광역시 북구 산격로19길 4,유료
154-2-000032,서변1 공영주차장,35.921298,128.597827,,유료
154-2-000033,서변2 공영주차장,35.920887,128.597863,,유료
154-2-000034,유통단지공원 공영주차장,35.907708,128.607961,,유료
154-2-000035,신천둔치공영주차장,35.876925,128.604687,,유료
154-2-000039,엔씨아울렛서편 공영주차장,35.904253,128.609118,,유료
154-2-000040,우편집중국서편공영주차장,35.90973,128.612689,,유료
154-2-000047,칠성공영주차장,35.876163,128.601652,대구 북구 칠성남로 196,유료
154-2-000051,코스트코서편공영주차장,35.906193,128.616836,,유료
154-2-000054,팔달신시장공영주차장,35.891492,128.566478,대구광역시 북구 노원로 32,유료
154-2-000055,한국패션센터공영주차장,35.905655,128.611788,,유료
154-2-000056,가산공원지하공영주차장,35.937192,128.545685,,유료
154-2-000058,서리지2주차장,35.966772,128.563069,,무료
154-2-000059,양지마을입구주차장,35.946574,128.545043,,무료
154-2-000061,산격동 885-1 소규모 임시 공영주차장,35.89399603,128.59718272,,
154-2-000062,산격동 1306-61 소규모 임시 공영주차장,35.89558911,128.61115537,,
154-2-000063,연경동 1077,35.94218333,128.62427659,,
154-2-000064,연경동 1034-7 소규모 임시 공영주차장,35.94389475,128.62016429,대구 북구 동변로 95,
154-2-000065,산격동 1121-1,35.894054,128.599702,,무료
154-2-000066,매천동 735,35.907792,128.543322,,
154-2-000067,연경동 1048-2 소규모 임시공영주차장,35.9428184,128.61979325,,
154-2-000068,사수동 933 소규모 임시공영주차장,35.89655315,128.51655401,,
154-2-000069,사수동 853 소규모 임시공영주차장,35.89643541,128.51159836,,
154-2-000070,금호동 811 소규모 임시공영주차장,35.8948962,128.51824457,,
154-2-000071,금호동 731 소규모 임시공영주차장,35.89690722,128.51741634,,
154-2-000072,국우동 106-1 임시공영주차장,35.95430284,128.58183228,,
154-3-000001,북구청 주차장,35.885274,128.583057,대구 북구 옥산로 65,유료
154-3-000002,북구청 별관,35.88508733,128.58347466,대구 북구 옥산로 65,유료
154-4-000012,롯데백화점 대구점 주차장,35.87588495,128.59612921,대구 북구 태평로 161,유료+무료
154-4-000022,동아아울렛 강북점 주차장,35.93298957,128.54897264,대구 북구 칠곡중앙대로 416,유료
155-1-000001,e-편한세상 대구범어 APT 남편,35.865535,128.620928,,무료
155-1-000002,e-편한세상 대구범어 APT 동편,35.866735,128.62062,,무료
155-1-000003,e-편한세상 대구범어 APT 서편,35.866343,128.619101,,무료
155-1-000004,가든하이츠1단지 APT 남편,35.852507,128.635565,,무료
155-1-000005,경남타운 남편,35.850862,128.636187,,무료
155-1-000006,고산로,35.842639,128.705652,,무료
155-1-000007,공경로 1,35.869535,128.645056,,무료
155-1-000008,국채보상로 1,35.867363,128.635664,,무료
155-1-000009,국채보상로 2,35.865764,128.640886,,무료
155-1-000010,국채보상로 3,35.86805,128.645991,,무료
155-1-000011,국채보상로180길,35.865256,128.629808,,무료
155-1-000012,국채보상로194길,35.86473,128.636927,,무료
155-1-000013,국채보상로216길,35.865199,128.648393,,무료
155-1-000014,궁전맨션 동편,35.854651,128.627589,,무료
155-1-000015,노변동서우방아파트 동편,35.841134,128.698809,,무료
155-1-000016,노변동서우방아파트 서편,35.840252,128.69683,,무료
155-1-000017,녹원맨션 101동 서편,35.830605,128.628794,,무료
155-1-000018,능인고등학교 서편,35.831166,128.631175,,무료
155-1-000019,달구벌대로511길,35.861414,128.641981,,무료
155-1-000020,달구벌대로527길,35.857846,128.649865,,무료
155-1-000021,달구벌대로656길,35.83619,128.713596,,무료
155-1-000022,대경어린이공원 동편,35.841125,128.6187,,무료
155-1-000023,대경어린이공원 서편,35.841414,128.617793,,무료
155-1-000024,대구고등검찰청 북편,35.863844,128.629973,,무료
155-1-000025,대구과학기술고등학교 앞(청소년수련원),35.84175,128.630886,,무료
155-1-000027,대구동부중학교 서편,35.871676,128.64413,,무료
155-1-000028,대구동신교회 앞,35.854491,128.650861,,무료
155-1-000029,대구동중학교 남편,35.857272,128.615049,,무료
155-1-000030,대구만촌역태왕아너스APT 북편,35.857,128.647634,,무료
155-1-000031,대구만촌초등학교 북편,35.868562,128.647653,,무료
155-1-000032,대구범일초등학교 서편,35.816277,128.6383,,무료
155-1-000033,대구상수도사업본부수성사업소 북편,35.861381,128.631332,,무료
155-1-000034,대구여고 북편,35.857373,128.630783,,유료
155-1-000035,대구은행범어점옆,35.862134,128.623976,,유료
155-1-000036,대구지방검찰청 남편,35.862097,128.628184,,무료
155-1-000037,대구지봉초등학교 남편,35.824515,128.64007,,무료
155-1-000038,대구지봉초등학교 서편,35.8253,128.640104,,무료
155-1-000039,대구황금초등학교 북편,35.845196,128.618352,,무료
155-1-000040,대륜고등학교 서편,35.85298,128.653609,,무료
155-1-000041,덕화중학교 서편,35.833189,128.614426,,무료
155-1-000042,동대구 물류사업소 북편,35.828001,128.626595,,무료
155-1-000043,동대구로29길,35.842322,128.623098,,무료
155-1-000044,동대구로56길,35.855974,128.627945,,무료
155-1-000045,동원로,35.861472,128.639946,,무료
155-1-000046,동원로6길,35.86207,128.641226,,무료
155-1-000047,동원어린이공원,35.861901,128.64335,,무료
155-1-000048,들안길네거리 동편,35.840671,128.618267,,무료
155-1-000049,들안로 1,35.852869,128.616774,,무료
155-1-000050,들안로 2,35.849144,128.61675,,무료
155-1-000051,들안로 3,35.84354,128.616751,,무료
155-1-000052,들안로 4,35.838496,128.616585,,무료
155-1-000053,들안로25길,35.841712,128.615756,,무료
155-1-000054,들안로28길 1,35.842395,128.617345,,무료
155-1-000055,들안로28길 2,35.842551,128.620627,,무료
155-1-000056,들안로29길 1,35.843419,128.615324,,무료
155-1-000057,들안로29길 2,35.844135,128.614673,,무료
155-1-000058,들안로2길,35.832274,128.61778,,무료
155-1-000059,들안로2안길,35.832465,128.618854,,무료
155-1-000060,들안로32길 1,35.843056,128.620892,,무료
155-1-000061,들안로32길 2,35.843229,128.622093,,무료
155-1-000062,들안로33길,35.844119,128.615719,,무료
155-1-000063,들안로40길 1,35.848578,128.619588,,무료
155-1-000064,들안로40길 2,35.849242,128.617787,,무료
155-1-000065,들안로40안길,35.847348,128.618134,,무료
155-1-000066,들안로42길,35.849343,128.618598,,무료
155-1-000067,들안로42안길,35.849725,128.6178,,무료
155-1-000068,들안로48길,35.851422,128.618785,,무료
155-1-000069,들안로9길,35.831814,128.615738,,무료
155-1-000070,래미안수성 APT 남편,35.86476,128.622562,,무료
155-1-000071,만촌로 1,35.872098,128.640719,,무료
155-1-000072,만촌로 2,35.867872,128.642068,,무료
155-1-000073,만촌로 3,35.861346,128.644688,,무료
155-1-000074,만촌로24길,35.870992,128.642893,,무료
155-1-000075,만촌로5길,35.861072,128.643453,,무료
155-1-000076,만촌보성타운 동편,35.874258,128.644004,,무료
155-1-000077,만촌보성타운 서편,35.873482,128.642688,,무료
155-1-000078,만촌시장 앞,35.871381,128.646218,,무료
155-1-000079,만촌역태왕디아너스 북편,35.85911,128.647958,,무료
155-1-000080,메트로팔레스 앞,35.86896,128.634172,,무료
155-1-000081,목련아파트 북편,35.820245,128.633278,,무료
155-1-000082,무열로 1,35.873119,128.647002,,무료
155-1-000083,무열로 2,35.866868,128.649293,,무료
155-1-000084,무열로15길,35.865574,128.649039,,무료
155-1-000085,무열로19길,35.867345,128.648978,,무료
155-1-000086,무열로39길,35.8736,128.645512,,무료
155-1-000087,무열로8길,35.861339,128.651145,,무료
155-1-000088,무학로11길,35.831784,128.614261,,무료
155-1-000089,무학로17길,35.830123,128.618505,,무료
155-1-000090,무학로21안길,35.831993,128.619855,,무료
155-1-000091,무학어린이공원,35.825243,128.63932,,무료
155-1-000092,범물어린이공원,35.817139,128.644371,,무료
155-1-000093,범물영남보성아파트 동서편,35.821337,128.641602,,무료
155-1-000094,범물청아타운 동편,35.816879,128.643062,,무료
155-1-000095,범물하이츠아파트 동편,35.823861,128.644674,,무료
155-1-000096,범안로16길,35.816313,128.64707,,무료
155-1-000097,범안로4안길,35.815851,128.63963,,무료
155-1-000098,범어동STX칸 북편,35.85696,128.622045,,무료
155-1-000099,범어동일하이빌 남편,35.85329,128.628643,,무료
155-1-000100,범어동일하이빌 북편,35.854604,128.628461,,무료
155-1-000101,범어로,35.865169,128.634632,,무료
155-1-000102,범어에일린의뜰 남편,35.851115,128.622641,,무료
155-1-000103,범어에일린의뜰 서편,35.852748,128.620793,,무료
155-1-000104,범어정구장 앞,35.861441,128.632231,,무료
155-1-000105,범어천로 1,35.862638,128.621667,,유료
155-1-000106,범어천로 2,35.851853,128.62362,,유료
155-1-000107,범어천로 3,35.848823,128.623328,,유료
155-1-000108,범어천로 4,35.858283,128.622407,,유료
155-1-000109,보성송정타운 북서편,35.8141,128.642043,,무료
155-1-000110,비산보성아파트 북편,35.855348,128.628974,,무료
155-1-000111,빌리브범어120 APT 동편,35.857497,128.642733,,무료
155-1-000112,삼환아파트 동편,35.850204,128.609626,,무료
155-1-000113,상화로(1),35.834534,128.609338,,무료
155-1-000114,상화로(2),35.835261,128.619746,,무료
155-1-000115,상화로4길,35.834116,128.609634,,무료
155-1-000116,상화로5길,35.834856,128.609676,,무료
155-1-000117,서울중동아파트 인근,35.844705,128.608678,,무료
155-1-000118,서한두레맨션 남편,35.85168,128.634782,,무료
155-1-000119,세각단어린이공원,35.827063,128.63306,,무료
155-1-000120,세진로 1,35.861951,128.637359,,무료
155-1-000121,세진로 2,35.863317,128.641561,,무료
155-1-000123,수성구립고산도서관 동편,35.837928,128.710924,,무료
155-1-000124,수성구립무학숲도서관 앞,35.83511,128.630164,,무료
155-1-000125,수성구립범어도서관 앞,35.859331,128.631014,,무료
155-1-000126,수성대림 e-편한세상 북편,35.865885,128.615303,,무료
155-1-000127,수성대학교 정문 앞,35.855901,128.650027,,무료
155-1-000128,수성로14길,35.832289,128.615459,,무료
155-1-000129,수성로20길,35.834295,128.614841,,무료
155-1-000130,수성로29길,35.839086,128.609216,,무료
155-1-000131,수성로38길(1),35.842794,128.614856,,무료
155-1-000132,수성로38길(2),35.844834,128.613602,,무료
155-1-000133,수성로38길(3),35.844879,128.615219,,무료
155-1-000134,수성로38길(4),35.845557,128.614768,,무료
155-1-000135,수성로46길,35.846277,128.613945,,무료
155-1-000136,수성로50안길,35.848224,128.614885,,무료
155-1-000137,수성로52안길,35.849051,128.615756,,무료
155-1-000138,수성로58길,35.851681,128.614961,,무료
155-1-000139,수성로72길,35.856175,128.615048,,무료
155-1-000140,수성보성타운 북편,35.863684,128.61623,,무료
155-1-000141,수성생활체육공원 동편,35.818325,128.637595,,무료
155-1-000142,수성센트럴화성파크드림 동편,35.841289,128.613507,,무료
155-1-000143,수성알파시티 전기충전주차장 1,35.83699785,128.68145529,,무료
155-1-000144,수성알파시티 전기충전주차장 2,35.834323,128.693269,,무료
155-1-000145,수성우방팔레스 동편,35.860616,128.616797,,무료
155-1-000146,수성우방팔레스 북편,35.861405,128.615763,,무료
155-1-000147,수성태왕아너스 서편(복개도로),35.86497,128.616707,,무료
155-1-000148,수성하상성당,35.837981,128.628984,,무료
155-1-000149,수성하이츠 북편,35.861523,128.613616,,무료
155-1-000150,수성화성쌍용타운 북편,35.86371,128.613631,,무료
155-1-000151,시지중학교 남편,35.8347,128.708784,,무료
155-1-000152,신세계타운 북편,35.854114,128.610054,,무료
155-1-000153,신천시장(들안로),35.865293,128.618011,,무료
155-1-000154,야시골공원 북동편,35.86513,128.633662,,무료
155-1-000155,어린이회관 북편,35.847508,128.626087,,무료
155-1-000156,연호네거리 북동편,35.845832,128.674953,,무료
155-1-000157,용학로46길,35.819431,128.633807,,무료
155-1-000158,욱수그린공원,35.832406,128.709643,,무료
155-1-000159,유림노르웨이숲APT 남편,35.851384,128.629323,,무료
155-1-000160,유성푸르나임 서편,35.857762,128.612596,,무료
155-1-000161,정덕한의원 북편 (시지로),35.839816,128.69337,,무료
155-1-000162,중동시장 앞,35.840992,128.610103,,유료
155-1-000163,중동어린이공원 남편,35.841398,128.615308,,무료
155-1-000164,중동행정복지센터 서편,35.847211,128.61489,,무료
155-1-000165,중앙시장 동편,35.842933,128.699453,,무료
155-1-000166,중앙어린이공원,35.818054,128.638857,,무료
155-1-000167,지범로 1,35.815811,128.647158,,무료
155-1-000168,지범로 2,35.825893,128.628596,,무료
155-1-000169,지범로 3,35.8279,128.6246,,무료
155-1-000170,지산근린공원 서편,35.821091,128.637092,,무료
155-1-000171,지산어린이공원,35.835275,128.627358,,무료
155-1-000172,지산우방타운아파트 동편,35.822818,128.633613,,무료
155-1-000173,지산중학교 남편,35.823537,128.628956,,무료
155-1-000174,지산청구타운 북편,35.825214,128.635236,,무료
155-1-000175,지산타운아파트 남편,35.822376,128.639916,,무료
155-1-000176,지산타운아파트 북동편,35.823182,128.641354,,무료
155-1-000177,지산타운아파트 북서편,35.823103,128.640144,,무료
155-1-000178,지산협화맨션 북편,35.821846,128.63649,,무료
155-1-000180,청구시장 앞,35.86475,128.643671,,무료
155-1-000181,청구전원타운 (시지로),35.840499,128.695584,,무료
155-1-000182,청솔로6길,35.849179,128.621386,,무료
155-1-000183,청수로25길(1),35.841708,128.619783,,무료
155-1-000184,청수로25길(2),35.840908,128.62079,,무료
155-1-000185,청수로25길(3),35.841727,128.620791,,무료
155-1-000186,청수로34길 1,35.838743,128.626173,,무료
155-1-000187,청수로34길 2,35.837113,128.626074,,무료
155-1-000188,청수로40길,35.836054,128.62787,,무료
155-1-000189,청수로9길(1),35.841478,128.613932,,무료
155-1-000190,청수로9길(2),35.842121,128.614871,,무료
155-1-000191,청수로9길(3),35.841096,128.614172,,무료
155-1-000192,초원아파트 앞,35.853572,128.651427,,무료
155-1-000193,충의로,35.866031,128.645091,,무료
155-1-000194,캐슬골드파크 4단지 북편,35.843602,128.636969,,무료
155-1-000195,파동로25길,35.823011,128.61009,,무료
155-1-000196,파동로26길,35.817858,128.616203,,무료
155-1-000197,파동로30길,35.819927,128.616305,,무료
155-1-000198,한라자연맨션 앞,35.820345,128.630423,,무료
155-1-000199,화랑로2길,35.867733,128.63131,,무료
155-1-000200,황금우방신천지아파트 앞,35.83845,128.641525,,무료
155-1-000201,황금중학교 동편,35.843429,128.619899,,무료
155-1-000202,황금천주교회 서편,35.840576,128.620216,,무료
155-1-000203,희망로30길,35.84624,128.615402,,무료
155-1-000204,힐스테이트범어 APT 남편,35.856094,128.636892,,무료
155-1-000205,힐스테이트범어 북편,35.857126,128.636898,,무료
155-2-000001,만촌공영1주차장,35.868147,128.644013,,무료
155-2-000002,임시공영28,35.867767,128.644135,,무료
155-2-000003,만촌공영3주차장,35.866535,128.644726,,무료
155-2-000004,임시공영7,35.865461,128.648887,,무료
155-2-000005,만촌공영2주차장,35.864243,128.642883,,무료
155-2-000006,임시공영2,35.864524,128.640928,,무료
155-2-000007,범어2동 공영주차장,35.865952,128.636728,,무료
155-2-000008,임시공영11,35.86134,128.638756,,무료
155-2-000009,임시공영1,35.858441,128.636343,,무료
155-2-000010,범어공영주차장(2급지),35.856916,128.633344,,유료
155-2-000011,범어월드프라자 부설주차장,35.859869,128.62807,,무료
155-2-000012,수성구 무료 공영주차장,35.864953,128.623681,,무료
155-2-000013,범어천로 노상공영 1주차장,35.860538,128.622335,,유료
155-2-000014,범어천로 노상공영 4주차장,35.859027,128.622222,,유료
155-2-000015,임시공영10,35.848726,128.626594,,무료
155-2-000016,대구어린이세상역앞 공영주차장,35.846731,128.625387,,유료
155-2-000017,황금2동공영주차장,35.849236,128.618692,,무료
155-2-000019,임시공영36,35.851812,128.610324,,무료
155-2-000020,임시공영68,35.851421,128.610711,,무료
155-2-000021,임시공영52,35.852128,128.618084,,무료
155-2-000023,임시공영47,35.862619,128.616814,대구광역시 수성구 들안로71길 16,무료
155-2-000024,임시공영8,35.863345,128.616771,,무료
155-2-000025,임시공영67,35.863163,128.616087,,무료
155-2-000026,임시공영65,35.865999,128.615723,,무료
155-2-000027,모명재 공영주차장,35.857907,128.650645,,무료
155-2-000028,제1공영주차장 만촌역,35.856608,128.646343,대구광역시 수성구 청호로 96안길 23,무료
155-2-000029,제2공영주차장 만촌역,35.855724,128.646168,,무료
155-2-000030,수성구 무료 공영주차장,35.852326,128.645061,,무료
155-2-000031,임시공영주차장,35.852718,128.64532,,무료
155-2-000032,수성구 무료 공영주차장,35.850948,128.644896,,무료
155-2-000034,임시공영20,35.849954,128.650158,대구광역시 수성구 교학로16길 5-6,무료
155-2-000035,만촌공영4주차장,35.852143,128.65138,,무료
155-2-000037,상동 덕화 공영주차장,35.833721,128.613701,,무료
155-2-000038,임시공영83,35.833695,128.620081,,무료
155-2-000039,수성구 무료공영주차장,35.836637,128.619374,,무료
155-2-000040,두산동 공영주차장,35.83803,128.618398,대구광역시 수성구 들안로 20길 12,무료
155-2-000041,구)황금2동행정복지센터 앞 공영주차장,35.841763,128.62526,,무료
155-2-000042,임시공영13,35.837338,128.626438,,무료
155-2-000043,임시공영24,35.837977,128.629633,,무료
155-2-000044,수성구 무료공영주차장,35.836451,128.629149,,무료
155-2-000045,무학산 주차장,35.834395,128.629844,,무료
155-2-000046,울루루광장공영주차장,35.825864,128.624447,,유료
155-2-000047,지산한라공영주차장,35.821086,128.629738,대구광역시 수성구 용학로 40길 10,유료
155-2-000048,수성구 무료공영주차장,35.814157,128.614898,,무료
155-2-000049,파동교네거리공영주차장,35.810172,128.618829,,무료
155-2-000050,수성구 무료 공영주차장,35.821497,128.637853,대구광역시 수성구 용학로 267,무료
155-2-000051,지산공영주차장,35.821184,128.638141,대구광역시 수성구 용학로 267,유료
155-2-000052,수성구 무료공영주차장,35.818458,128.635511,대구광역시 수성구 용학로 50길 47-1,무료
155-2-000053,범물근린공영주차장,35.818686,128.643179,대구광역시 수성구 지범로 232,유료
155-2-000054,외환들 공영주차장,35.829015,128.674216,,무료
155-2-000055,임시공영35,35.834051,128.688324,,무료
155-2-000056,욱수골 공영주차장,35.823708,128.705774,,무료
155-2-000057,노변공영주차장,35.839089,128.694201,,무료
155-2-000058,수성구 무료 공영주차장,35.842472,128.702218,대구광역시 수성구 화랑로2길 107,무료
155-2-000059,시지근린공원 공영주차장,35.841489,128.70626,대구광역시 수성구 달구벌대로 637길 5,유료
155-2-000060,신매3공영주차장,35.838288,128.70384,,유료
