matched_id,parking_name,parking_addr,parking_type,parking_spaces,statId,charger_name,charger_addr,limitYn,distance_m,name_match,address_number_match,evidence_grade,evidence
156-2-000039,달비공원 주차장,대구시 달서구 상인동 1594,공영,47,ME183053,달서구 청소년수련관공영주차장,대구광역시 달서구 상화로 406,N,45.0,False,False,LIKELY,좌표 거리 45.0m
154-1-000121,대현E편한세상아파트동측,대구광역시 북구 대현동 451-35,공영,43,PL007331,대현한신휴플러스,대구광역시 북구 대현남로 25,Y,45.0,False,False,LIKELY,좌표 거리 45.0m
154-1-000030,고성로31길,대구광역시 북구 고성동3가 6-9,공영,7,CV000547,대구시_고성동 행정복지센터,대구광역시 북구 고성로31길 21,N,45.6,False,False,LIKELY,좌표 거리 45.6m
151-2-000071,효목동 401-7 공한지주차장,대구광역시 동구 효목동 401-7· 401-10,공영,5,CGP00015,대구 동대구푸르지오브리센트_109동,대구광역시 동구 효목로5길 55,Y,45.7,False,False,LIKELY,좌표 거리 45.7m
156-2-000031,상인공영주차장,대구시 달서구 상인동 1510,공영,279,LU003746,상인현대동방타운,대구광역시 달서구 상인서로 85,Y,45.7,False,False,LIKELY,좌표 거리 45.7m
153-1-000023,대덕로40길 (2),대구광역시 남구 봉덕동 1091-8,공영,2,PL032235,대구 남구 앞산서한이다음,대구 남구 신촌길 94,Y,45.8,False,False,LIKELY,좌표 거리 45.8m
156-2-000031,상인공영주차장,대구시 달서구 상인동 1510,공영,279,KP001641,동방현대타운,대구광역시 달서구 상인동 상인서로 85,Y,45.9,False,False,LIKELY,좌표 거리 45.9m
155-4-000003,성광유료주차장,대구광역시 수성구 동대구로 358-6,민영,128,PI735196,브라운스톤 범어,대구광역시 수성구 동대구로 354,Y,45.9,False,False,LIKELY,좌표 거리 45.9m
151-2-000071,효목동 401-7 공한지주차장,대구광역시 동구 효목동 401-7· 401-10,공영,5,CGP00018,대구 동대구푸르지오브리센트_109동,대구광역시 동구 효목로5길 55,Y,46.0,False,False,LIKELY,좌표 거리 46.0m
155-2-000090,임시공영61,대구광역시 수성구 대흥동 876-3,공영,20,CV002798,알파센트럴빌딩,대구광역시 수성구 알파시티1로 273,Y,46.0,False,False,LIKELY,좌표 거리 46.0m
154-1-000201,오봉로3길,대구광역시 북구 노원동2가 295-1,공영,4,EC000412,노원보성타운 B2,대구광역시 북구 오봉로3길 47,N,46.1,False,False,LIKELY,좌표 거리 46.1m
153-1-000085,이천로19길 (1),대구광역시 남구 대명동 2014-38,공영,23,PI735180,교대역동서프라임365A,대구광역시 남구 이천로19길 81,Y,46.1,False,False,LIKELY,좌표 거리 46.1m
154-4-000012,롯데백화점 대구점 주차장,대구 북구 태평로 161,민영,1215,JA270006,롯데백화점 대구점 지상 4층,대구광역시 중구 태평로 160,N,46.2,True,False,LIKELY,좌표 거리 46.2m · 충전소명·주차장명 유사
151-1-000002,강동로(2),대구광역시 동구 신천동 146-1,공영,4,SF002969,한국건강관리협회 대구지부 (완속충전기),대구광역시 동구 장등로 16,N,46.2,False,False,LIKELY,좌표 거리 46.2m
153-2-000067,앞산빨래터 공원 공영주차장(올인),대구광역시 남구 대명동 1501-2번지,공영,91,CV002371,앞산빨래터 공영주차장,대구광역시 남구 앞산순환로 365,N,46.3,False,False,LIKELY,좌표 거리 46.3m
154-1-000251,침산2차동아무지개아파트동측,대구광역시 북구 침산동 242-2,공영,9,PW013163,침산한라스카이빌 입주자대표회의,대구광역시 북구 침산로22길 5,Y,46.3,False,False,LIKELY,좌표 거리 46.3m
155-2-000059,시지근린공원 공영주차장,대구광역시 수성구 달구벌대로 637길 5,공영,139,PW013752,시지누리타운,대구광역시 수성구 달구벌대로637길 21,Y,46.3,False,True,LIKELY,좌표 거리 46.3m · 주소 번지 숫자 일치
154-1-000251,침산2차동아무지개아파트동측,대구광역시 북구 침산동 242-2,공영,9,PW800081,침산한라스카이빌입주자대표회의24,대구광역시 북구 침산로22길 5,Y,46.3,False,False,LIKELY,좌표 거리 46.3m
155-2-000059,시지근린공원 공영주차장,대구광역시 수성구 달구벌대로 637길 5,공영,139,PW800153,시지누리타운24,대구광역시 수성구 달구벌대로637길 21,Y,46.3,False,True,LIKELY,좌표 거리 46.3m · 주소 번지 숫자 일치
150-1-000165,남산그린타운 부근(남산로17길) 노상무료,대구광역시 중구 남산동 2635-16,공영,5,EV017820,대구중구 남산그린타운 2,대구광역시 중구 달구벌대로 1950,Y,46.4,False,False,LIKELY,좌표 거리 46.4m
154-1-000235,칠성남로16길(1),대구광역시 북구 칠성동2가 302-93,공영,17,PW800555,대구역노르웨이숲아파트 입주자대표회의24,대구광역시 북구 칠성남로26길 11,Y,46.4,False,False,LIKELY,좌표 거리 46.4m
154-1-000155,산격대우아파트상가북측,대구광역시 북구 산격동 500-1,공영,24,CV003456,대구시_산격2동행정복지센터,대구광역시 북구 동북로 163,N,46.5,False,False,LIKELY,좌표 거리 46.5m
155-1-000099,범어동일하이빌 남편,대구광역시 수성구 범어동 906-1,공영,7,CV003862,범어유림노르웨이숲 지하2층 103동,대구광역시 수성구 동대구로50길 37,Y,46.5,False,False,LIKELY,좌표 거리 46.5m
154-1-000257,침산로(2),대구광역시 북구 침산동 646-7,공영,42,HM710118,대구 수갤러리아,대구광역시 북구 침산로 246,Y,46.6,False,False,LIKELY,좌표 거리 46.6m
155-1-000001,e-편한세상 대구범어 APT 남편,대구광역시 수성구 범어동 966-1,공영,14,HM000676,e편한세상범어,대구광역시 수성구 들안로78길 45,Y,47.0,False,False,LIKELY,좌표 거리 47.0m
156-2-000080,호림2공영주차장,대구시 달서구 호림동 12-1,공영,332,SBSB0019,대구기계부품연구원점,대구광역시 달서구 성서공단로11길 32,N,47.1,False,False,LIKELY,좌표 거리 47.1m
155-1-000159,유림노르웨이숲APT 남편,대구광역시 수성구 범어동 906-1,공영,15,PW014098,범어유림노르웨이숲2차입주자대표회의(SP),대구광역시 수성구 동대구로50길 67,Y,47.2,False,False,LIKELY,좌표 거리 47.2m
155-1-000142,수성센트럴화성파크드림 동편,대구광역시 수성구 중동 179,공영,13,TS272605,수성센트럴화성파크드림,대구광역시 수성구 수성로 180,Y,47.3,True,False,LIKELY,좌표 거리 47.3m · 충전소명·주차장명 유사
153-1-000069,안지랑로18길,대구광역시 남구 대명동 930-1,공영,17,NT102180,대구 앞산리슈빌앤리마크2단지,대구광역시 남구 안지랑로 74,Y,47.6,False,False,LIKELY,좌표 거리 47.6m
155-1-000100,범어동일하이빌 북편,대구광역시 수성구 범어동 374-6,공영,6,KL001990,범어동일하이빌아파트,대구광역시 수성구 동대구로52길 55,N,47.8,False,False,LIKELY,좌표 거리 47.8m
155-4-000010,대림유료주차장,대구광역시 수성구 범어동 41-15,민영,19,NT101785,대구 KB손해보험빌딩,대구광역시 수성구 달구벌대로 2397,Y,47.8,False,False,LIKELY,좌표 거리 47.8m
152-1-000017,내당동삼익맨션 남측,대구광역시 서구 내당동 350-1,공영,15,PIS00560,대구 서구 내당삼익맨션,대구광역시 서구 서대구로 25,Y,47.8,False,False,LIKELY,좌표 거리 47.8m
155-1-000205,힐스테이트범어 북편,대구광역시 수성구 범어동 267-22,공영,21,PW100687,힐스테이트 범어 입주자대표회의,대구광역시 수성구 범어로18길 22,Y,48.2,False,False,LIKELY,좌표 거리 48.2m
154-2-000033,서변2 공영주차장,대구광역시 북구 서변동 1792,공영,85,ME183066,서변2공영주차장,"대구광역시 북구 서변동 1792, 입구 좌측",N,48.4,True,True,LIKELY,좌표 거리 48.4m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
151-1-000157,해동로 (동),대구광역시 동구 지저동 771-10,공영,9,TS271403,프렌즈 스크린 제일공항점,대구광역시 동구 해동로 29,N,48.9,False,False,LIKELY,좌표 거리 48.9m
156-3-000001,달서구청,대구 달서구 학산로 45,공영,193,CV002048,달서구 청사 부설주차장,대구광역시 달서구 학산로 45,N,49.0,True,True,LIKELY,좌표 거리 49.0m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
150-1-000144,경대병원 노상유료1,대구광역시 중구 삼덕동3가 8-2,공영,17,LU101290,삼덕청아람리슈빌,대구광역시 중구 달구벌대로447길 77,Y,49.0,False,False,LIKELY,좌표 거리 49.0m
150-1-000144,경대병원 노상유료1,대구광역시 중구 삼덕동3가 8-2,공영,17,PWE00145,삼덕청아람리슈빌아파트,대구광역시 중구 달구벌대로447길 77,Y,49.0,False,False,LIKELY,좌표 거리 49.0m
156-2-000028,달서시장 주차장,대구시 달서구 본리동 110-5,공영,103,CV000551,대구시_본리동 행정복지센터,대구광역시 달서구 당산로 37-14,N,49.1,False,False,LIKELY,좌표 거리 49.1m
150-2-000030,시청광장(부설) 공영주차장,대구광역시 중구 국채보상로131길 17,공영,146,CV003571,대구시_대구시청 지상1층,대구광역시 중구 국채보상로131길 17,N,49.1,False,True,LIKELY,좌표 거리 49.1m · 주소 번지 숫자 일치
156-4-000012,롯데백화점 상인점 주차장,대구 달서구 월배로 232,민영,631,JA270004,롯데백화점 상인점,대구광역시 달서구 월배로 232,N,49.1,True,True,LIKELY,좌표 거리 49.1m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치
155-1-000108,범어천로 4,대구광역시 수성구 범어동 804-72,공영,30,PI770691,대구코오롱하늘채수,대구광역시 수성구 범어천로 126,Y,49.2,False,False,LIKELY,좌표 거리 49.2m
155-2-000065,두산레포츠센터 주차장,대구광역시 수성구 두산동 산 7-2,공영,95,CV000665,포르쉐 데스티네이션 미성PGA GC,대구광역시 수성구 용학로 116-20,N,49.4,False,False,LIKELY,좌표 거리 49.4m
155-1-000170,지산근린공원 서편,대구광역시 수성구 지산동 1273,공영,12,CV003085,대구시_지산공영주차장,대구광역시 수성구 용학로 267,N,49.7,False,False,LIKELY,좌표 거리 49.7m
155-1-000149,수성하이츠 북편,대구광역시 수성구 수성동4가 1090-5,공영,10,LU000561,수성하이츠,대구광역시 수성구 수성로 393,Y,49.7,True,False,LIKELY,좌표 거리 49.7m · 충전소명·주차장명 유사
153-1-000068,안지랑로17길,대구광역시 남구 대명동 955-8,공영,15,NT102179,대구 앞산리슈빌앤리마크1단지,대구광역시 남구 안지랑로 73,Y,49.7,False,False,LIKELY,좌표 거리 49.7m
154-1-000226,칠곡서한맨션주변,대구광역시 북구 관음동 1373,공영,37,PI773857,칠곡서한맨션,대구광역시 북구 관음중앙로 6,Y,49.7,True,False,LIKELY,좌표 거리 49.7m · 충전소명·주차장명 유사
155-1-000149,수성하이츠 북편,대구광역시 수성구 수성동4가 1090-5,공영,10,PW013525,수성하이츠 입주자대표회의,대구광역시 수성구 수성로 393,Y,49.7,False,False,LIKELY,좌표 거리 49.7m
151-1-000040,동촌로25길 (1),대구광역시 동구 검사동 908-5,공영,9,KP002186,홈플러스 동촌점,대구광역시 동구 동촌로 127,N,49.8,False,False,LIKELY,좌표 거리 49.8m
154-1-000122,대현남로,대구광역시 북구 대현동 521,공영,7,EV017811,대구북구 대현e-편한세상 4,대구광역시 북구 대현로10길 82,Y,50.0,False,False,LIKELY,좌표 거리 50.0m
153-2-000009,앞산공원 공영주차장,대구광역시 남구 봉덕동 1566-1번지,공영,74,CV003096,대구시_앞산공원 공영주차장,대구광역시 남구 봉덕동 1566-1,N,50.4,True,True,LIKELY,좌표 거리 50.4m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
151-1-000022,동대구반도유보라 아파트 (서),대구광역시 동구 신천동 1-10,공영,10,PWE02568,동대구반도유보라,대구광역시 동구 송라로16길 11,Y,50.9,True,False,LIKELY,좌표 거리 50.9m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
154-4-000012,롯데백화점 대구점 주차장,대구 북구 태평로 161,민영,1215,JA270007,롯데백화점 대구점 지상 3층,대구광역시 중구 태평로 160,N,51.2,True,False,LIKELY,좌표 거리 51.2m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
361-3-000002,군위군청 주차장,대구 군위군 군위읍 군청로 200,공영,386,CV003258,군위군청 주차장,대구광역시 군위군 군위읍 동부리 290-10,N,51.4,True,False,LIKELY,좌표 거리 51.4m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
156-2-000084,호산공영주차장,대구시 달서구 호산동 714-1,공영,171,CV001627,호산공영주차장,대구광역시 달서구 호산동 714-1,N,52.0,True,True,LIKELY,좌표 거리 52.0m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
150-1-000129,대백프라자 주변 노상유료,대구광역시 중구 대봉동 214-372,공영,59,KP002189,대백프라자,대구광역시 중구 명덕로 333,N,52.5,True,False,LIKELY,좌표 거리 52.5m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
151-2-000042,갓바위 2공영주차장,대구광역시 동구 진인동 123-30,공영,95,CV002393,갓바위2공영주차장,대구광역시 동구 진인동 123-30,N,53.1,True,True,LIKELY,좌표 거리 53.1m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
152-2-000026,서구국민체육센터,대구광역시 서구 이현동 315-15번지,공영,30,CV003106,대구시_서구국민체육센터,대구광역시 서구 문화로 72,N,53.6,True,False,LIKELY,좌표 거리 53.6m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
150-2-000015,경상감영주차장,대구광역시 중구 경상감영길 99,공영,61,CV001976,경상감영공영주차장,대구광역시 중구 경상감영길 99,N,53.7,True,True,LIKELY,좌표 거리 53.7m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
150-1-000129,대백프라자 주변 노상유료,대구광역시 중구 대봉동 214-372,공영,59,ST271110,대백프라자,대구광역시 중구 명덕로 333,N,54.7,True,False,LIKELY,좌표 거리 54.7m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
155-1-000112,삼환아파트 동편,대구광역시 수성구 수성동1가 655-3,공영,5,EV015650,대구수성 삼환아파트,"대구광역시 수성구 신천동로 288 (수성동1가, 삼환아파트)",Y,54.9,False,True,LIKELY,좌표 거리 54.9m · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
150-1-000144,경대병원 노상유료1,대구광역시 중구 삼덕동3가 8-2,공영,17,KP002419,삼덕청아람리슈빌,대구광역시 중구 삼덕동3가 달구벌대로447길 77,Y,55.5,False,True,LIKELY,좌표 거리 55.5m · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
156-2-000067,와룡공원 지하공영주차장,대구시 달서구 이곡동 1191-2,공영,92,CV002014,와룡아랫공원지하공영주차장,대구광역시 달서구 이곡동 1191-2,N,55.8,False,True,LIKELY,좌표 거리 55.8m · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
154-2-000051,코스트코서편공영주차장,대구광역시 북구 산격동 1739,공영,108,CV001967,종합유통단지 코스트코서편공영주차장,대구광역시 북구 유통단지로24길 34,N,56.2,True,False,LIKELY,좌표 거리 56.2m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
156-2-000098,죽전동 3공영주차장,대구 달서구 와룡로51길 41,공영,119,ST600537,달서아이꿈센터,대구광역시 달서구 와룡로51길 25,N,58.5,False,True,LIKELY,좌표 거리 58.5m · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
152-2-000051,서대구역광장 2주차장,대구 서구 문화로13길 39,공영,152,CV004317,대구시_서대구역광장2주차장,대구광역시 서구 이현동 산50-1,N,59.8,True,False,LIKELY,좌표 거리 59.8m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
151-1-000081,신암그린타운 앞,대구광역시 동구 신암동 472-16,공영,12,CU530004,신암그린타운,대구광역시 동구 신성로 30,N,62.8,True,False,LIKELY,좌표 거리 62.8m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
155-1-000076,만촌보성타운 동편,대구광역시 수성구 만촌동 644-34,공영,35,PI700992,만촌보성타운,대구광역시 수성구 공경로 70,Y,63.0,True,False,LIKELY,좌표 거리 63.0m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
154-4-000012,롯데백화점 대구점 주차장,대구 북구 태평로 161,민영,1215,KP000230,롯데역사(주) 대구점,대구광역시 북구 태평로 161,N,63.8,False,True,LIKELY,좌표 거리 63.8m · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
155-1-000102,범어에일린의뜰 남편,대구광역시 수성구 범어동 805-58,공영,7,LU003877,범어에일린의뜰,대구광역시 수성구 청솔로14길 15,Y,65.1,True,False,LIKELY,좌표 거리 65.1m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
155-3-000006,수성구청 주차장,대구광역시 수성구 달구벌대로 2450,공영,142,CV002107,수성구청,대구광역시 수성구 달구벌대로 2450,N,67.6,True,True,LIKELY,좌표 거리 67.6m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
154-1-000225,칠곡목련아파트서측,대구광역시 북구 읍내동 1339,공영,33,NT100233,칠곡목련아파트,대구광역시 북구 구암로15길 38,Y,67.6,True,False,LIKELY,좌표 거리 67.6m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
155-1-000149,수성하이츠 북편,대구광역시 수성구 수성동4가 1090-5,공영,10,HE192131,수성하이츠,대구광역시 수성구 수성로 393,N,68.7,True,False,LIKELY,좌표 거리 68.7m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
156-1-000084,앞산 청구제네스 동편,대구광역시 달서구 송현동 798-218,공영,7,LU100348,앞산청구제네스,대구광역시 달서구 월배로 340,Y,69.3,True,False,LIKELY,좌표 거리 69.3m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
151-2-000089,동촌유원지 3 공영주차장,대구 동구 효목동 1202,공영,137,ME25C171,동촌유원지 3 공영주차장 2,대구광역시 동구 효목동 1182,N,69.8,True,False,LIKELY,좌표 거리 69.8m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
151-2-000089,동촌유원지 3 공영주차장,대구 동구 효목동 1202,공영,137,ME25C427,동촌유원지 3 공영주차장 1,대구광역시 동구 효목동 1182,N,69.8,True,False,LIKELY,좌표 거리 69.8m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
151-1-000020,동대구반도유보라 아파트 (남),대구광역시 동구 신천동 15-2,공영,9,HM000519,동대구반도유보라,대구광역시 동구 송라로16길 11,Y,72.5,True,False,LIKELY,좌표 거리 72.5m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
157-1-000128,천내보성타운인근,대구광역시 달성군 화원읍 천내리 125-4,공영,36,KP000474,천내보성타운,대구광역시 달성군 화원읍 천내리 117,Y,73.2,True,False,LIKELY,좌표 거리 73.2m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
151-2-000023,안심 공영주차장,대구광역시 동구 괴전동 401-2,공영,254,CV002128,안심공영주차장,대구광역시 동구 괴전동 401-2,N,77.0,True,True,LIKELY,좌표 거리 77.0m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
154-1-000231,칠곡현대아파트남측서측,대구광역시 북구 태전동 997,공영,21,KP003697,칠곡현대1차아파트,대구광역시 북구 태전동 997,Y,77.4,False,True,LIKELY,좌표 거리 77.4m · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
152-1-000132,평리청구타운아파트 서측,대구광역시 서구 평리동 1439-1,공영,34,CV001793,평리청구타운아파트,대구광역시 서구 서대구로 77,Y,78.9,True,False,LIKELY,좌표 거리 78.9m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
152-1-000115,퀸스로드,대구광역시 서구 중리동 1134,공영,3,PL031246,대구 퀸스로드,대구 서구 평리로35길 20,Y,78.9,True,False,LIKELY,좌표 거리 78.9m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
156-1-000022,대구가정법원 동편,대구광역시 달서구 용산동 230-6,공영,16,JA270010,대구가정법원,대구광역시 달서구 장산남로 30,N,80.2,True,False,LIKELY,좌표 거리 80.2m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
155-2-000064,대청초등학교주차장,대구광역시 수성구 만촌동 873,공영,31,AZ100013,대청초등학교,대구광역시 수성구 교학로12길 42,N,80.3,True,False,LIKELY,좌표 거리 80.3m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
155-2-000053,범물근린공영주차장,대구광역시 수성구 지범로 232,공영,127,CV001904,범물공원공영주차장,대구광역시 수성구 지범로 232,N,81.4,False,True,LIKELY,좌표 거리 81.4m · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
156-1-000088,용산보성타운 서편,대구광역시 달서구 용산동 939-14,공영,39,PL007853,용산보성타운,대구 달서구 용산서로 37,Y,81.6,True,False,LIKELY,좌표 거리 81.6m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
152-1-000043,대구과학기술고등학교 북측,대구광역시 서구 내당동 456-1,공영,8,HW000508,대구과학기술고등학교,대구광역시 서구 당산로 228,N,84.0,True,False,LIKELY,좌표 거리 84.0m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
151-1-000008,대구228기념 학생도서관 앞,대구광역시 동구 신암동 70-2,공영,13,EZ001796,대구228기념학생도서관,대구광역시 동구 아양로41길 56,N,92.7,True,False,LIKELY,좌표 거리 92.7m · 충전소명·주차장명 유사 · 거리만 가까움: 현장/주소 검토 필요
361-2-000036,제2 석굴암(2) 주차장,대구광역시 군위군 부게면 한티로 1943,공영,142,CV002940,제2석굴암 주차장2,대구광역시 군위군 부계면 한티로 1943,N,94.2,True,True,LIKELY,좌표 거리 94.2m · 충전소명·주차장명 유사 · 주소 번지 숫자 일치 · 거리만 가까움: 현장/주소 검토 필요
155-1-000175,지산타운아파트 남편,대구광역시 수성구 지산동 1288-7,공영,9,PIS00574,대구 수성구 지산타운아파트,대구광역시 수성구 용학로 303,Y,50.2,False,False,NEARBY_ONLY,좌표 거리 50.2m · 거리만 가까움: 현장/주소 검토 필요
151-2-000065,용계동 공영주차장(공한지주차장),대구광역시 동구 용계동 422-7,공영,16,PI700409,우방백자맨션,대구광역시 동구 동촌로 346,Y,50.3,False,False,NEARBY_ONLY,좌표 거리 50.3m · 거리만 가까움: 현장/주소 검토 필요
151-1-000109,아양로49길 (2),대구광역시 동구 신암동 1525,공영,7,KP004798,대구보호관찰소,대구광역시 동구 아양로49길 17,N,50.5,False,False,NEARBY_ONLY,좌표 거리 50.5m · 거리만 가까움: 현장/주소 검토 필요
153-1-000012,대구광역시남구청 후문,대구 남구 봉덕로13길 17-1,공영,13,PI530331,대구 남구 케이티봉덕빌딩,대구광역시 남구 봉덕로 61,N,50.8,False,False,NEARBY_ONLY,좌표 거리 50.8m · 거리만 가까움: 현장/주소 검토 필요
151-1-000016,동대구로 (2),대구광역시 동구 신천동 92,공영,2,CV001396,대구테크노파크 대구벤처센터,대구광역시 동구 동대구로 475,N,50.9,False,False,NEARBY_ONLY,좌표 거리 50.9m · 거리만 가까움: 현장/주소 검토 필요
155-3-000004,동촌유원지(영남제일관),대구광역시 수성구 만촌동 산93,공영,92,HY000978,호텔인터불고 대구,대구광역시 수성구 팔현길 212,N,50.9,False,False,NEARBY_ONLY,좌표 거리 50.9m · 거리만 가까움: 현장/주소 검토 필요
154-2-000032,서변1 공영주차장,대구광역시 북구 서변동 1778,공영,82,KE000692,대구화성리버파크1단지105동1,대구광역시 북구 서변로 72,Y,51.1,False,False,NEARBY_ONLY,좌표 거리 51.1m · 거리만 가까움: 현장/주소 검토 필요
153-1-000085,이천로19길 (1),대구광역시 남구 대명동 2014-38,공영,23,PI773278,교대역동서프라임365B,대구광역시 남구 이천로19길 81,Y,51.3,False,False,NEARBY_ONLY,좌표 거리 51.3m · 거리만 가까움: 현장/주소 검토 필요
156-2-000063,공한지6주차장,대구시 달서구 월암동 1-116,공영,22,CV003728,대구은행 성서공단영업부,대구광역시 달서구 성서공단로 124,N,51.6,False,False,NEARBY_ONLY,좌표 거리 51.6m · 거리만 가까움: 현장/주소 검토 필요
156-2-000040,월곡공영주차장,대구시 달서구 상인동 899,공영,59,KP000663,월촌화성타운 아파트,대구광역시 달서구 상인동 송현로7길 41,Y,51.7,False,False,NEARBY_ONLY,좌표 거리 51.7m · 거리만 가까움: 현장/주소 검토 필요
156-2-000040,월곡공영주차장,대구시 달서구 상인동 899,공영,59,LU004153,대구월촌화성타운,대구광역시 달서구 송현로7길 41,Y,51.9,False,False,NEARBY_ONLY,좌표 거리 51.9m · 거리만 가까움: 현장/주소 검토 필요
152-1-000050,동서제일아파트 북측,대구광역시 서구 내당동 359-1,공영,7,PIS00545,대구 서구 코오롱맨션,대구광역시 서구 당산로 260,Y,51.9,False,False,NEARBY_ONLY,좌표 거리 51.9m · 거리만 가까움: 현장/주소 검토 필요
156-2-000040,월곡공영주차장,대구시 달서구 상인동 899,공영,59,PW013178,월촌화성타운입주자대표회의22,대구광역시 달서구 송현로7길 41,Y,51.9,False,False,NEARBY_ONLY,좌표 거리 51.9m · 거리만 가까움: 현장/주소 검토 필요
151-1-000122,율하2 공영주차장,대구광역시 동구 율하동 1443,공영,32,PC001839,하담프라자(대구),대구광역시 동구 안심로22길 60-23,N,52.0,False,False,NEARBY_ONLY,좌표 거리 52.0m · 거리만 가까움: 현장/주소 검토 필요
155-1-000146,수성우방팔레스 북편,대구광역시 수성구 수성동4가 1090-6,공영,27,PI761312,대구우방사랑마을B,대구광역시 수성구 달구벌대로 2317,Y,52.0,False,False,NEARBY_ONLY,좌표 거리 52.0m · 거리만 가까움: 현장/주소 검토 필요
155-1-000200,황금우방신천지아파트 앞,대구광역시 수성구 황금동 272,공영,10,CGP00013,대구 우방신천지타운_관리사무소 옆,대구광역시 수성구 청호로46길 17,Y,52.1,False,False,NEARBY_ONLY,좌표 거리 52.1m · 거리만 가까움: 현장/주소 검토 필요
154-1-000138,동암로7길(1),대구광역시 북구 읍내동 415-9,공영,33,EV006886,대구북구 칠곡3차보성타운,대구광역시 북구 칠곡중앙대로126길 7-12,N,52.2,False,False,NEARBY_ONLY,좌표 거리 52.2m · 거리만 가까움: 현장/주소 검토 필요
154-1-000260,침산로41길,대구광역시 북구 침산동 550-3,공영,16,KP001602,침산동2차쌍용예가,대구광역시 북구 침산동 성북로9길 12,Y,52.3,False,False,NEARBY_ONLY,좌표 거리 52.3m · 거리만 가까움: 현장/주소 검토 필요
154-1-000223,중앙대로118길,대구광역시 북구 침산동 104-4,공영,7,LU003965,침산삼주아파트,대구광역시 북구 중앙대로118길 46,Y,52.5,False,False,NEARBY_ONLY,좌표 거리 52.5m · 거리만 가까움: 현장/주소 검토 필요
150-1-000129,대백프라자 주변 노상유료,대구광역시 중구 대봉동 214-372,공영,59,PC001131,대구백화점 프라자점,대구광역시 중구 명덕로 333,N,52.5,False,False,NEARBY_ONLY,좌표 거리 52.5m · 거리만 가까움: 현장/주소 검토 필요
151-1-000156,한전동대구지점앞 주차장,대구광역시 동구 효목동 615-1,공영,37,CV000806,대구시_효목2동,대구광역시 동구 화랑로25길 45,N,53.1,False,False,NEARBY_ONLY,좌표 거리 53.1m · 거리만 가까움: 현장/주소 검토 필요
